date	value	incidence	scenario	lower_ci	upper_ci
2021-08-28	20540	NA	Observed	NA	NA
2021-08-29	20547	7	Observed	NA	NA
2021-08-30	20551	4	Observed	NA	NA
2021-08-31	20556	5	Observed	NA	NA
2021-09-01	20563	7	Observed	NA	NA
2021-09-02	20569	6	Observed	NA	NA
2021-09-03	20572	3	Observed	NA	NA
2021-09-04	20574	2	Observed	NA	NA
2021-09-05	20579	5	Observed	NA	NA
2021-09-06	20584	5	Observed	NA	NA
2021-09-07	20589	5	Observed	NA	NA
2021-09-08	20589	0	Observed	NA	NA
2021-09-09	20592	3	Observed	NA	NA
2021-09-10	20596	4	Observed	NA	NA
2021-09-11	20597	1	Observed	NA	NA
2021-09-12	20600	3	Observed	NA	NA
2021-09-13	20604	4	Observed	NA	NA
2021-09-14	20612	8	Observed	NA	NA
2021-09-15	20621	9	Observed	NA	NA
2021-09-16	20627	6	Observed	NA	NA
2021-09-17	20698	71	Observed	NA	NA
2021-09-18	20698	0	Observed	NA	NA
2021-09-19	20726	28	Observed	NA	NA
2021-09-20	20733	7	Observed	NA	NA
2021-09-21	20739	6	Observed	NA	NA
2021-09-22	20746	7	Observed	NA	NA
2021-09-23	20767	21	Observed	NA	NA
2021-09-24	20772	5	Observed	NA	NA
2021-09-25	20774	2	Observed	NA	NA
2021-09-26	20777	3	Observed	NA	NA
2021-09-27	20782	5	Observed	NA	NA
2021-09-28	20784	2	Observed	NA	NA
2021-09-29	20791	7	Observed	NA	NA
2021-09-30	20799	8	Observed	NA	NA
2021-10-01	20805	6	Observed	NA	NA
2021-10-02	20808	3	Observed	NA	NA
2021-10-03	20818	10	Observed	NA	NA
2021-10-04	20821	3	Observed	NA	NA
2021-10-05	20826	5	Observed	NA	NA
2021-10-06	20827	1	Observed	NA	NA
2021-10-07	20839	12	Observed	NA	NA
2021-10-08	20844	5	Observed	NA	NA
2021-10-09	20845	1	Observed	NA	NA
2021-10-10	20848	3	Observed	NA	NA
2021-10-11	20847	NA	No intervention	20182	21592
2021-10-12	20845	-2	No intervention	20041	21702
2021-10-13	20841	-4	No intervention	19949	21792
2021-10-14	20837	-4	No intervention	19868	21877
2021-10-15	20847	10	No intervention	19764	22058
2021-10-16	20844	-3	No intervention	19648	22132
2021-10-17	20829	-15	No intervention	19573	22125
2021-10-18	20829	0	No intervention	19513	22279
2021-10-19	20835	6	No intervention	19459	22324
2021-10-20	20832	-3	No intervention	19407	22326
2021-10-21	20826	-6	No intervention	19191	22382
2021-10-22	20837	11	No intervention	19254	22503
2021-10-23	20835	-2	No intervention	19204	22530
2021-10-24	20832	-3	No intervention	19054	22561
2021-10-25	20835	3	No intervention	19021	22703
2021-10-26	20835	0	No intervention	19049	22730
2021-10-27	20842	7	No intervention	18983	22859
2021-10-28	20849	7	No intervention	18991	22859
2021-10-29	20850	1	No intervention	18986	22865
2021-10-30	20855	5	No intervention	18913	22990
2021-10-31	20858	3	No intervention	18790	23118
2021-11-01	20855	-3	No intervention	18786	23126
2021-11-02	20850	-5	No intervention	18775	23252
2021-11-03	20851	1	No intervention	18751	23258
2021-11-04	20848	-3	No intervention	18629	23315
2021-11-05	20853	5	No intervention	18626	23433
2021-11-06	20853	0	No intervention	18634	23480
2021-11-07	20854	1	No intervention	18517	23529
2021-11-08	20852	-2	No intervention	18450	23588
2021-11-09	20864	12	No intervention	18452	23586
2021-11-10	20869	5	No intervention	18434	23604
2021-11-11	20866	-3	No intervention	18345	23707
2021-11-12	20873	7	No intervention	18385	23685
2021-11-13	20872	-1	No intervention	18229	23644
2021-11-14	20877	5	No intervention	18317	23846
2021-11-15	20882	5	No intervention	18221	23908
2021-11-16	20884	2	No intervention	18183	23907
2021-11-17	20886	2	No intervention	18300	24037
2021-11-18	20887	1	No intervention	18175	23985
2021-11-19	20898	11	No intervention	18190	24036
2021-11-20	20915	17	No intervention	18170	24097
2021-11-21	20916	1	No intervention	18178	24208
2021-11-22	20926	10	No intervention	18082	24181
2021-11-23	20927	1	No intervention	18096	24213
