date	value	incidence	scenario	lower_ci	upper_ci
2021-08-28	10526	NA	Observed	NA	NA
2021-08-29	10526	0	Observed	NA	NA
2021-08-30	10526	0	Observed	NA	NA
2021-08-31	10526	0	Observed	NA	NA
2021-09-01	10526	0	Observed	NA	NA
2021-09-02	10526	0	Observed	NA	NA
2021-09-03	10528	2	Observed	NA	NA
2021-09-04	10528	0	Observed	NA	NA
2021-09-05	10528	0	Observed	NA	NA
2021-09-06	10528	0	Observed	NA	NA
2021-09-07	10528	0	Observed	NA	NA
2021-09-08	10532	4	Observed	NA	NA
2021-09-09	10532	0	Observed	NA	NA
2021-09-10	10533	1	Observed	NA	NA
2021-09-11	10533	0	Observed	NA	NA
2021-09-12	10533	0	Observed	NA	NA
2021-09-13	10533	0	Observed	NA	NA
2021-09-14	10533	0	Observed	NA	NA
2021-09-15	10533	0	Observed	NA	NA
2021-09-16	10533	0	Observed	NA	NA
2021-09-17	10533	0	Observed	NA	NA
2021-09-18	10533	0	Observed	NA	NA
2021-09-19	10533	0	Observed	NA	NA
2021-09-20	10533	0	Observed	NA	NA
2021-09-21	10533	0	Observed	NA	NA
2021-09-22	10533	0	Observed	NA	NA
2021-09-23	10533	0	Observed	NA	NA
2021-09-24	10533	0	Observed	NA	NA
2021-09-25	10533	0	Observed	NA	NA
2021-09-26	10533	0	Observed	NA	NA
2021-09-27	10533	0	Observed	NA	NA
2021-09-28	10533	0	Observed	NA	NA
2021-09-29	10533	0	Observed	NA	NA
2021-09-30	10533	0	Observed	NA	NA
2021-10-01	10533	0	Observed	NA	NA
2021-10-02	10533	0	Observed	NA	NA
2021-10-03	10533	0	Observed	NA	NA
2021-10-04	10535	2	Observed	NA	NA
2021-10-05	10535	0	Observed	NA	NA
2021-10-06	10535	0	Observed	NA	NA
2021-10-07	10535	0	Observed	NA	NA
2021-10-08	10535	0	Observed	NA	NA
2021-10-09	10535	0	Observed	NA	NA
2021-10-10	10535	0	Observed	NA	NA
2021-10-11	10564	NA	No intervention	9946	11244
2021-10-12	12029	1465	No intervention	9941	19593
2021-10-13	73895	61866	No intervention	10065	344169
2021-10-14	264078	190183	No intervention	10126	686976
2021-10-15	410638	146560	No intervention	9998	862347
2021-10-16	457994	47356	No intervention	9965	814786
2021-10-17	471598	13604	No intervention	9949	754355
2021-10-18	475384	3786	No intervention	9979	700726
2021-10-19	476631	1247	No intervention	9945	659420
2021-10-20	477139	508	No intervention	9847	632168
2021-10-21	477335	196	No intervention	9847	614074
2021-10-22	477407	72	No intervention	9854	603321
2021-10-23	477456	49	No intervention	9775	596852
2021-10-24	477484	28	No intervention	9745	592527
2021-10-25	477465	-19	No intervention	9745	589183
2021-10-26	477331	-134	No intervention	9667	587402
2021-10-27	477333	2	No intervention	9705	586405
2021-10-28	477335	2	No intervention	9633	585717
2021-10-29	477334	-1	No intervention	9744	585294
2021-10-30	477335	1	No intervention	9719	585202
2021-10-31	477328	-7	No intervention	9683	585065
2021-11-01	477332	4	No intervention	9650	585034
2021-11-02	477325	-7	No intervention	9569	585043
2021-11-03	477311	-14	No intervention	9588	585048
2021-11-04	477314	3	No intervention	9530	585017
2021-11-05	477308	-6	No intervention	9505	585074
2021-11-06	477305	-3	No intervention	9497	585103
2021-11-07	477306	1	No intervention	9522	585098
2021-11-08	477309	3	No intervention	9481	585138
2021-11-09	477310	1	No intervention	9537	585101
2021-11-10	477302	-8	No intervention	9374	585126
2021-11-11	477291	-11	No intervention	9419	585098
2021-11-12	477293	2	No intervention	9462	585134
2021-11-13	477291	-2	No intervention	9457	585122
2021-11-14	477288	-3	No intervention	9380	585129
2021-11-15	477287	-1	No intervention	9355	585107
2021-11-16	477287	0	No intervention	9380	585110
2021-11-17	477289	2	No intervention	9396	585094
2021-11-18	477285	-4	No intervention	9274	585126
2021-11-19	477288	3	No intervention	9404	585117
2021-11-20	477291	3	No intervention	9158	585107
2021-11-21	477297	6	No intervention	9179	585127
2021-11-22	477301	4	No intervention	9226	585110
2021-11-23	477299	-2	No intervention	9169	585148
2021-11-24	477287	-12	No intervention	9192	585159
2021-11-25	477290	3	No intervention	9129	585181
2021-11-26	477288	-2	No intervention	9181	585169
2021-11-27	477285	-3	No intervention	9111	585132
2021-11-28	477273	-12	No intervention	9101	585140
2021-11-29	477272	-1	No intervention	9033	585138
2021-11-30	477274	2	No intervention	8923	585145
2021-12-01	477282	8	No intervention	9002	585130
2021-12-02	477284	2	No intervention	9000	585137
2021-12-03	477293	9	No intervention	8948	585126
2021-12-04	477295	2	No intervention	8958	585116
2021-12-05	477294	-1	No intervention	9065	585123
2021-12-06	477306	12	No intervention	8958	585166
2021-12-07	477297	-9	No intervention	8884	585143
2021-12-08	477306	9	No intervention	9044	585125
2021-12-09	477308	2	No intervention	8955	585149
2021-12-10	477314	6	No intervention	8942	585173
2021-12-11	477310	-4	No intervention	8844	585134
2021-12-12	477307	-3	No intervention	8826	585148
2021-12-13	477306	-1	No intervention	8832	585168
2021-12-14	477308	2	No intervention	8933	585165
2021-12-15	477309	1	No intervention	8780	585146
2021-12-16	477300	-9	No intervention	8772	585165
2021-12-17	477304	4	No intervention	8760	585162
2021-12-18	477312	8	No intervention	8755	585171
2021-12-19	477319	7	No intervention	8790	585167
2021-12-20	477316	-3	No intervention	8879	585172
2021-12-21	477312	-4	No intervention	8739	585176
2021-12-22	477304	-8	No intervention	8745	585179
2021-12-23	477312	8	No intervention	8804	585166
2021-12-24	477313	1	No intervention	8800	585168
2021-12-25	477311	-2	No intervention	8708	585204
2021-12-26	477310	-1	No intervention	8770	585218
2021-12-27	477308	-2	No intervention	8697	585209
2021-12-28	477307	-1	No intervention	8758	585216
2021-12-29	477306	-1	No intervention	8720	585223
2021-12-30	477306	0	No intervention	8724	585243
2021-12-31	477309	3	No intervention	8652	585203
2022-01-01	477306	-3	No intervention	8594	585237
2022-01-02	477309	3	No intervention	8691	585195
2022-01-03	477308	-1	No intervention	8649	585214
2022-01-04	477313	5	No intervention	8676	585223
2022-01-05	477308	-5	No intervention	8595	585254
2022-01-06	477313	5	No intervention	8631	585264
2022-01-07	477309	-4	No intervention	8618	585237
2022-01-08	477311	2	No intervention	8617	585236
2022-01-09	477317	6	No intervention	8671	585215
2022-01-10	477313	-4	No intervention	8601	585238
2022-01-11	477303	-10	No intervention	8608	585215
2022-01-12	477311	8	No intervention	8724	585252
2022-01-13	477314	3	No intervention	8613	585268
2022-01-14	477311	-3	No intervention	8653	585217
2022-01-15	477307	-4	No intervention	8669	585250
2022-01-16	477310	3	No intervention	8709	585248
2022-01-17	477306	-4	No intervention	8632	585244
2022-01-18	477305	-1	No intervention	8600	585253
2022-01-19	477303	-2	No intervention	8732	585258
2022-01-20	477306	3	No intervention	8706	585265
2022-01-21	477305	-1	No intervention	8658	585227
2022-01-22	477300	-5	No intervention	8598	585250
2022-01-23	477303	3	No intervention	8615	585251
2022-01-24	477303	0	No intervention	8650	585249
2022-01-25	477296	-7	No intervention	8585	585266
2022-01-26	477298	2	No intervention	8494	585283
2022-01-27	477301	3	No intervention	8351	585288
2022-01-28	477306	5	No intervention	8467	585262
2022-01-29	477305	-1	No intervention	8502	585255
2022-01-30	477304	-1	No intervention	8448	585281
2022-01-31	477305	1	No intervention	8427	585270
2022-02-01	477306	1	No intervention	8530	585262
2022-02-02	477299	-7	No intervention	8562	585296
2022-02-03	477291	-8	No intervention	8567	585306
2022-02-04	477300	9	No intervention	8499	585294
2022-02-05	477302	2	No intervention	8412	585281
2022-02-06	477301	-1	No intervention	8318	585304
