place,r,lower,upper
Andhra Pradesh,1.3727414138698473,1.2760902213101666,1.4729167688528841
Assam,1.0219413974221458,0.8259247547264142,1.2385301143556566
Bihar,0.9704797272342534,0.8346169194933615,1.1164632108638506
Chhattisgarh,1.467951364682636,1.4039420745149822,1.5333778698895868
Delhi,1.3839171983518828,1.3200717682587815,1.4492550684376877
Gujarat,1.3397095563726276,1.2942868696128873,1.3859070743015052
Haryana,1.5059828560750437,1.4365645529048694,1.5770236665261603
India,1.2568499532652286,1.249303618266136,1.2644187818607104
Jammu and Kashmir,1.0263906571444008,0.9315249346408496,1.1257924386816396
Jharkhand,1.0816744080730063,0.9534286799894615,1.2178962040266053
Karnataka,1.322658601101716,1.279562056442927,1.3664632878781264
Kerala,0.7484998665218554,0.7341568383214847,0.762979936239053
Madhya Pradesh,1.3080277184454134,1.2586995542272952,1.3582956312867704
Maharashtra,1.3775357135868802,1.366837532799185,1.3882752748497078
Odisha,0.8510684056940659,0.7607096892452665,0.9464256896887779
Punjab,1.4960114103475608,1.459351997259526,1.533120700999322
Rajasthan,1.2506186956226348,1.1745215242538247,1.3290734447975967
Tamil Nadu,1.2296748804378486,1.1873295217375854,1.2727532275637312
Telangana,1.0561709566125348,0.9870280025000827,1.1276288899308233
Uttar Pradesh,1.3101820467455427,1.216836101280507,1.4069561895438696
West Bengal,1.1201753063404027,1.0573962511090491,1.1847423298856494
