stat	value
thetaS_last_obs_p_mean	0.9990372
thetaI_last_obs_p_mean	0.0002644646
thetaR_last_obs_p_mean	0.0006983756
thetaS_last_obs_p_ci_low	0.9989015
thetaS_last_obs_p_ci_med	0.9990382
thetaS_last_obs_p_ci_up	0.9991669
thetaI_last_obs_p_ci_low	0.0001956194
thetaI_last_obs_p_ci_med	0.0002633638
thetaI_last_obs_p_ci_up	0.0003398056
thetaR_last_obs_p_ci_low	0.0005906644
thetaR_last_obs_p_ci_med	0.0006973836
thetaR_last_obs_p_ci_up	0.0008115253
R0_p_mean	1.250625
R0_p_ci_low	0.717878
R0_p_ci_med	1.221876
R0_p_ci_up	1.968105
gamma_p_mean	0.1143607
gamma_p_ci_low	0.04482512
gamma_p_ci_med	0.1126941
gamma_p_ci_up	0.1936149
beta_p_mean	0.1397393
beta_p_ci_low	0.05212375
beta_p_ci_med	0.1370115
beta_p_ci_up	0.243296
incidence_mean	0.01866517
incidence_ci_low	0.0005517403
incidence_ci_median	0.002182271
incidence_ci_up	0.1895405
thetaI_tp1_mean	0.001673677
thetaI_tp1_ci_low	0
thetaI_tp1_ci_med	0
thetaI_tp1_ci_up	0.01589707
thetaR_tp1_mean	0.007540274
thetaR_tp1_ci_low	0
thetaR_tp1_ci_med	0.002349904
thetaR_tp1_ci_up	0.05068677
Y_tp1_mean	0.001673759
Y_tp1_ci_low	0
Y_tp1_ci_med	0
Y_tp1_ci_up	0.01587394
R_tp1_mean	0.007539976
R_tp1_ci_low	0
R_tp1_ci_med	0.002345555
R_tp1_ci_up	0.05070331
thetaI_tp2_mean	NA
thetaI_tp2_ci_low	NA
thetaI_tp2_ci_med	NA
thetaI_tp2_ci_up	NA
thetaR_tp2_mean	NA
thetaR_tp2_ci_low	NA
thetaR_tp2_ci_med	NA
thetaR_tp2_ci_up	NA
Y_tp2_mean	NA
Y_tp2_ci_low	NA
Y_tp2_ci_med	NA
Y_tp2_ci_up	NA
R_tp2_mean	NA
R_tp2_ci_low	NA
R_tp2_ci_med	NA
R_tp2_ci_up	NA
thetaR_max_mean	0.0158695
thetaR_max_ci_low	0
thetaR_max_ci_med	0.002471738
thetaR_max_ci_up	0.1516285
cumInf_mean	0.01862154
cumInf_ci_low	0
cumInf_ci_med	0.002494447
cumInf_ci_up	0.1882865
dthetaI_tp1_date	11/15/20
first_tp_mean	07/30/20
first_tp_ci_low	06/30/20
first_tp_ci_med	07/14/20
first_tp_ci_up	12/26/20
dthetaI_tp2_date	11/15/20
second_tp_mean	08/02/20
second_tp_ci_low	07/02/20
second_tp_ci_med	07/16/20
second_tp_ci_up	12/26/20
end_p_mean	10/24/20
end_p_ci_low	08/11/20
end_p_ci_med	10/13/20
end_p_ci_up	12/26/20
begin_str	06/10/2020
