place,r,lower,upper
Andhra Pradesh,1.0490463781302697,0.9394624736275946,1.164597240176819
Assam,1.4234187853861964,1.1353327507022257,1.7436660143486042
Bihar,1.065853392590041,0.9540986340826367,1.1837280322007722
Chhattisgarh,0.9446520011210234,0.8932090868746482,0.9975160050000437
Delhi,1.0896976311201478,1.0120310205433984,1.1701991194747434
Gujarat,1.0962603703722131,1.0407165156514706,1.1532315127599986
Haryana,1.184594147845405,1.086232971289486,1.2871760972053454
India,1.1382638058538022,1.1296478798231986,1.1469120321624169
Jammu and Kashmir,1.1434203517162984,1.0325598514337653,1.259854583737241
Jharkhand,0.9858851663568954,0.8560423523692646,1.124769365942477
Karnataka,0.9740082947941335,0.9317764238428965,1.0171632706707576
Kerala,0.849942005258474,0.8383908384125083,0.8615712720554854
Madhya Pradesh,1.3085671411796098,1.2401913711386439,1.3787541895408617
Maharashtra,1.608900290743071,1.59058623913849,1.6273181877921548
Odisha,0.8709480014730814,0.7785446196951198,0.9684608058999786
Punjab,1.394442068202975,1.330820206885143,1.4595359388376867
Rajasthan,0.9362530798520742,0.8521291633173435,1.0242814148936354
Tamil Nadu,0.9627274794141804,0.9233659425207377,1.0028990638558972
Telangana,1.14335213656977,1.066851601637982,1.2224741295834665
Uttar Pradesh,0.9332732354169988,0.8545689469399286,1.0154186335163422
West Bengal,1.004666410820313,0.9394847253946287,1.0720045055544383
