place,r,lower,upper
Andhra Pradesh,1.107755261027046,1.1008907595565758,1.1146408076804442
Assam,1.3690584477155097,1.3524762338278322,1.3857403308105116
Bihar,0.8878433457384375,0.8807017126364974,0.8950135707737625
Chhattisgarh,0.8015596498399524,0.7950272107486163,0.8081185557029318
Delhi,0.7199754614814907,0.7148703946688489,0.7250985864718569
Gujarat,0.8899686166729783,0.8827397284671418,0.8972265919267997
Haryana,1.0045245992326504,0.9969564812591004,1.0121209772335287
India,0.9910984082957567,0.9896786183727134,0.9925192027900418
Jharkhand,0.9030152301220887,0.8922839645518157,0.9138099023508844
Karnataka,1.0739096137155404,1.0694550968823344,1.0783732743391934
Kerala,1.0994905176304541,1.0945443316270582,1.104447705488356
Madhya Pradesh,0.8706500424167798,0.863280956074597,0.8780500930801364
Maharashtra,0.845130172007497,0.8417815714395727,0.8484853488263708
Odisha,1.2214675913855957,1.211171625391178,1.2318065372745555
Punjab,1.171783384710507,1.1606657885427376,1.1829532428562792
Rajasthan,1.0088659458180238,1.0021123127874856,1.0156419549825333
Tamil Nadu,1.3369373486724503,1.3299116406601363,1.3439813310206028
Telangana,0.8316535881382578,0.8221835807229863,0.8411774531303223
Uttar Pradesh,0.7890417882134376,0.7845302587704117,0.7935661342076842
Uttarakhand,1.163124635112042,1.151317459468913,1.174991311264093
West Bengal,1.126361259108921,1.1192954392001406,1.1334490093684704
