place,r,lower,upper,.groups
Andhra Pradesh,0.82087647945713,0.7891511213341016,0.8532190409774176,drop_last
Assam,0.8597675884271618,0.7946147846887172,0.9274514742425501,drop_last
Bihar,0.9829490446636946,0.9475291043836579,1.0190104898402865,drop_last
Chhattisgarh,0.9667467603096848,0.9449205095200414,0.9888188059673279,drop_last
Delhi,0.5972818677943408,0.5857168120649949,0.6089588061009585,drop_last
Gujarat,0.861479826900217,0.8401560263216603,0.88306733012566,drop_last
Haryana,0.7148336976547225,0.6963825506312545,0.7335238947789116,drop_last
India,0.8320155360470877,0.8277094028395237,0.8363327016331837,drop_last
Jammu and Kashmir,0.8301064256007495,0.7932679041249995,0.86776999440907,drop_last
Jharkhand,0.9610229831228279,0.8991356864725857,1.0249417676353763,drop_last
Karnataka,0.9033532467245207,0.8804753722835731,0.9265205803858482,drop_last
Kerala,0.930803814659715,0.9189566374688776,0.942725862502011,drop_last
Madhya Pradesh,0.8874269114776976,0.8655487701259805,0.9095745868829571,drop_last
Maharashtra,NA,NA,NA,drop_last
Odisha,0.8385041317761301,0.8002353026169585,0.8776543143027619,drop_last
Punjab,0.8336493768167326,0.8026725520733607,0.8652058031684846,drop_last
Rajasthan,0.6962732943104765,0.6803098226148342,0.71241994542004206,drop_last
Tamil Nadu,0.8940964959794474,0.8717655465441798,0.9167059668810724,drop_last
Telangana,0.9300803144128885,0.8971131584152021,0.9636351057061573,drop_last
Uttar Pradesh,0.8173350090411572,0.7987845998963002,0.8360956538714993,drop_last
West Bengal,0.8611381861368537,0.8464903182165292,0.8759101165024075,drop_last
