Dates,variable,value,upper_ci,color,type,date.fmt,val.fmt,text
2020-05-04,mod_5,667,5599,Normal (pre-intervention),solid,May 04,667,May 04: 667 projected cases per day
2020-05-04,mod_6,292,3172,Cautious return,solid,May 04,292,May 04: 292 projected cases per day
2020-05-05,mod_2,19556,111690,Soc. Dist. + Travel Ban,solid,May 05,"19,556","May 05: 19,556 projected cases per day"
2020-05-05,mod_4,432,3451,Moderate return,solid,May 05,432,May 05: 432 projected cases per day
2020-05-05,mod_5,800,6785,Normal (pre-intervention),solid,May 05,800,May 05: 800 projected cases per day
2020-05-05,mod_6,319,3225,Cautious return,solid,May 05,319,May 05: 319 projected cases per day
2020-05-06,mod_2,22656,125107,Soc. Dist. + Travel Ban,solid,May 06,"22,656","May 06: 22,656 projected cases per day"
2020-05-06,mod_4,510,4013,Moderate return,solid,May 06,510,May 06: 510 projected cases per day
2020-05-06,mod_5,999,8671,Normal (pre-intervention),solid,May 06,999,May 06: 999 projected cases per day
2020-05-06,mod_6,339,2568,Cautious return,solid,May 06,339,May 06: 339 projected cases per day
2020-05-07,mod_2,26057,147093,Soc. Dist. + Travel Ban,solid,May 07,"26,057","May 07: 26,057 projected cases per day"
2020-05-07,mod_4,577,6100,Moderate return,solid,May 07,577,May 07: 577 projected cases per day
2020-05-07,mod_5,1258,9517,Normal (pre-intervention),solid,May 07,"1,258","May 07: 1,258 projected cases per day"
2020-05-07,mod_6,366,3996,Cautious return,solid,May 07,366,May 07: 366 projected cases per day
2020-05-08,mod_2,29723,177877,Soc. Dist. + Travel Ban,solid,May 08,"29,723","May 08: 29,723 projected cases per day"
2020-05-08,mod_4,683,5299,Moderate return,solid,May 08,683,May 08: 683 projected cases per day
2020-05-08,mod_5,1633,11848,Normal (pre-intervention),solid,May 08,"1,633","May 08: 1,633 projected cases per day"
2020-05-08,mod_6,402,3411,Cautious return,solid,May 08,402,May 08: 402 projected cases per day
2020-05-09,mod_2,33640,214388,Soc. Dist. + Travel Ban,solid,May 09,"33,640","May 09: 33,640 projected cases per day"
2020-05-09,mod_4,802,6179,Moderate return,solid,May 09,802,May 09: 802 projected cases per day
2020-05-09,mod_5,2153,13892,Normal (pre-intervention),solid,May 09,"2,153","May 09: 2,153 projected cases per day"
2020-05-09,mod_6,442,3576,Cautious return,solid,May 09,442,May 09: 442 projected cases per day
2020-05-10,mod_2,37770,245911,Soc. Dist. + Travel Ban,solid,May 10,"37,770","May 10: 37,770 projected cases per day"
2020-05-10,mod_4,963,6372,Moderate return,solid,May 10,963,May 10: 963 projected cases per day
2020-05-10,mod_5,2890,18385,Normal (pre-intervention),solid,May 10,"2,890","May 10: 2,890 projected cases per day"
2020-05-10,mod_6,499,4347,Cautious return,solid,May 10,499,May 10: 499 projected cases per day
2020-05-11,mod_2,42056,281430,Soc. Dist. + Travel Ban,solid,May 11,"42,056","May 11: 42,056 projected cases per day"
2020-05-11,mod_4,1171,8839,Moderate return,solid,May 11,"1,171","May 11: 1,171 projected cases per day"
2020-05-11,mod_5,3971,21166,Normal (pre-intervention),solid,May 11,"3,971","May 11: 3,971 projected cases per day"
2020-05-11,mod_6,553,4276,Cautious return,solid,May 11,553,May 11: 553 projected cases per day
2020-05-12,mod_2,46548,336505,Soc. Dist. + Travel Ban,solid,May 12,"46,548","May 12: 46,548 projected cases per day"
2020-05-12,mod_4,1415,9543,Moderate return,solid,May 12,"1,415","May 12: 1,415 projected cases per day"
2020-05-12,mod_5,5559,27433,Normal (pre-intervention),solid,May 12,"5,559","May 12: 5,559 projected cases per day"
2020-05-12,mod_6,634,5467,Cautious return,solid,May 12,634,May 12: 634 projected cases per day
2020-05-13,mod_2,51224,367946,Soc. Dist. + Travel Ban,solid,May 13,"51,224","May 13: 51,224 projected cases per day"
2020-05-13,mod_4,1764,10812,Moderate return,solid,May 13,"1,764","May 13: 1,764 projected cases per day"
2020-05-13,mod_5,7754,34170,Normal (pre-intervention),solid,May 13,"7,754","May 13: 7,754 projected cases per day"
2020-05-13,mod_6,723,5642,Cautious return,solid,May 13,723,May 13: 723 projected cases per day
2020-05-14,mod_2,55873,463659,Soc. Dist. + Travel Ban,solid,May 14,"55,873","May 14: 55,873 projected cases per day"
2020-05-14,mod_4,2228,12344,Moderate return,solid,May 14,"2,228","May 14: 2,228 projected cases per day"
2020-05-14,mod_5,10782,46068,Normal (pre-intervention),solid,May 14,"10,782","May 14: 10,782 projected cases per day"
2020-05-14,mod_6,836,6134,Cautious return,solid,May 14,836,May 14: 836 projected cases per day
2020-05-15,mod_2,60727,533748,Soc. Dist. + Travel Ban,solid,May 15,"60,727","May 15: 60,727 projected cases per day"
2020-05-15,mod_4,2759,14501,Moderate return,solid,May 15,"2,759","May 15: 2,759 projected cases per day"
2020-05-15,mod_5,14372,57132,Normal (pre-intervention),solid,May 15,"14,372","May 15: 14,372 projected cases per day"
2020-05-15,mod_6,933,5056,Cautious return,solid,May 15,933,May 15: 933 projected cases per day
2020-05-16,mod_2,65405,587277,Soc. Dist. + Travel Ban,solid,May 16,"65,405","May 16: 65,405 projected cases per day"
2020-05-16,mod_4,3382,15259,Moderate return,solid,May 16,"3,382","May 16: 3,382 projected cases per day"
2020-05-16,mod_5,18718,73042,Normal (pre-intervention),solid,May 16,"18,718","May 16: 18,718 projected cases per day"
2020-05-16,mod_6,1098,7616,Cautious return,solid,May 16,"1,098","May 16: 1,098 projected cases per day"
2020-05-17,mod_2,70152,708560,Soc. Dist. + Travel Ban,solid,May 17,"70,152","May 17: 70,152 projected cases per day"
2020-05-17,mod_4,4157,16497,Moderate return,solid,May 17,"4,157","May 17: 4,157 projected cases per day"
2020-05-17,mod_5,23815,86902,Normal (pre-intervention),solid,May 17,"23,815","May 17: 23,815 projected cases per day"
2020-05-17,mod_6,1234,6931,Cautious return,solid,May 17,"1,234","May 17: 1,234 projected cases per day"
2020-05-18,mod_2,74908,796605,Soc. Dist. + Travel Ban,solid,May 18,"74,908","May 18: 74,908 projected cases per day"
2020-05-18,mod_4,5050,21804,Moderate return,solid,May 18,"5,050","May 18: 5,050 projected cases per day"
2020-05-18,mod_5,29731,116914,Normal (pre-intervention),solid,May 18,"29,731","May 18: 29,731 projected cases per day"
2020-05-18,mod_6,1429,8458,Cautious return,solid,May 18,"1,429","May 18: 1,429 projected cases per day"
2020-05-19,mod_2,79545,920411,Soc. Dist. + Travel Ban,solid,May 19,"79,545","May 19: 79,545 projected cases per day"
2020-05-19,mod_4,6109,24009,Moderate return,solid,May 19,"6,109","May 19: 6,109 projected cases per day"
2020-05-19,mod_5,36371,146903,Normal (pre-intervention),solid,May 19,"36,371","May 19: 36,371 projected cases per day"
2020-05-19,mod_6,1643,8115,Cautious return,solid,May 19,"1,643","May 19: 1,643 projected cases per day"
2020-05-20,mod_2,84129,1012807,Soc. Dist. + Travel Ban,solid,May 20,"84,129","May 20: 84,129 projected cases per day"
2020-05-20,mod_4,7288,29089,Moderate return,solid,May 20,"7,288","May 20: 7,288 projected cases per day"
2020-05-20,mod_5,43655,181075,Normal (pre-intervention),solid,May 20,"43,655","May 20: 43,655 projected cases per day"
2020-05-20,mod_6,1883,8000,Cautious return,solid,May 20,"1,883","May 20: 1,883 projected cases per day"
2020-05-21,mod_2,88621,1167047,Soc. Dist. + Travel Ban,solid,May 21,"88,621","May 21: 88,621 projected cases per day"
2020-05-21,mod_4,8620,29883,Moderate return,solid,May 21,"8,620","May 21: 8,620 projected cases per day"
2020-05-21,mod_5,51463,233032,Normal (pre-intervention),solid,May 21,"51,463","May 21: 51,463 projected cases per day"
2020-05-21,mod_6,2162,9174,Cautious return,solid,May 21,"2,162","May 21: 2,162 projected cases per day"
2020-05-22,mod_2,93011,1285008,Soc. Dist. + Travel Ban,solid,May 22,"93,011","May 22: 93,011 projected cases per day"
2020-05-22,mod_4,10101,38193,Moderate return,solid,May 22,"10,101","May 22: 10,101 projected cases per day"
2020-05-22,mod_5,59664,296947,Normal (pre-intervention),solid,May 22,"59,664","May 22: 59,664 projected cases per day"
2020-05-22,mod_6,2466,10445,Cautious return,solid,May 22,"2,466","May 22: 2,466 projected cases per day"
2020-05-23,mod_2,97204,1394474,Soc. Dist. + Travel Ban,solid,May 23,"97,204","May 23: 97,204 projected cases per day"
2020-05-23,mod_4,11757,40263,Moderate return,solid,May 23,"11,757","May 23: 11,757 projected cases per day"
2020-05-23,mod_5,68042,376179,Normal (pre-intervention),solid,May 23,"68,042","May 23: 68,042 projected cases per day"
2020-05-23,mod_6,2832,12259,Cautious return,solid,May 23,"2,832","May 23: 2,832 projected cases per day"
2020-05-24,mod_2,101431,1479901,Soc. Dist. + Travel Ban,solid,May 24,"101,431","May 24: 101,431 projected cases per day"
2020-05-24,mod_4,13498,46631,Moderate return,solid,May 24,"13,498","May 24: 13,498 projected cases per day"
2020-05-24,mod_5,76566,456708,Normal (pre-intervention),solid,May 24,"76,566","May 24: 76,566 projected cases per day"
2020-05-24,mod_6,3221,11567,Cautious return,solid,May 24,"3,221","May 24: 3,221 projected cases per day"
2020-05-25,mod_2,105325,1655013,Soc. Dist. + Travel Ban,solid,May 25,"105,325","May 25: 105,325 projected cases per day"
2020-05-25,mod_4,15424,54247,Moderate return,solid,May 25,"15,424","May 25: 15,424 projected cases per day"
2020-05-25,mod_5,84954,586553,Normal (pre-intervention),solid,May 25,"84,954","May 25: 84,954 projected cases per day"
2020-05-25,mod_6,3652,10628,Cautious return,solid,May 25,"3,652","May 25: 3,652 projected cases per day"
2020-05-26,mod_2,109230,1735061,Soc. Dist. + Travel Ban,solid,May 26,"109,230","May 26: 109,230 projected cases per day"
2020-05-26,mod_4,17426,57981,Moderate return,solid,May 26,"17,426","May 26: 17,426 projected cases per day"
2020-05-26,mod_5,93187,713431,Normal (pre-intervention),solid,May 26,"93,187","May 26: 93,187 projected cases per day"
2020-05-26,mod_6,4119,14792,Cautious return,solid,May 26,"4,119","May 26: 4,119 projected cases per day"
2020-05-27,mod_2,113026,1810737,Soc. Dist. + Travel Ban,solid,May 27,"113,026","May 27: 113,026 projected cases per day"
2020-05-27,mod_4,19649,70346,Moderate return,solid,May 27,"19,649","May 27: 19,649 projected cases per day"
2020-05-27,mod_5,101292,896792,Normal (pre-intervention),solid,May 27,"101,292","May 27: 101,292 projected cases per day"
2020-05-27,mod_6,4618,17159,Cautious return,solid,May 27,"4,618","May 27: 4,618 projected cases per day"
2020-05-28,mod_2,116468,1947019,Soc. Dist. + Travel Ban,solid,May 28,"116,468","May 28: 116,468 projected cases per day"
2020-05-28,mod_4,21844,82662,Moderate return,solid,May 28,"21,844","May 28: 21,844 projected cases per day"
2020-05-28,mod_5,109034,1139582,Normal (pre-intervention),solid,May 28,"109,034","May 28: 109,034 projected cases per day"
2020-05-28,mod_6,5168,14638,Cautious return,solid,May 28,"5,168","May 28: 5,168 projected cases per day"
2020-05-29,mod_2,119700,2034539,Soc. Dist. + Travel Ban,solid,May 29,"119,700","May 29: 119,700 projected cases per day"
2020-05-29,mod_4,24167,81452,Moderate return,solid,May 29,"24,167","May 29: 24,167 projected cases per day"
2020-05-29,mod_5,116346,1321266,Normal (pre-intervention),solid,May 29,"116,346","May 29: 116,346 projected cases per day"
2020-05-29,mod_6,5739,18585,Cautious return,solid,May 29,"5,739","May 29: 5,739 projected cases per day"
2020-05-30,mod_2,122888,2225924,Soc. Dist. + Travel Ban,solid,May 30,"122,888","May 30: 122,888 projected cases per day"
2020-05-30,mod_4,26676,111373,Moderate return,solid,May 30,"26,676","May 30: 26,676 projected cases per day"
2020-05-30,mod_5,123301,1673119,Normal (pre-intervention),solid,May 30,"123,301","May 30: 123,301 projected cases per day"
2020-05-30,mod_6,6340,16272,Cautious return,solid,May 30,"6,340","May 30: 6,340 projected cases per day"
2020-05-31,mod_2,125866,2263061,Soc. Dist. + Travel Ban,solid,May 31,"125,866","May 31: 125,866 projected cases per day"
2020-05-31,mod_4,29194,117014,Moderate return,solid,May 31,"29,194","May 31: 29,194 projected cases per day"
2020-05-31,mod_5,129762,1896253,Normal (pre-intervention),solid,May 31,"129,762","May 31: 129,762 projected cases per day"
2020-05-31,mod_6,7010,20628,Cautious return,solid,May 31,"7,010","May 31: 7,010 projected cases per day"
2020-06-01,mod_2,128610,2418266,Soc. Dist. + Travel Ban,solid,Jun 01,"128,610","Jun 01: 128,610 projected cases per day"
2020-06-01,mod_4,31746,138349,Moderate return,solid,Jun 01,"31,746","Jun 01: 31,746 projected cases per day"
2020-06-01,mod_5,135686,2253085,Normal (pre-intervention),solid,Jun 01,"135,686","Jun 01: 135,686 projected cases per day"
2020-06-01,mod_6,7706,21798,Cautious return,solid,Jun 01,"7,706","Jun 01: 7,706 projected cases per day"
2020-06-02,mod_2,131186,2377239,Soc. Dist. + Travel Ban,solid,Jun 02,"131,186","Jun 02: 131,186 projected cases per day"
2020-06-02,mod_4,34437,156016,Moderate return,solid,Jun 02,"34,437","Jun 02: 34,437 projected cases per day"
2020-06-02,mod_5,141017,2478171,Normal (pre-intervention),solid,Jun 02,"141,017","Jun 02: 141,017 projected cases per day"
2020-06-02,mod_6,8349,23920,Cautious return,solid,Jun 02,"8,349","Jun 02: 8,349 projected cases per day"
2020-06-03,mod_2,133379,2508985,Soc. Dist. + Travel Ban,solid,Jun 03,"133,379","Jun 03: 133,379 projected cases per day"
2020-06-03,mod_4,37070,174299,Moderate return,solid,Jun 03,"37,070","Jun 03: 37,070 projected cases per day"
2020-06-03,mod_5,145697,2775163,Normal (pre-intervention),solid,Jun 03,"145,697","Jun 03: 145,697 projected cases per day"
2020-06-03,mod_6,9140,26624,Cautious return,solid,Jun 03,"9,140","Jun 03: 9,140 projected cases per day"
2020-06-04,mod_2,135647,2388852,Soc. Dist. + Travel Ban,solid,Jun 04,"135,647","Jun 04: 135,647 projected cases per day"
2020-06-04,mod_4,39725,208323,Moderate return,solid,Jun 04,"39,725","Jun 04: 39,725 projected cases per day"
2020-06-04,mod_5,149849,2959217,Normal (pre-intervention),solid,Jun 04,"149,849","Jun 04: 149,849 projected cases per day"
2020-06-04,mod_6,9884,25685,Cautious return,solid,Jun 04,"9,884","Jun 04: 9,884 projected cases per day"
2020-06-05,mod_2,137614,2423955,Soc. Dist. + Travel Ban,solid,Jun 05,"137,614","Jun 05: 137,614 projected cases per day"
2020-06-05,mod_4,42370,214892,Moderate return,solid,Jun 05,"42,370","Jun 05: 42,370 projected cases per day"
2020-06-05,mod_5,153296,3014427,Normal (pre-intervention),solid,Jun 05,"153,296","Jun 05: 153,296 projected cases per day"
2020-06-05,mod_6,10653,30452,Cautious return,solid,Jun 05,"10,653","Jun 05: 10,653 projected cases per day"
2020-06-06,mod_2,139377,2527751,Soc. Dist. + Travel Ban,solid,Jun 06,"139,377","Jun 06: 139,377 projected cases per day"
2020-06-06,mod_4,45013,272059,Moderate return,solid,Jun 06,"45,013","Jun 06: 45,013 projected cases per day"
2020-06-06,mod_5,156144,3284728,Normal (pre-intervention),solid,Jun 06,"156,144","Jun 06: 156,144 projected cases per day"
2020-06-06,mod_6,11417,31092,Cautious return,solid,Jun 06,"11,417","Jun 06: 11,417 projected cases per day"
2020-06-07,mod_2,140923,2549691,Soc. Dist. + Travel Ban,solid,Jun 07,"140,923","Jun 07: 140,923 projected cases per day"
2020-06-07,mod_4,47514,300053,Moderate return,solid,Jun 07,"47,514","Jun 07: 47,514 projected cases per day"
2020-06-07,mod_5,158376,3319340,Normal (pre-intervention),solid,Jun 07,"158,376","Jun 07: 158,376 projected cases per day"
2020-06-07,mod_6,12233,29824,Cautious return,solid,Jun 07,"12,233","Jun 07: 12,233 projected cases per day"
2020-06-08,mod_2,142323,2328473,Soc. Dist. + Travel Ban,solid,Jun 08,"142,323","Jun 08: 142,323 projected cases per day"
2020-06-08,mod_4,49881,344424,Moderate return,solid,Jun 08,"49,881","Jun 08: 49,881 projected cases per day"
2020-06-08,mod_5,160183,3714104,Normal (pre-intervention),solid,Jun 08,"160,183","Jun 08: 160,183 projected cases per day"
2020-06-08,mod_6,13048,41354,Cautious return,solid,Jun 08,"13,048","Jun 08: 13,048 projected cases per day"
2020-06-09,mod_2,143740,2325020,Soc. Dist. + Travel Ban,solid,Jun 09,"143,740","Jun 09: 143,740 projected cases per day"
2020-06-09,mod_4,52159,381543,Moderate return,solid,Jun 09,"52,159","Jun 09: 52,159 projected cases per day"
2020-06-09,mod_5,161437,3764517,Normal (pre-intervention),solid,Jun 09,"161,437","Jun 09: 161,437 projected cases per day"
2020-06-09,mod_6,13837,35630,Cautious return,solid,Jun 09,"13,837","Jun 09: 13,837 projected cases per day"
2020-06-10,mod_2,144656,2237436,Soc. Dist. + Travel Ban,solid,Jun 10,"144,656","Jun 10: 144,656 projected cases per day"
2020-06-10,mod_4,54348,426720,Moderate return,solid,Jun 10,"54,348","Jun 10: 54,348 projected cases per day"
2020-06-10,mod_5,162242,3922784,Normal (pre-intervention),solid,Jun 10,"162,242","Jun 10: 162,242 projected cases per day"
2020-06-10,mod_6,14612,46700,Cautious return,solid,Jun 10,"14,612","Jun 10: 14,612 projected cases per day"
2020-06-11,mod_2,145672,2112554,Soc. Dist. + Travel Ban,solid,Jun 11,"145,672","Jun 11: 145,672 projected cases per day"
2020-06-11,mod_4,56352,488582,Moderate return,solid,Jun 11,"56,352","Jun 11: 56,352 projected cases per day"
2020-06-11,mod_5,162537,3989814,Normal (pre-intervention),solid,Jun 11,"162,537","Jun 11: 162,537 projected cases per day"
2020-06-11,mod_6,15396,44917,Cautious return,solid,Jun 11,"15,396","Jun 11: 15,396 projected cases per day"
2020-06-12,mod_2,146389,2071829,Soc. Dist. + Travel Ban,solid,Jun 12,"146,389","Jun 12: 146,389 projected cases per day"
2020-06-12,mod_4,58217,539335,Moderate return,solid,Jun 12,"58,217","Jun 12: 58,217 projected cases per day"
2020-06-12,mod_5,162609,4147025,Normal (pre-intervention),solid,Jun 12,"162,609","Jun 12: 162,609 projected cases per day"
2020-06-12,mod_6,16223,43010,Cautious return,solid,Jun 12,"16,223","Jun 12: 16,223 projected cases per day"
2020-06-13,mod_2,147093,2032449,Soc. Dist. + Travel Ban,solid,Jun 13,"147,093","Jun 13: 147,093 projected cases per day"
2020-06-13,mod_4,60029,605746,Moderate return,solid,Jun 13,"60,029","Jun 13: 60,029 projected cases per day"
2020-06-13,mod_5,162301,4052099,Normal (pre-intervention),solid,Jun 13,"162,301","Jun 13: 162,301 projected cases per day"
2020-06-13,mod_6,17003,55522,Cautious return,solid,Jun 13,"17,003","Jun 13: 17,003 projected cases per day"
2020-06-14,mod_2,147522,1799612,Soc. Dist. + Travel Ban,solid,Jun 14,"147,522","Jun 14: 147,522 projected cases per day"
2020-06-14,mod_4,61568,691154,Moderate return,solid,Jun 14,"61,568","Jun 14: 61,568 projected cases per day"
2020-06-14,mod_5,161463,3772327,Normal (pre-intervention),solid,Jun 14,"161,463","Jun 14: 161,463 projected cases per day"
2020-06-14,mod_6,17812,60279,Cautious return,solid,Jun 14,"17,812","Jun 14: 17,812 projected cases per day"
2020-06-15,mod_2,147935,1694707,Soc. Dist. + Travel Ban,solid,Jun 15,"147,935","Jun 15: 147,935 projected cases per day"
2020-06-15,mod_4,63000,761923,Moderate return,solid,Jun 15,"63,000","Jun 15: 63,000 projected cases per day"
2020-06-15,mod_5,160466,3653362,Normal (pre-intervention),solid,Jun 15,"160,466","Jun 15: 160,466 projected cases per day"
2020-06-15,mod_6,18594,58801,Cautious return,solid,Jun 15,"18,594","Jun 15: 18,594 projected cases per day"
2020-06-16,mod_2,148234,1655968,Soc. Dist. + Travel Ban,solid,Jun 16,"148,234","Jun 16: 148,234 projected cases per day"
2020-06-16,mod_4,64380,785567,Moderate return,solid,Jun 16,"64,380","Jun 16: 64,380 projected cases per day"
2020-06-16,mod_5,159139,3623689,Normal (pre-intervention),solid,Jun 16,"159,139","Jun 16: 159,139 projected cases per day"
2020-06-16,mod_6,19390,70281,Cautious return,solid,Jun 16,"19,390","Jun 16: 19,390 projected cases per day"
2020-06-17,mod_2,148235,1509646,Soc. Dist. + Travel Ban,solid,Jun 17,"148,235","Jun 17: 148,235 projected cases per day"
2020-06-17,mod_4,65576,876430,Moderate return,solid,Jun 17,"65,576","Jun 17: 65,576 projected cases per day"
2020-06-17,mod_5,157655,3486939,Normal (pre-intervention),solid,Jun 17,"157,655","Jun 17: 157,655 projected cases per day"
2020-06-17,mod_6,20089,72530,Cautious return,solid,Jun 17,"20,089","Jun 17: 20,089 projected cases per day"
2020-06-18,mod_2,148321,1320804,Soc. Dist. + Travel Ban,solid,Jun 18,"148,321","Jun 18: 148,321 projected cases per day"
2020-06-18,mod_4,66658,975028,Moderate return,solid,Jun 18,"66,658","Jun 18: 66,658 projected cases per day"
2020-06-18,mod_5,155918,3205194,Normal (pre-intervention),solid,Jun 18,"155,918","Jun 18: 155,918 projected cases per day"
2020-06-18,mod_6,20881,85508,Cautious return,solid,Jun 18,"20,881","Jun 18: 20,881 projected cases per day"
2020-06-19,mod_2,148128,1267022,Soc. Dist. + Travel Ban,solid,Jun 19,"148,128","Jun 19: 148,128 projected cases per day"
2020-06-19,mod_4,67665,1042380,Moderate return,solid,Jun 19,"67,665","Jun 19: 67,665 projected cases per day"
2020-06-19,mod_5,153990,3276522,Normal (pre-intervention),solid,Jun 19,"153,990","Jun 19: 153,990 projected cases per day"
2020-06-19,mod_6,21590,87083,Cautious return,solid,Jun 19,"21,590","Jun 19: 21,590 projected cases per day"
2020-06-20,mod_2,147985,1237574,Soc. Dist. + Travel Ban,solid,Jun 20,"147,985","Jun 20: 147,985 projected cases per day"
2020-06-20,mod_4,68615,1097295,Moderate return,solid,Jun 20,"68,615","Jun 20: 68,615 projected cases per day"
2020-06-20,mod_5,151922,2822185,Normal (pre-intervention),solid,Jun 20,"151,922","Jun 20: 151,922 projected cases per day"
2020-06-20,mod_6,22274,89166,Cautious return,solid,Jun 20,"22,274","Jun 20: 22,274 projected cases per day"
2020-06-21,mod_2,147551,1011207,Soc. Dist. + Travel Ban,solid,Jun 21,"147,551","Jun 21: 147,551 projected cases per day"
2020-06-21,mod_4,69385,1194383,Moderate return,solid,Jun 21,"69,385","Jun 21: 69,385 projected cases per day"
2020-06-21,mod_5,149807,2522297,Normal (pre-intervention),solid,Jun 21,"149,807","Jun 21: 149,807 projected cases per day"
2020-06-21,mod_6,22907,96638,Cautious return,solid,Jun 21,"22,907","Jun 21: 22,907 projected cases per day"
2020-06-22,mod_2,147153,1044152,Soc. Dist. + Travel Ban,solid,Jun 22,"147,153","Jun 22: 147,153 projected cases per day"
2020-06-22,mod_4,70134,1171807,Moderate return,solid,Jun 22,"70,134","Jun 22: 70,134 projected cases per day"
2020-06-22,mod_5,147697,2441462,Normal (pre-intervention),solid,Jun 22,"147,697","Jun 22: 147,697 projected cases per day"
2020-06-22,mod_6,23596,119080,Cautious return,solid,Jun 22,"23,596","Jun 22: 23,596 projected cases per day"
2020-06-23,mod_2,146759,942391,Soc. Dist. + Travel Ban,solid,Jun 23,"146,759","Jun 23: 146,759 projected cases per day"
2020-06-23,mod_4,70904,1363138,Moderate return,solid,Jun 23,"70,904","Jun 23: 70,904 projected cases per day"
2020-06-23,mod_5,145205,2256494,Normal (pre-intervention),solid,Jun 23,"145,205","Jun 23: 145,205 projected cases per day"
2020-06-23,mod_6,24240,111665,Cautious return,solid,Jun 23,"24,240","Jun 23: 24,240 projected cases per day"
2020-06-24,mod_2,146252,948463,Soc. Dist. + Travel Ban,solid,Jun 24,"146,252","Jun 24: 146,252 projected cases per day"
2020-06-24,mod_4,71453,1358769,Moderate return,solid,Jun 24,"71,453","Jun 24: 71,453 projected cases per day"
2020-06-24,mod_5,142947,1941341,Normal (pre-intervention),solid,Jun 24,"142,947","Jun 24: 142,947 projected cases per day"
2020-06-24,mod_6,24860,121750,Cautious return,solid,Jun 24,"24,860","Jun 24: 24,860 projected cases per day"
2020-06-25,mod_2,145560,884026,Soc. Dist. + Travel Ban,solid,Jun 25,"145,560","Jun 25: 145,560 projected cases per day"
2020-06-25,mod_4,71972,1504127,Moderate return,solid,Jun 25,"71,972","Jun 25: 71,972 projected cases per day"
2020-06-25,mod_5,140470,1840544,Normal (pre-intervention),solid,Jun 25,"140,470","Jun 25: 140,470 projected cases per day"
2020-06-25,mod_6,25463,119192,Cautious return,solid,Jun 25,"25,463","Jun 25: 25,463 projected cases per day"
2020-06-26,mod_2,144588,761624,Soc. Dist. + Travel Ban,solid,Jun 26,"144,588","Jun 26: 144,588 projected cases per day"
2020-06-26,mod_4,72332,1468473,Moderate return,solid,Jun 26,"72,332","Jun 26: 72,332 projected cases per day"
2020-06-26,mod_5,137865,1614528,Normal (pre-intervention),solid,Jun 26,"137,865","Jun 26: 137,865 projected cases per day"
2020-06-26,mod_6,26021,141781,Cautious return,solid,Jun 26,"26,021","Jun 26: 26,021 projected cases per day"
2020-06-27,mod_2,143977,753095,Soc. Dist. + Travel Ban,solid,Jun 27,"143,977","Jun 27: 143,977 projected cases per day"
2020-06-27,mod_4,72662,1559867,Moderate return,solid,Jun 27,"72,662","Jun 27: 72,662 projected cases per day"
2020-06-27,mod_5,135426,1413203,Normal (pre-intervention),solid,Jun 27,"135,426","Jun 27: 135,426 projected cases per day"
2020-06-27,mod_6,26547,155044,Cautious return,solid,Jun 27,"26,547","Jun 27: 26,547 projected cases per day"
2020-06-28,mod_2,143040,730072,Soc. Dist. + Travel Ban,solid,Jun 28,"143,040","Jun 28: 143,040 projected cases per day"
2020-06-28,mod_4,72890,1697604,Moderate return,solid,Jun 28,"72,890","Jun 28: 72,890 projected cases per day"
2020-06-28,mod_5,132944,1466001,Normal (pre-intervention),solid,Jun 28,"132,944","Jun 28: 132,944 projected cases per day"
2020-06-28,mod_6,27036,168316,Cautious return,solid,Jun 28,"27,036","Jun 28: 27,036 projected cases per day"
