Dates,variable,value,upper_ci,color,type,date.fmt,val.fmt,text
2020-05-05,mod_4,450,4887,Moderate return,solid,May 05,450,May 05: 450 projected cases per day
2020-05-05,mod_5,547,4775,Normal (pre-intervention),solid,May 05,547,May 05: 547 projected cases per day
2020-05-05,mod_6,367,3120,Cautious return,solid,May 05,367,May 05: 367 projected cases per day
2020-05-06,mod_2,34297,202851,Soc. Dist. + Travel Ban,solid,May 06,"34,297","May 06: 34,297 projected cases per day"
2020-05-06,mod_4,490,4167,Moderate return,solid,May 06,490,May 06: 490 projected cases per day
2020-05-06,mod_5,658,5079,Normal (pre-intervention),solid,May 06,658,May 06: 658 projected cases per day
2020-05-06,mod_6,400,3063,Cautious return,solid,May 06,400,May 06: 400 projected cases per day
2020-05-07,mod_2,39103,254435,Soc. Dist. + Travel Ban,solid,May 07,"39,103","May 07: 39,103 projected cases per day"
2020-05-07,mod_4,562,4364,Moderate return,solid,May 07,562,May 07: 562 projected cases per day
2020-05-07,mod_5,772,5626,Normal (pre-intervention),solid,May 07,772,May 07: 772 projected cases per day
2020-05-07,mod_6,435,2709,Cautious return,solid,May 07,435,May 07: 435 projected cases per day
2020-05-08,mod_2,44237,299867,Soc. Dist. + Travel Ban,solid,May 08,"44,237","May 08: 44,237 projected cases per day"
2020-05-08,mod_4,616,3954,Moderate return,solid,May 08,616,May 08: 616 projected cases per day
2020-05-08,mod_5,938,7250,Normal (pre-intervention),solid,May 08,938,May 08: 938 projected cases per day
2020-05-08,mod_6,492,4820,Cautious return,solid,May 08,492,May 08: 492 projected cases per day
2020-05-09,mod_2,49645,350227,Soc. Dist. + Travel Ban,solid,May 09,"49,645","May 09: 49,645 projected cases per day"
2020-05-09,mod_4,711,6259,Moderate return,solid,May 09,711,May 09: 711 projected cases per day
2020-05-09,mod_5,1140,7672,Normal (pre-intervention),solid,May 09,"1,140","May 09: 1,140 projected cases per day"
2020-05-09,mod_6,516,3659,Cautious return,solid,May 09,516,May 09: 516 projected cases per day
2020-05-10,mod_2,55188,405911,Soc. Dist. + Travel Ban,solid,May 10,"55,188","May 10: 55,188 projected cases per day"
2020-05-10,mod_4,819,4819,Moderate return,solid,May 10,819,May 10: 819 projected cases per day
2020-05-10,mod_5,1433,8859,Normal (pre-intervention),solid,May 10,"1,433","May 10: 1,433 projected cases per day"
2020-05-10,mod_6,577,5100,Cautious return,solid,May 10,577,May 10: 577 projected cases per day
2020-05-11,mod_2,61063,495046,Soc. Dist. + Travel Ban,solid,May 11,"61,063","May 11: 61,063 projected cases per day"
2020-05-11,mod_4,968,6784,Moderate return,solid,May 11,968,May 11: 968 projected cases per day
2020-05-11,mod_5,1813,11067,Normal (pre-intervention),solid,May 11,"1,813","May 11: 1,813 projected cases per day"
2020-05-11,mod_6,649,4278,Cautious return,solid,May 11,649,May 11: 649 projected cases per day
2020-05-12,mod_2,66988,563429,Soc. Dist. + Travel Ban,solid,May 12,"66,988","May 12: 66,988 projected cases per day"
2020-05-12,mod_4,1156,8278,Moderate return,solid,May 12,"1,156","May 12: 1,156 projected cases per day"
2020-05-12,mod_5,2343,13356,Normal (pre-intervention),solid,May 12,"2,343","May 12: 2,343 projected cases per day"
2020-05-12,mod_6,719,4991,Cautious return,solid,May 12,719,May 12: 719 projected cases per day
2020-05-13,mod_2,72957,654446,Soc. Dist. + Travel Ban,solid,May 13,"72,957","May 13: 72,957 projected cases per day"
2020-05-13,mod_4,1373,8556,Moderate return,solid,May 13,"1,373","May 13: 1,373 projected cases per day"
2020-05-13,mod_5,3002,15372,Normal (pre-intervention),solid,May 13,"3,002","May 13: 3,002 projected cases per day"
2020-05-13,mod_6,821,6089,Cautious return,solid,May 13,821,May 13: 821 projected cases per day
2020-05-14,mod_2,79049,796600,Soc. Dist. + Travel Ban,solid,May 14,"79,049","May 14: 79,049 projected cases per day"
2020-05-14,mod_4,1676,9187,Moderate return,solid,May 14,"1,676","May 14: 1,676 projected cases per day"
2020-05-14,mod_5,3887,20086,Normal (pre-intervention),solid,May 14,"3,887","May 14: 3,887 projected cases per day"
2020-05-14,mod_6,924,4561,Cautious return,solid,May 14,924,May 14: 924 projected cases per day
2020-05-15,mod_2,85120,893170,Soc. Dist. + Travel Ban,solid,May 15,"85,120","May 15: 85,120 projected cases per day"
2020-05-15,mod_4,2049,10257,Moderate return,solid,May 15,"2,049","May 15: 2,049 projected cases per day"
2020-05-15,mod_5,5072,24639,Normal (pre-intervention),solid,May 15,"5,072","May 15: 5,072 projected cases per day"
2020-05-15,mod_6,1058,5505,Cautious return,solid,May 15,"1,058","May 15: 1,058 projected cases per day"
2020-05-16,mod_2,91077,1065941,Soc. Dist. + Travel Ban,solid,May 16,"91,077","May 16: 91,077 projected cases per day"
2020-05-16,mod_4,2539,11710,Moderate return,solid,May 16,"2,539","May 16: 2,539 projected cases per day"
2020-05-16,mod_5,6695,25501,Normal (pre-intervention),solid,May 16,"6,695","May 16: 6,695 projected cases per day"
2020-05-16,mod_6,1208,7180,Cautious return,solid,May 16,"1,208","May 16: 1,208 projected cases per day"
2020-05-17,mod_2,96922,1153358,Soc. Dist. + Travel Ban,solid,May 17,"96,922","May 17: 96,922 projected cases per day"
2020-05-17,mod_4,3158,14508,Moderate return,solid,May 17,"3,158","May 17: 3,158 projected cases per day"
2020-05-17,mod_5,8902,42074,Normal (pre-intervention),solid,May 17,"8,902","May 17: 8,902 projected cases per day"
2020-05-17,mod_6,1382,7776,Cautious return,solid,May 17,"1,382","May 17: 1,382 projected cases per day"
2020-05-18,mod_2,102880,1341564,Soc. Dist. + Travel Ban,solid,May 18,"102,880","May 18: 102,880 projected cases per day"
2020-05-18,mod_4,3892,14434,Moderate return,solid,May 18,"3,892","May 18: 3,892 projected cases per day"
2020-05-18,mod_5,11990,51200,Normal (pre-intervention),solid,May 18,"11,990","May 18: 11,990 projected cases per day"
2020-05-18,mod_6,1580,7847,Cautious return,solid,May 18,"1,580","May 18: 1,580 projected cases per day"
2020-05-19,mod_2,108636,1457518,Soc. Dist. + Travel Ban,solid,May 19,"108,636","May 19: 108,636 projected cases per day"
2020-05-19,mod_4,4821,20579,Moderate return,solid,May 19,"4,821","May 19: 4,821 projected cases per day"
2020-05-19,mod_5,16122,63356,Normal (pre-intervention),solid,May 19,"16,122","May 19: 16,122 projected cases per day"
2020-05-19,mod_6,1837,8762,Cautious return,solid,May 19,"1,837","May 19: 1,837 projected cases per day"
2020-05-20,mod_2,114316,1610302,Soc. Dist. + Travel Ban,solid,May 20,"114,316","May 20: 114,316 projected cases per day"
2020-05-20,mod_4,5991,24486,Moderate return,solid,May 20,"5,991","May 20: 5,991 projected cases per day"
2020-05-20,mod_5,21570,80651,Normal (pre-intervention),solid,May 20,"21,570","May 20: 21,570 projected cases per day"
2020-05-20,mod_6,2119,8646,Cautious return,solid,May 20,"2,119","May 20: 2,119 projected cases per day"
2020-05-21,mod_2,119659,1805170,Soc. Dist. + Travel Ban,solid,May 21,"119,659","May 21: 119,659 projected cases per day"
2020-05-21,mod_4,7206,24736,Moderate return,solid,May 21,"7,206","May 21: 7,206 projected cases per day"
2020-05-21,mod_5,27709,113618,Normal (pre-intervention),solid,May 21,"27,709","May 21: 27,709 projected cases per day"
2020-05-21,mod_6,2430,10924,Cautious return,solid,May 21,"2,430","May 21: 2,430 projected cases per day"
2020-05-22,mod_2,124938,1875077,Soc. Dist. + Travel Ban,solid,May 22,"124,938","May 22: 124,938 projected cases per day"
2020-05-22,mod_4,8630,29885,Moderate return,solid,May 22,"8,630","May 22: 8,630 projected cases per day"
2020-05-22,mod_5,34740,137279,Normal (pre-intervention),solid,May 22,"34,740","May 22: 34,740 projected cases per day"
2020-05-22,mod_6,2752,12155,Cautious return,solid,May 22,"2,752","May 22: 2,752 projected cases per day"
2020-05-23,mod_2,129888,2046785,Soc. Dist. + Travel Ban,solid,May 23,"129,888","May 23: 129,888 projected cases per day"
2020-05-23,mod_4,10239,32859,Moderate return,solid,May 23,"10,239","May 23: 10,239 projected cases per day"
2020-05-23,mod_5,42537,185524,Normal (pre-intervention),solid,May 23,"42,537","May 23: 42,537 projected cases per day"
2020-05-23,mod_6,3139,11695,Cautious return,solid,May 23,"3,139","May 23: 3,139 projected cases per day"
2020-05-24,mod_2,134724,2210892,Soc. Dist. + Travel Ban,solid,May 24,"134,724","May 24: 134,724 projected cases per day"
2020-05-24,mod_4,12068,41294,Moderate return,solid,May 24,"12,068","May 24: 12,068 projected cases per day"
2020-05-24,mod_5,51079,232359,Normal (pre-intervention),solid,May 24,"51,079","May 24: 51,079 projected cases per day"
2020-05-24,mod_6,3539,12141,Cautious return,solid,May 24,"3,539","May 24: 3,539 projected cases per day"
2020-05-25,mod_2,139215,2283899,Soc. Dist. + Travel Ban,solid,May 25,"139,215","May 25: 139,215 projected cases per day"
2020-05-25,mod_4,14030,46363,Moderate return,solid,May 25,"14,030","May 25: 14,030 projected cases per day"
2020-05-25,mod_5,60066,292172,Normal (pre-intervention),solid,May 25,"60,066","May 25: 60,066 projected cases per day"
2020-05-25,mod_6,4043,15000,Cautious return,solid,May 25,"4,043","May 25: 4,043 projected cases per day"
2020-05-26,mod_2,143546,2459511,Soc. Dist. + Travel Ban,solid,May 26,"143,546","May 26: 143,546 projected cases per day"
2020-05-26,mod_4,16116,53690,Moderate return,solid,May 26,"16,116","May 26: 16,116 projected cases per day"
2020-05-26,mod_5,69515,391644,Normal (pre-intervention),solid,May 26,"69,515","May 26: 69,515 projected cases per day"
2020-05-26,mod_6,4509,17192,Cautious return,solid,May 26,"4,509","May 26: 4,509 projected cases per day"
2020-05-27,mod_2,147571,2556745,Soc. Dist. + Travel Ban,solid,May 27,"147,571","May 27: 147,571 projected cases per day"
2020-05-27,mod_4,18411,62905,Moderate return,solid,May 27,"18,411","May 27: 18,411 projected cases per day"
2020-05-27,mod_5,79188,491450,Normal (pre-intervention),solid,May 27,"79,188","May 27: 79,188 projected cases per day"
2020-05-27,mod_6,5061,14061,Cautious return,solid,May 27,"5,061","May 27: 5,061 projected cases per day"
2020-05-28,mod_2,151515,2644701,Soc. Dist. + Travel Ban,solid,May 28,"151,515","May 28: 151,515 projected cases per day"
2020-05-28,mod_4,20804,67199,Moderate return,solid,May 28,"20,804","May 28: 20,804 projected cases per day"
2020-05-28,mod_5,89028,589474,Normal (pre-intervention),solid,May 28,"89,028","May 28: 89,028 projected cases per day"
2020-05-28,mod_6,5706,19631,Cautious return,solid,May 28,"5,706","May 28: 5,706 projected cases per day"
2020-05-29,mod_2,155141,2877657,Soc. Dist. + Travel Ban,solid,May 29,"155,141","May 29: 155,141 projected cases per day"
2020-05-29,mod_4,23344,86093,Moderate return,solid,May 29,"23,344","May 29: 23,344 projected cases per day"
2020-05-29,mod_5,98797,769151,Normal (pre-intervention),solid,May 29,"98,797","May 29: 98,797 projected cases per day"
2020-05-29,mod_6,6371,22272,Cautious return,solid,May 29,"6,371","May 29: 6,371 projected cases per day"
2020-05-30,mod_2,158403,2745819,Soc. Dist. + Travel Ban,solid,May 30,"158,403","May 30: 158,403 projected cases per day"
2020-05-30,mod_4,25969,88952,Moderate return,solid,May 30,"25,969","May 30: 25,969 projected cases per day"
2020-05-30,mod_5,108229,974430,Normal (pre-intervention),solid,May 30,"108,229","May 30: 108,229 projected cases per day"
2020-05-30,mod_6,7067,20385,Cautious return,solid,May 30,"7,067","May 30: 7,067 projected cases per day"
2020-05-31,mod_2,161398,2881846,Soc. Dist. + Travel Ban,solid,May 31,"161,398","May 31: 161,398 projected cases per day"
2020-05-31,mod_4,28733,113045,Moderate return,solid,May 31,"28,733","May 31: 28,733 projected cases per day"
2020-05-31,mod_5,117346,1199273,Normal (pre-intervention),solid,May 31,"117,346","May 31: 117,346 projected cases per day"
2020-05-31,mod_6,7806,24160,Cautious return,solid,May 31,"7,806","May 31: 7,806 projected cases per day"
2020-06-01,mod_2,164069,2825532,Soc. Dist. + Travel Ban,solid,Jun 01,"164,069","Jun 01: 164,069 projected cases per day"
2020-06-01,mod_4,31531,130722,Moderate return,solid,Jun 01,"31,531","Jun 01: 31,531 projected cases per day"
2020-06-01,mod_5,125808,1504474,Normal (pre-intervention),solid,Jun 01,"125,808","Jun 01: 125,808 projected cases per day"
2020-06-01,mod_6,8575,26692,Cautious return,solid,Jun 01,"8,575","Jun 01: 8,575 projected cases per day"
2020-06-02,mod_2,166605,2775491,Soc. Dist. + Travel Ban,solid,Jun 02,"166,605","Jun 02: 166,605 projected cases per day"
2020-06-02,mod_4,34425,152679,Moderate return,solid,Jun 02,"34,425","Jun 02: 34,425 projected cases per day"
2020-06-02,mod_5,133650,1774479,Normal (pre-intervention),solid,Jun 02,"133,650","Jun 02: 133,650 projected cases per day"
2020-06-02,mod_6,9377,28384,Cautious return,solid,Jun 02,"9,377","Jun 02: 9,377 projected cases per day"
2020-06-03,mod_2,168859,2912327,Soc. Dist. + Travel Ban,solid,Jun 03,"168,859","Jun 03: 168,859 projected cases per day"
2020-06-03,mod_4,37321,163303,Moderate return,solid,Jun 03,"37,321","Jun 03: 37,321 projected cases per day"
2020-06-03,mod_5,140626,2131540,Normal (pre-intervention),solid,Jun 03,"140,626","Jun 03: 140,626 projected cases per day"
2020-06-03,mod_6,10242,29531,Cautious return,solid,Jun 03,"10,242","Jun 03: 10,242 projected cases per day"
2020-06-04,mod_2,170975,2801271,Soc. Dist. + Travel Ban,solid,Jun 04,"170,975","Jun 04: 170,975 projected cases per day"
2020-06-04,mod_4,40227,198084,Moderate return,solid,Jun 04,"40,227","Jun 04: 40,227 projected cases per day"
2020-06-04,mod_5,146957,2486088,Normal (pre-intervention),solid,Jun 04,"146,957","Jun 04: 146,957 projected cases per day"
2020-06-04,mod_6,11090,37826,Cautious return,solid,Jun 04,"11,090","Jun 04: 11,090 projected cases per day"
2020-06-05,mod_2,172768,2888734,Soc. Dist. + Travel Ban,solid,Jun 05,"172,768","Jun 05: 172,768 projected cases per day"
2020-06-05,mod_4,43166,229165,Moderate return,solid,Jun 05,"43,166","Jun 05: 43,166 projected cases per day"
2020-06-05,mod_5,152353,2795822,Normal (pre-intervention),solid,Jun 05,"152,353","Jun 05: 152,353 projected cases per day"
2020-06-05,mod_6,11961,35628,Cautious return,solid,Jun 05,"11,961","Jun 05: 11,961 projected cases per day"
2020-06-06,mod_2,174136,2491673,Soc. Dist. + Travel Ban,solid,Jun 06,"174,136","Jun 06: 174,136 projected cases per day"
2020-06-06,mod_4,45998,251239,Moderate return,solid,Jun 06,"45,998","Jun 06: 45,998 projected cases per day"
2020-06-06,mod_5,157193,3022882,Normal (pre-intervention),solid,Jun 06,"157,193","Jun 06: 157,193 projected cases per day"
2020-06-06,mod_6,12892,37054,Cautious return,solid,Jun 06,"12,892","Jun 06: 12,892 projected cases per day"
2020-06-07,mod_2,175531,2346149,Soc. Dist. + Travel Ban,solid,Jun 07,"175,531","Jun 07: 175,531 projected cases per day"
2020-06-07,mod_4,48781,301714,Moderate return,solid,Jun 07,"48,781","Jun 07: 48,781 projected cases per day"
2020-06-07,mod_5,161387,3235457,Normal (pre-intervention),solid,Jun 07,"161,387","Jun 07: 161,387 projected cases per day"
2020-06-07,mod_6,13821,41279,Cautious return,solid,Jun 07,"13,821","Jun 07: 13,821 projected cases per day"
2020-06-08,mod_2,176819,2308665,Soc. Dist. + Travel Ban,solid,Jun 08,"176,819","Jun 08: 176,819 projected cases per day"
2020-06-08,mod_4,51494,325455,Moderate return,solid,Jun 08,"51,494","Jun 08: 51,494 projected cases per day"
2020-06-08,mod_5,164827,3475920,Normal (pre-intervention),solid,Jun 08,"164,827","Jun 08: 164,827 projected cases per day"
2020-06-08,mod_6,14770,49547,Cautious return,solid,Jun 08,"14,770","Jun 08: 14,770 projected cases per day"
2020-06-09,mod_2,177574,2046958,Soc. Dist. + Travel Ban,solid,Jun 09,"177,574","Jun 09: 177,574 projected cases per day"
2020-06-09,mod_4,54185,414380,Moderate return,solid,Jun 09,"54,185","Jun 09: 54,185 projected cases per day"
2020-06-09,mod_5,167772,3652098,Normal (pre-intervention),solid,Jun 09,"167,772","Jun 09: 167,772 projected cases per day"
2020-06-09,mod_6,15715,55720,Cautious return,solid,Jun 09,"15,715","Jun 09: 15,715 projected cases per day"
2020-06-10,mod_2,178292,2138529,Soc. Dist. + Travel Ban,solid,Jun 10,"178,292","Jun 10: 178,292 projected cases per day"
2020-06-10,mod_4,56655,438473,Moderate return,solid,Jun 10,"56,655","Jun 10: 56,655 projected cases per day"
2020-06-10,mod_5,170012,3627738,Normal (pre-intervention),solid,Jun 10,"170,012","Jun 10: 170,012 projected cases per day"
2020-06-10,mod_6,16645,51853,Cautious return,solid,Jun 10,"16,645","Jun 10: 16,645 projected cases per day"
2020-06-11,mod_2,178880,1829580,Soc. Dist. + Travel Ban,solid,Jun 11,"178,880","Jun 11: 178,880 projected cases per day"
2020-06-11,mod_4,59186,513414,Moderate return,solid,Jun 11,"59,186","Jun 11: 59,186 projected cases per day"
2020-06-11,mod_5,171873,3776521,Normal (pre-intervention),solid,Jun 11,"171,873","Jun 11: 171,873 projected cases per day"
2020-06-11,mod_6,17653,63891,Cautious return,solid,Jun 11,"17,653","Jun 11: 17,653 projected cases per day"
2020-06-12,mod_2,179026,1700718,Soc. Dist. + Travel Ban,solid,Jun 12,"179,026","Jun 12: 179,026 projected cases per day"
2020-06-12,mod_4,61539,556367,Moderate return,solid,Jun 12,"61,539","Jun 12: 61,539 projected cases per day"
2020-06-12,mod_5,173160,3789868,Normal (pre-intervention),solid,Jun 12,"173,160","Jun 12: 173,160 projected cases per day"
2020-06-12,mod_6,18580,72121,Cautious return,solid,Jun 12,"18,580","Jun 12: 18,580 projected cases per day"
2020-06-13,mod_2,179096,1705044,Soc. Dist. + Travel Ban,solid,Jun 13,"179,096","Jun 13: 179,096 projected cases per day"
2020-06-13,mod_4,63676,660514,Moderate return,solid,Jun 13,"63,676","Jun 13: 63,676 projected cases per day"
2020-06-13,mod_5,173991,4187585,Normal (pre-intervention),solid,Jun 13,"173,991","Jun 13: 173,991 projected cases per day"
2020-06-13,mod_6,19585,69689,Cautious return,solid,Jun 13,"19,585","Jun 13: 19,585 projected cases per day"
2020-06-14,mod_2,178900,1547572,Soc. Dist. + Travel Ban,solid,Jun 14,"178,900","Jun 14: 178,900 projected cases per day"
2020-06-14,mod_4,65705,746579,Moderate return,solid,Jun 14,"65,705","Jun 14: 65,705 projected cases per day"
2020-06-14,mod_5,174413,4297075,Normal (pre-intervention),solid,Jun 14,"174,413","Jun 14: 174,413 projected cases per day"
2020-06-14,mod_6,20496,81805,Cautious return,solid,Jun 14,"20,496","Jun 14: 20,496 projected cases per day"
2020-06-15,mod_2,178791,1440934,Soc. Dist. + Travel Ban,solid,Jun 15,"178,791","Jun 15: 178,791 projected cases per day"
2020-06-15,mod_4,67710,805137,Moderate return,solid,Jun 15,"67,710","Jun 15: 67,710 projected cases per day"
2020-06-15,mod_5,174504,4064511,Normal (pre-intervention),solid,Jun 15,"174,504","Jun 15: 174,504 projected cases per day"
2020-06-15,mod_6,21491,87917,Cautious return,solid,Jun 15,"21,491","Jun 15: 21,491 projected cases per day"
2020-06-16,mod_2,178295,1490517,Soc. Dist. + Travel Ban,solid,Jun 16,"178,295","Jun 16: 178,295 projected cases per day"
2020-06-16,mod_4,69511,896858,Moderate return,solid,Jun 16,"69,511","Jun 16: 69,511 projected cases per day"
2020-06-16,mod_5,174090,4114442,Normal (pre-intervention),solid,Jun 16,"174,090","Jun 16: 174,090 projected cases per day"
2020-06-16,mod_6,22395,92000,Cautious return,solid,Jun 16,"22,395","Jun 16: 22,395 projected cases per day"
2020-06-17,mod_2,177771,1091590,Soc. Dist. + Travel Ban,solid,Jun 17,"177,771","Jun 17: 177,771 projected cases per day"
2020-06-17,mod_4,71204,990564,Moderate return,solid,Jun 17,"71,204","Jun 17: 71,204 projected cases per day"
2020-06-17,mod_5,173215,4024801,Normal (pre-intervention),solid,Jun 17,"173,215","Jun 17: 173,215 projected cases per day"
2020-06-17,mod_6,23310,98680,Cautious return,solid,Jun 17,"23,310","Jun 17: 23,310 projected cases per day"
2020-06-18,mod_2,177015,1183019,Soc. Dist. + Travel Ban,solid,Jun 18,"177,015","Jun 18: 177,015 projected cases per day"
2020-06-18,mod_4,72687,1073510,Moderate return,solid,Jun 18,"72,687","Jun 18: 72,687 projected cases per day"
2020-06-18,mod_5,172145,3694907,Normal (pre-intervention),solid,Jun 18,"172,145","Jun 18: 172,145 projected cases per day"
2020-06-18,mod_6,24279,126973,Cautious return,solid,Jun 18,"24,279","Jun 18: 24,279 projected cases per day"
2020-06-19,mod_2,176266,1017961,Soc. Dist. + Travel Ban,solid,Jun 19,"176,266","Jun 19: 176,266 projected cases per day"
2020-06-19,mod_4,74101,1164995,Moderate return,solid,Jun 19,"74,101","Jun 19: 74,101 projected cases per day"
2020-06-19,mod_5,170587,3632785,Normal (pre-intervention),solid,Jun 19,"170,587","Jun 19: 170,587 projected cases per day"
2020-06-19,mod_6,25094,125160,Cautious return,solid,Jun 19,"25,094","Jun 19: 25,094 projected cases per day"
2020-06-20,mod_2,175340,1061445,Soc. Dist. + Travel Ban,solid,Jun 20,"175,340","Jun 20: 175,340 projected cases per day"
2020-06-20,mod_4,75332,1321945,Moderate return,solid,Jun 20,"75,332","Jun 20: 75,332 projected cases per day"
2020-06-20,mod_5,169067,3524161,Normal (pre-intervention),solid,Jun 20,"169,067","Jun 20: 169,067 projected cases per day"
2020-06-20,mod_6,25976,121501,Cautious return,solid,Jun 20,"25,976","Jun 20: 25,976 projected cases per day"
2020-06-21,mod_2,174392,928763,Soc. Dist. + Travel Ban,solid,Jun 21,"174,392","Jun 21: 174,392 projected cases per day"
2020-06-21,mod_4,76513,1245620,Moderate return,solid,Jun 21,"76,513","Jun 21: 76,513 projected cases per day"
2020-06-21,mod_5,167011,3185674,Normal (pre-intervention),solid,Jun 21,"167,011","Jun 21: 167,011 projected cases per day"
2020-06-21,mod_6,26798,125171,Cautious return,solid,Jun 21,"26,798","Jun 21: 26,798 projected cases per day"
2020-06-22,mod_2,173048,861422,Soc. Dist. + Travel Ban,solid,Jun 22,"173,048","Jun 22: 173,048 projected cases per day"
2020-06-22,mod_4,77650,1539445,Moderate return,solid,Jun 22,"77,650","Jun 22: 77,650 projected cases per day"
2020-06-22,mod_5,164934,2904681,Normal (pre-intervention),solid,Jun 22,"164,934","Jun 22: 164,934 projected cases per day"
2020-06-22,mod_6,27642,160911,Cautious return,solid,Jun 22,"27,642","Jun 22: 27,642 projected cases per day"
2020-06-23,mod_2,172038,737277,Soc. Dist. + Travel Ban,solid,Jun 23,"172,038","Jun 23: 172,038 projected cases per day"
2020-06-23,mod_4,78437,1514666,Moderate return,solid,Jun 23,"78,437","Jun 23: 78,437 projected cases per day"
2020-06-23,mod_5,162697,2656361,Normal (pre-intervention),solid,Jun 23,"162,697","Jun 23: 162,697 projected cases per day"
2020-06-23,mod_6,28340,173059,Cautious return,solid,Jun 23,"28,340","Jun 23: 28,340 projected cases per day"
2020-06-24,mod_2,170412,735792,Soc. Dist. + Travel Ban,solid,Jun 24,"170,412","Jun 24: 170,412 projected cases per day"
2020-06-24,mod_4,79164,1628158,Moderate return,solid,Jun 24,"79,164","Jun 24: 79,164 projected cases per day"
2020-06-24,mod_5,160266,2484297,Normal (pre-intervention),solid,Jun 24,"160,266","Jun 24: 160,266 projected cases per day"
2020-06-24,mod_6,29048,189162,Cautious return,solid,Jun 24,"29,048","Jun 24: 29,048 projected cases per day"
2020-06-25,mod_2,169067,686391,Soc. Dist. + Travel Ban,solid,Jun 25,"169,067","Jun 25: 169,067 projected cases per day"
2020-06-25,mod_4,79915,1709830,Moderate return,solid,Jun 25,"79,915","Jun 25: 79,915 projected cases per day"
2020-06-25,mod_5,157622,2274617,Normal (pre-intervention),solid,Jun 25,"157,622","Jun 25: 157,622 projected cases per day"
2020-06-25,mod_6,29789,198795,Cautious return,solid,Jun 25,"29,789","Jun 25: 29,789 projected cases per day"
2020-06-26,mod_2,167759,713778,Soc. Dist. + Travel Ban,solid,Jun 26,"167,759","Jun 26: 167,759 projected cases per day"
2020-06-26,mod_4,80445,1739285,Moderate return,solid,Jun 26,"80,445","Jun 26: 80,445 projected cases per day"
2020-06-26,mod_5,155026,2042196,Normal (pre-intervention),solid,Jun 26,"155,026","Jun 26: 155,026 projected cases per day"
2020-06-26,mod_6,30404,220594,Cautious return,solid,Jun 26,"30,404","Jun 26: 30,404 projected cases per day"
2020-06-27,mod_2,166251,589067,Soc. Dist. + Travel Ban,solid,Jun 27,"166,251","Jun 27: 166,251 projected cases per day"
2020-06-27,mod_4,80886,1836073,Moderate return,solid,Jun 27,"80,886","Jun 27: 80,886 projected cases per day"
2020-06-27,mod_5,152297,1688333,Normal (pre-intervention),solid,Jun 27,"152,297","Jun 27: 152,297 projected cases per day"
2020-06-27,mod_6,31040,219402,Cautious return,solid,Jun 27,"31,040","Jun 27: 31,040 projected cases per day"
2020-06-28,mod_2,164561,588504,Soc. Dist. + Travel Ban,solid,Jun 28,"164,561","Jun 28: 164,561 projected cases per day"
2020-06-28,mod_4,81413,2033585,Moderate return,solid,Jun 28,"81,413","Jun 28: 81,413 projected cases per day"
2020-06-28,mod_5,149607,1681675,Normal (pre-intervention),solid,Jun 28,"149,607","Jun 28: 149,607 projected cases per day"
2020-06-28,mod_6,31686,267514,Cautious return,solid,Jun 28,"31,686","Jun 28: 31,686 projected cases per day"
