place,r,lower,upper,.groups
Andhra Pradesh,1.0925186579063952,1.0830410727336088,1.10203697909028,drop_last
Assam,1.0923411554379143,1.0719977025976628,1.1128739011649038,drop_last
Bihar,0.7614721357875199,0.7461353191617717,0.7769628952141221,drop_last
Chhattisgarh,1.5417259405583739,1.5040152531788193,1.5798987620248441,drop_last
Delhi,1.3059992573965509,1.278280375502887,1.3340120779078561,drop_last
Gujarat,1.057314469720111,1.0307668745517236,1.084195093214172,drop_last
Haryana,1.2459250119168308,1.2156561542746007,1.27656128217886,drop_last
India,1.1069977417229926,1.1034092264899096,1.1105920067529795,drop_last
Jammu and Kashmir,1.0910059949781168,1.0535701763717644,1.1290863726508844,drop_last
Jharkhand,1.3560312180505207,1.3234512307653983,1.3890061064764048,drop_last
Karnataka,1.1077940621413762,1.097080469797153,1.1185590535526433,drop_last
Kerala,1.1562437382495006,1.1346947534698837,1.177992899564945,drop_last
Madhya Pradesh,1.1862392700546562,1.1578082123893163,1.2150106773614755,drop_last
Maharashtra,1.1144927610436983,1.1062099635637765,1.1228060826515556,drop_last
Odisha,1.191979058015346,1.1735017697474805,1.2105987278879362,drop_last
Punjab,1.0766661948316372,1.0524686022268677,1.1011351664914344,drop_last
Rajasthan,1.041180797977438,1.0167133017043537,1.0659352010660155,drop_last
Tamil Nadu,1.0224331699808213,1.0109514796203996,1.0339787998118417,drop_last
Telangana,1.3526091936472755,1.3296902713787146,1.3757213712789171,drop_last
Uttar Pradesh,1.1081363793577568,1.0949137886432938,1.1214372540432411,drop_last
West Bengal,0.9710162139215736,0.9555636866903756,0.9865909694763745,drop_last
