place,r,lower,upper,.groups
Andhra Pradesh,0.8506107545177204,0.8361454943889448,0.8651984382960649,drop_last
Assam,0.8252576277805045,0.7873619845013661,0.864031975600006,drop_last
Bihar,0.834347746855185,0.8080317456998553,0.8610801475768183,drop_last
Chhattisgarh,0.9022422220546727,0.8838020144713268,0.9208702247856185,drop_last
Delhi,1.3047334736409117,1.2895748116174932,1.3199795513645698,drop_last
Gujarat,0.9288819077651652,0.9025144527588321,0.9556237623385208,drop_last
Haryana,1.2723773606385334,1.245440072737624,1.2995991252726724,drop_last
India,0.9390676687094615,0.9352411954541013,0.9429018471902838,drop_last
Jammu and Kashmir,0.9394113322119622,0.9028629476163205,0.9766749310777574,drop_last
Jharkhand,0.9344383217458806,0.8925192884225575,0.977306000461436,drop_last
Karnataka,0.7120503327921012,0.7010825423975551,0.72310214790636,drop_last
Kerala,0.9748995847932028,0.9646090494623863,0.9852439955573129,drop_last
Madhya Pradesh,0.7706236185948397,0.7451579856827394,0.796511186124675,drop_last
Maharashtra,0.8304811087096226,0.820604831022488,0.8404157084613378,drop_last
Odisha,0.8743441778174873,0.8545070855709984,0.894405822621701,drop_last
Punjab,0.969592727740891,0.929671174710937,1.0103425405493152,drop_last
Rajasthan,0.9653138031153955,0.9453062624333209,0.9855279557565615,drop_last
Tamil Nadu,0.8528360037212982,0.8379595442527203,0.8678415544732269,drop_last
Telangana,1.1071506459525837,1.0813900158614973,1.1332103564880287,drop_last
Uttar Pradesh,0.9141711117769357,0.8959727059606885,0.9325499514093111,drop_last
West Bengal,0.9904607886733406,0.9767370315154799,1.004278962343962,drop_last
