place,r,lower,upper
Andaman and Nicobar Islands,0.9736526600373795,0.5555315199481752,1.5080687688591985
Andhra Pradesh,0.8292457970089252,0.8130276346516913,0.8456220083267476
Arunachal Pradesh,0.9893865992038186,0.9476815982345657,1.0319790728375782
Assam,0.8272872477277906,0.8087084436953239,0.8460745234840814
Bihar,0.8315772506411467,0.7486485533484957,0.9188025014963876
Chandigarh,0.6000769539478902,0.3891605468741838,0.8563120549613888
Chhattisgarh,0.6776428807590534,0.6320067084840336,0.7248521468510826
Dadra and Nagar Haveli,1.4799211968838861,0.9830397000083042,2.077865160827792
Delhi,0.9725027571861768,0.8641203570067701,1.0872041591387167
Goa,0.7824232980531886,0.7168092575317021,0.8508722186805366
Gujarat,0.8775023170020055,0.7474500194795529,1.0178397322772244
Haryana,0.7565994242320373,0.636325363623042,0.8871521754876696
Himachal Pradesh,1.0323758603989097,0.948478079283779,1.1197987475427105
India,0.9981062544916222,0.993659159736947,1.0025631434915017
Jammu and Kashmir,0.7332341127309089,0.674103939508713,0.7948278321298687
Jharkhand,0.7470151046315453,0.6409745482086845,0.8610664606511106
Karnataka,0.8802736524086585,0.8608418662112487,0.8999193493490053
Kerala,1.1781869691262465,1.1702677195645363,1.1861325965725227
Ladakh,0.7317142814324974,0.4935140706056331,1.0162539129258181
Lakshadweep,0.960710360285899,0.7023183503803702,1.2591433944497925
Madhya Pradesh,0.1676785112129205,0.12700055938213745,0.21396068520848752
Maharashtra,0.8571776094615645,0.8480710616252819,0.8663321972204895
Manipur,1.109298605770608,1.080600243115269,1.1383679661932364
Meghalaya,1.2673984930643811,1.2219348565831754,1.3136820264657831
Mizoram,1.562541312973715,1.5159731375162377,1.6098085937885378
Nagaland,0.97532534823025685,0.8874188562022773,1.067327925446669
Odisha,0.8795194462361858,0.8615635951527119,0.89765802643727155
Pondicherry,0.9742279492729162,0.8900502390349272,1.0621614136928677
Punjab,0.6552261300182819,0.5843385042090466,0.7301229520800211
Rajasthan,0.7030315811375414,0.5827576326813662,0.8344499270887943
Sikkim,1.3220079226770378,1.250219582152864,1.3957731961734714
Tamil Nadu,0.8093441848576802,0.7928336354855596,0.8260225345249754
Telangana,0.9195640219063597,0.8877429050795427,0.9519378269959693
Tripura,0.9016752421855744,0.8614410752952666,0.9428154702436158
Uttar Pradesh,0.6692543750299944,0.5834993833725698,0.7608375872697499
Uttarakhand,1.0871765303429224,0.9529735211212605,1.2301903153225098
West Bengal,0.903934867255499,0.8755471312766495,0.932769328222116
