stat	value
thetaS_last_obs_p_mean	0.9816863
thetaI_last_obs_p_mean	0.0003860844
thetaR_last_obs_p_mean	0.01792762
thetaS_last_obs_p_ci_low	0.9811532
thetaS_last_obs_p_ci_med	0.9816862
thetaS_last_obs_p_ci_up	0.9822129
thetaI_last_obs_p_ci_low	0.0003104045
thetaI_last_obs_p_ci_med	0.0003853031
thetaI_last_obs_p_ci_up	0.000466179
thetaR_last_obs_p_ci_low	0.01740663
thetaR_last_obs_p_ci_med	0.01792736
thetaR_last_obs_p_ci_up	0.0184534
R0_p_mean	0.9293119
R0_p_ci_low	0.5341025
R0_p_ci_med	0.8867115
R0_p_ci_up	1.660469
gamma_p_mean	0.0706054
gamma_p_ci_low	0.008666176
gamma_p_ci_med	0.06280162
gamma_p_ci_up	0.177518
beta_p_mean	0.06243819
beta_p_ci_low	0.009574907
beta_p_ci_med	0.05327938
beta_p_ci_up	0.1639057
incidence_mean	0.02127738
incidence_ci_low	0.01211762
incidence_ci_median	0.02007392
incidence_ci_up	0.03716597
thetaI_tp1_mean	0.0004638175
thetaI_tp1_ci_low	0
thetaI_tp1_ci_med	0
thetaI_tp1_ci_up	0.00367229
thetaR_tp1_mean	0.02081356
thetaR_tp1_ci_low	0.01203855
thetaR_tp1_ci_med	0.01987889
thetaR_tp1_ci_up	0.03466021
Y_tp1_mean	0.0004637989
Y_tp1_ci_low	0
Y_tp1_ci_med	0
Y_tp1_ci_up	0.003685551
R_tp1_mean	0.02081292
R_tp1_ci_low	0.01200075
R_tp1_ci_med	0.01987321
R_tp1_ci_up	0.03471967
thetaI_tp2_mean	NA
thetaI_tp2_ci_low	NA
thetaI_tp2_ci_med	NA
thetaI_tp2_ci_up	NA
thetaR_tp2_mean	NA
thetaR_tp2_ci_low	NA
thetaR_tp2_ci_med	NA
thetaR_tp2_ci_up	NA
Y_tp2_mean	NA
Y_tp2_ci_low	NA
Y_tp2_ci_med	NA
Y_tp2_ci_up	NA
R_tp2_mean	NA
R_tp2_ci_low	NA
R_tp2_ci_med	NA
R_tp2_ci_up	NA
thetaR_max_mean	0.02081356
thetaR_max_ci_low	0.01203855
thetaR_max_ci_med	0.01987889
thetaR_max_ci_up	0.03466021
cumInf_mean	0.02127738
cumInf_ci_low	0.01211762
cumInf_ci_med	0.02007392
cumInf_ci_up	0.03716597
dthetaI_tp1_date	01/07/22
first_tp_mean	07/23/21
first_tp_ci_low	06/22/21
first_tp_ci_med	07/11/21
first_tp_ci_up	01/05/22
dthetaI_tp2_date	01/07/22
second_tp_mean	07/25/21
second_tp_ci_low	06/22/21
second_tp_ci_med	07/13/21
second_tp_ci_up	01/05/22
end_p_mean	11/23/21
end_p_ci_low	09/06/21
end_p_ci_med	11/30/21
end_p_ci_up	01/07/22
begin_str	06/22/2021
