stat	value
thetaS_last_obs_p_mean	0.998633
thetaI_last_obs_p_mean	0.0005879006
thetaR_last_obs_p_mean	0.0007791369
thetaS_last_obs_p_ci_low	0.9984794
thetaS_last_obs_p_ci_med	0.9986339
thetaS_last_obs_p_ci_up	0.9987806
thetaI_last_obs_p_ci_low	0.0004920906
thetaI_last_obs_p_ci_med	0.0005868578
thetaI_last_obs_p_ci_up	0.0006892895
thetaR_last_obs_p_ci_low	0.0006685534
thetaR_last_obs_p_ci_med	0.0007782886
thetaR_last_obs_p_ci_up	0.0008953458
R0_p_mean	1.531802
R0_p_ci_low	0.9177037
R0_p_ci_med	1.485033
R0_p_ci_up	2.429647
gamma_p_mean	0.05512395
gamma_p_ci_low	0.02299609
gamma_p_ci_med	0.05493898
gamma_p_ci_up	0.08889584
beta_p_mean	0.08177332
beta_p_ci_low	0.03510325
beta_p_ci_med	0.08131792
beta_p_ci_up	0.1312907
incidence_mean	0.17178
incidence_ci_low	0.002058119
incidence_ci_median	0.07654488
incidence_ci_up	0.7192322
thetaI_tp1_mean	0.02361969
thetaI_tp1_ci_low	0
thetaI_tp1_ci_med	0.008030465
thetaI_tp1_ci_up	0.1411524
thetaR_tp1_mean	0.04097389
thetaR_tp1_ci_low	0.001426702
thetaR_tp1_ci_med	0.01711479
thetaR_tp1_ci_up	0.2389211
Y_tp1_mean	0.02361931
Y_tp1_ci_low	0
Y_tp1_ci_med	0.008027873
Y_tp1_ci_up	0.1411449
R_tp1_mean	0.04097322
R_tp1_ci_low	0.001413889
R_tp1_ci_med	0.01710976
R_tp1_ci_up	0.2389804
thetaI_tp2_mean	NA
thetaI_tp2_ci_low	NA
thetaI_tp2_ci_med	NA
thetaI_tp2_ci_up	NA
thetaR_tp2_mean	NA
thetaR_tp2_ci_low	NA
thetaR_tp2_ci_med	NA
thetaR_tp2_ci_up	NA
Y_tp2_mean	NA
Y_tp2_ci_low	NA
Y_tp2_ci_med	NA
Y_tp2_ci_up	NA
R_tp2_mean	NA
R_tp2_ci_low	NA
R_tp2_ci_med	NA
R_tp2_ci_up	NA
thetaR_max_mean	0.1277381
thetaR_max_ci_low	0.001513853
thetaR_max_ci_med	0.05225671
thetaR_max_ci_up	0.6068377
cumInf_mean	0.1705786
cumInf_ci_low	0.00162814
cumInf_ci_med	0.07585742
cumInf_ci_up	0.7174493
dthetaI_tp1_date	10/12/20
first_tp_mean	10/02/20
first_tp_ci_low	05/21/20
first_tp_ci_med	11/07/20
first_tp_ci_up	11/28/20
dthetaI_tp2_date	10/12/20
second_tp_mean	10/07/20
second_tp_ci_low	05/24/20
second_tp_ci_med	11/15/20
second_tp_ci_up	11/28/20
end_p_mean	11/24/20
end_p_ci_low	09/28/20
end_p_ci_med	11/28/20
end_p_ci_up	11/28/20
begin_str	05/13/2020
