place,r,lower,upper,.groups
Andhra Pradesh,0.6632181116723673,0.6404409382005362,0.6863884287754337,drop_last
Assam,1.003981780336391,0.9370884534334967,1.0731504497873532,drop_last
Bihar,1.0317336125868608,0.9952468069060366,1.0688689254907198,drop_last
Chhattisgarh,0.9122194055693906,0.8925199611453376,0.9321309582736501,drop_last
Delhi,0.7759359255936928,0.7657140496847751,0.7862248452374967,drop_last
Gujarat,1.0615398090060955,1.0379443641404036,1.0853967758746812,drop_last
Haryana,0.7924117815792185,0.776135536052636,0.8088548165450836,drop_last
India,0.8986256500709289,0.8945696525710997,0.9026907027876866,drop_last
Jammu and Kashmir,0.950975195303353,0.9133472580021094,0.9893523124278066,drop_last
Jharkhand,0.9599945920198332,0.901400539903022,1.0204082457396966,drop_last
Karnataka,0.8289494448799033,0.8092978669994286,0.8488336056831064,drop_last
Kerala,0.9902924609089281,0.9783886984656065,1.0022672546095985,drop_last
Madhya Pradesh,0.9740073473168328,0.9519997154209769,0.9962631932408881,drop_last
Maharashtra,0.9627738851580148,0.950984126440202,0.9746354780669192,drop_last
Odisha,0.7021894164008124,0.6744254924904954,0.730507923136895,drop_last
Punjab,0.9618108791596969,0.9299274833029476,0.9942247537708154,drop_last
Rajasthan,0.8804301456755391,0.8651517741088577,0.8958409072925726,drop_last
Tamil Nadu,0.8928684753795844,0.8722739936697252,0.9136999182736266,drop_last
Telangana,0.7888543119769602,0.762356813177595,0.8158000314190866,drop_last
Uttar Pradesh,0.8991039775939856,0.8814135247442902,0.9169679288963595,drop_last
West Bengal,0.9282753353594536,0.9140733359694454,0.9425853222062611,drop_last
