date	value	incidence	scenario	lower_ci	upper_ci
2020-09-12	154370	NA	Observed	NA	NA
2020-09-13	156586	2216	Observed	NA	NA
2020-09-14	158003	1417	Observed	NA	NA
2020-09-15	160061	2058	Observed	NA	NA
2020-09-16	162334	2273	Observed	NA	NA
2020-09-17	164493	2159	Observed	NA	NA
2020-09-18	166536	2043	Observed	NA	NA
2020-09-19	168659	2123	Observed	NA	NA
2020-09-20	170796	2137	Observed	NA	NA
2020-09-21	172098	1302	Observed	NA	NA
2020-09-22	174264	2166	Observed	NA	NA
2020-09-23	176560	2296	Observed	NA	NA
2020-09-24	178736	2176	Observed	NA	NA
2020-09-25	181117	2381	Observed	NA	NA
2020-09-26	183356	2239	Observed	NA	NA
2020-09-27	185323	1967	Observed	NA	NA
2020-09-28	186701	1378	Observed	NA	NA
2020-09-29	188773	2072	Observed	NA	NA
2020-09-30	190876	2103	Observed	NA	NA
2020-10-01	193090	2214	Observed	NA	NA
2020-10-02	195099	2009	Observed	NA	NA
2020-10-03	196817	1718	Observed	NA	NA
2020-10-04	198766	1949	Observed	NA	NA
2020-10-05	200101	1335	Observed	NA	NA
2020-10-06	202084	1983	Observed	NA	NA
2020-10-07	204238	2154	Observed	NA	NA
2020-10-08	206134	1896	Observed	NA	NA
2020-10-09	208025	1891	Observed	NA	NA
2020-10-10	209836	1811	Observed	NA	NA
2020-10-11	211553	1717	Observed	NA	NA
2020-10-12	212574	1021	Observed	NA	NA
2020-10-13	214282	1708	Observed	NA	NA
2020-10-14	215728	1446	Observed	NA	NA
2020-10-15	217160	1432	Observed	NA	NA
2020-10-16	218714	1554	Observed	NA	NA
2020-10-17	220165	1451	Observed	NA	NA
2020-10-18	221601	1436	Observed	NA	NA
2020-10-19	222549	948	Observed	NA	NA
2020-10-20	224035	1486	Observed	NA	NA
2020-10-21	225614	1579	Observed	NA	NA
2020-10-22	227070	1456	Observed	NA	NA
2020-10-23	228491	1421	Observed	NA	NA
2020-10-24	229764	1273	Observed	NA	NA
2020-10-25	230742	978	Observed	NA	NA
2020-10-26	231324	582	Observed	NA	NA
2020-10-27	232538	NA	Soc. Dist. + Travel Ban	204957	261970
2020-10-28	233293	755	Soc. Dist. + Travel Ban	201519	267342
2020-10-29	234048	755	Soc. Dist. + Travel Ban	198567	272437
2020-10-30	234784	736	Soc. Dist. + Travel Ban	195933	277132
2020-10-31	235496	712	Soc. Dist. + Travel Ban	193732	281282
2020-11-01	236197	701	Soc. Dist. + Travel Ban	191587	285483
2020-11-02	236874	677	Soc. Dist. + Travel Ban	189603	289415
2020-11-03	237523	649	Soc. Dist. + Travel Ban	187774	293061
2020-11-04	238184	661	Soc. Dist. + Travel Ban	186108	296797
2020-11-05	238858	674	Soc. Dist. + Travel Ban	184603	300393
2020-11-06	239489	631	Soc. Dist. + Travel Ban	183038	303740
2020-11-07	240127	638	Soc. Dist. + Travel Ban	181573	307042
2020-11-08	240750	623	Soc. Dist. + Travel Ban	180254	310213
2020-11-09	241388	638	Soc. Dist. + Travel Ban	179034	313933
2020-11-10	242010	622	Soc. Dist. + Travel Ban	177873	316700
2020-11-11	242613	603	Soc. Dist. + Travel Ban	176701	319647
2020-11-12	243191	578	Soc. Dist. + Travel Ban	175783	322542
2020-11-13	243776	585	Soc. Dist. + Travel Ban	174654	325820
2020-11-14	244338	562	Soc. Dist. + Travel Ban	173453	328420
2020-11-15	244905	567	Soc. Dist. + Travel Ban	172589	331562
2020-11-16	245488	583	Soc. Dist. + Travel Ban	171418	334033
2020-11-17	246026	538	Soc. Dist. + Travel Ban	170735	337079
2020-11-18	246549	523	Soc. Dist. + Travel Ban	169858	339517
2020-11-19	247083	534	Soc. Dist. + Travel Ban	168904	342130
2020-11-20	247586	503	Soc. Dist. + Travel Ban	168368	344653
2020-11-21	248102	516	Soc. Dist. + Travel Ban	167587	346894
2020-11-22	248590	488	Soc. Dist. + Travel Ban	166679	349840
2020-11-23	249056	466	Soc. Dist. + Travel Ban	165993	352086
2020-11-24	249560	504	Soc. Dist. + Travel Ban	165207	354875
2020-11-25	250058	498	Soc. Dist. + Travel Ban	164592	357325
2020-11-26	250540	482	Soc. Dist. + Travel Ban	163827	359426
2020-11-27	251017	477	Soc. Dist. + Travel Ban	163084	361679
2020-11-28	251479	462	Soc. Dist. + Travel Ban	162401	364089
2020-11-29	251924	445	Soc. Dist. + Travel Ban	161831	366313
2020-11-30	252378	454	Soc. Dist. + Travel Ban	161213	368644
2020-12-01	252796	418	Soc. Dist. + Travel Ban	160383	370847
2020-12-02	253217	421	Soc. Dist. + Travel Ban	160064	373159
2020-12-03	253673	456	Soc. Dist. + Travel Ban	159659	375497
