date	value	incidence	scenario	lower_ci	upper_ci
2020-12-01	235997	NA	Observed	NA	NA
2020-12-02	237604	1607	Observed	NA	NA
2020-12-03	239239	1635	Observed	NA	NA
2020-12-04	240841	1602	Observed	NA	NA
2020-12-05	242398	1557	Observed	NA	NA
2020-12-06	243896	1498	Observed	NA	NA
2020-12-07	245288	1392	Observed	NA	NA
2020-12-08	246679	1391	Observed	NA	NA
2020-12-09	248079	1400	Observed	NA	NA
2020-12-10	249329	1250	Observed	NA	NA
2020-12-11	250394	1065	Observed	NA	NA
2020-12-12	251402	1008	Observed	NA	NA
2020-12-13	252392	990	Observed	NA	NA
2020-12-14	253385	993	Observed	NA	NA
2020-12-15	254207	822	Observed	NA	NA
2020-12-16	255014	807	Observed	NA	NA
2020-12-17	255728	714	Observed	NA	NA
2020-12-18	256477	749	Observed	NA	NA
2020-12-19	257067	590	Observed	NA	NA
2020-12-20	257644	577	Observed	NA	NA
2020-12-21	258197	553	Observed	NA	NA
2020-12-22	258731	534	Observed	NA	NA
2020-12-23	259226	495	Observed	NA	NA
2020-12-24	259745	519	Observed	NA	NA
2020-12-25	260153	408	Observed	NA	NA
2020-12-26	260545	392	Observed	NA	NA
2020-12-27	260907	362	Observed	NA	NA
2020-12-28	261258	351	Observed	NA	NA
2020-12-29	261672	414	Observed	NA	NA
2020-12-30	262054	382	Observed	NA	NA
2020-12-31	262325	271	Observed	NA	NA
2021-01-01	262611	286	Observed	NA	NA
2021-01-02	262850	239	Observed	NA	NA
2021-01-03	263068	218	Observed	NA	NA
2021-01-04	263312	244	Observed	NA	NA
2021-01-05	263571	259	Observed	NA	NA
2021-01-06	263887	316	Observed	NA	NA
2021-01-07	264161	274	Observed	NA	NA
2021-01-08	264442	281	Observed	NA	NA
2021-01-09	264721	279	Observed	NA	NA
2021-01-10	264955	234	Observed	NA	NA
2021-01-11	265199	244	Observed	NA	NA
2021-01-12	265391	192	Observed	NA	NA
2021-01-13	265616	225	Observed	NA	NA
2021-01-14	265803	187	Observed	NA	NA
2021-01-15	265941	NA	Soc. Dist. + Travel Ban	243754	289396
2021-01-16	266083	142	Soc. Dist. + Travel Ban	240601	293103
2021-01-17	266224	141	Soc. Dist. + Travel Ban	237963	296572
2021-01-18	266359	135	Soc. Dist. + Travel Ban	235368	299928
2021-01-19	266496	137	Soc. Dist. + Travel Ban	233313	302645
2021-01-20	266591	95	Soc. Dist. + Travel Ban	231188	305233
2021-01-21	266660	69	Soc. Dist. + Travel Ban	229245	307689
2021-01-22	266778	118	Soc. Dist. + Travel Ban	227513	310212
2021-01-23	266879	101	Soc. Dist. + Travel Ban	225849	312363
2021-01-24	266971	92	Soc. Dist. + Travel Ban	224363	314685
2021-01-25	267054	83	Soc. Dist. + Travel Ban	222728	316584
2021-01-26	267120	66	Soc. Dist. + Travel Ban	221318	318528
2021-01-27	267194	74	Soc. Dist. + Travel Ban	219928	320480
2021-01-28	267257	63	Soc. Dist. + Travel Ban	218666	322336
2021-01-29	267325	68	Soc. Dist. + Travel Ban	217396	324153
2021-01-30	267399	74	Soc. Dist. + Travel Ban	216296	325739
2021-01-31	267471	72	Soc. Dist. + Travel Ban	214701	327691
2021-02-01	267549	78	Soc. Dist. + Travel Ban	213700	329528
2021-02-02	267635	86	Soc. Dist. + Travel Ban	212495	331054
2021-02-03	267709	74	Soc. Dist. + Travel Ban	211469	332463
2021-02-04	267752	43	Soc. Dist. + Travel Ban	210348	334201
2021-02-05	267822	70	Soc. Dist. + Travel Ban	209302	335894
2021-02-06	267871	49	Soc. Dist. + Travel Ban	207954	337212
2021-02-07	267942	71	Soc. Dist. + Travel Ban	207034	338555
2021-02-08	267989	47	Soc. Dist. + Travel Ban	206043	340375
2021-02-09	268042	53	Soc. Dist. + Travel Ban	205177	341414
2021-02-10	268087	45	Soc. Dist. + Travel Ban	204153	342777
2021-02-11	268120	33	Soc. Dist. + Travel Ban	203251	344389
2021-02-12	268170	50	Soc. Dist. + Travel Ban	202411	345543
2021-02-13	268195	25	Soc. Dist. + Travel Ban	201352	346898
2021-02-14	268265	70	Soc. Dist. + Travel Ban	200534	348368
2021-02-15	268288	23	Soc. Dist. + Travel Ban	199433	349440
2021-02-16	268308	20	Soc. Dist. + Travel Ban	198546	350672
2021-02-17	268344	36	Soc. Dist. + Travel Ban	197738	351812
2021-02-18	268378	34	Soc. Dist. + Travel Ban	196832	353202
2021-02-19	268402	24	Soc. Dist. + Travel Ban	196152	354176
2021-02-20	268438	36	Soc. Dist. + Travel Ban	195141	355631
2021-02-21	268510	72	Soc. Dist. + Travel Ban	194423	356632
2021-02-22	268530	20	Soc. Dist. + Travel Ban	193468	358085
2021-02-23	268580	50	Soc. Dist. + Travel Ban	192630	359169
2021-02-24	268607	27	Soc. Dist. + Travel Ban	191852	360404
2021-02-25	268678	71	Soc. Dist. + Travel Ban	191159	361901
2021-02-26	268695	17	Soc. Dist. + Travel Ban	190243	362745
2021-02-27	268737	42	Soc. Dist. + Travel Ban	189574	363768
2021-02-28	268801	64	Soc. Dist. + Travel Ban	188975	364934
2021-03-01	268837	36	Soc. Dist. + Travel Ban	188337	366039
2021-03-02	268865	28	Soc. Dist. + Travel Ban	187632	366976
2021-03-03	268909	44	Soc. Dist. + Travel Ban	186726	368311
2021-03-04	268931	22	Soc. Dist. + Travel Ban	185934	369042
2021-03-05	268966	35	Soc. Dist. + Travel Ban	185220	370250
2021-03-06	268999	33	Soc. Dist. + Travel Ban	184606	371278
2021-03-07	269058	59	Soc. Dist. + Travel Ban	183878	372221
2021-03-08	269070	12	Soc. Dist. + Travel Ban	182961	373412
2021-03-09	269090	20	Soc. Dist. + Travel Ban	182256	374105
2021-03-10	269098	8	Soc. Dist. + Travel Ban	181454	375241
2021-03-11	269110	12	Soc. Dist. + Travel Ban	180934	376247
2021-03-12	269149	39	Soc. Dist. + Travel Ban	179937	377232
2021-03-13	269162	13	Soc. Dist. + Travel Ban	179603	378243
2021-03-14	269191	29	Soc. Dist. + Travel Ban	178896	379187
2021-03-15	269212	21	Soc. Dist. + Travel Ban	178214	379784
2021-03-16	269223	11	Soc. Dist. + Travel Ban	177600	380795
2021-03-17	269236	13	Soc. Dist. + Travel Ban	176818	381841
2021-03-18	269254	18	Soc. Dist. + Travel Ban	176524	382688
2021-03-19	269265	11	Soc. Dist. + Travel Ban	175588	383595
2021-03-20	269277	12	Soc. Dist. + Travel Ban	175000	384144
2021-03-21	269288	11	Soc. Dist. + Travel Ban	174413	385386
2021-03-22	269301	13	Soc. Dist. + Travel Ban	173871	386363
2021-03-23	269312	11	Soc. Dist. + Travel Ban	173237	386786
