place,r,lower,upper
Andaman and Nicobar Islands,0.8743462454120506,0.41928301017547814,1.4938033751351196
Andhra Pradesh,0.9173288291842404,0.8985886080647675,0.9362601230420659
Arunachal Pradesh,0.7612079996221846,0.7168238058489056,0.8069086988616466
Assam,0.8174684685168206,0.7938513686040716,0.8414270080255747
Bihar,0.8374864992206245,0.7293282434332814,0.9530152111517721
Chandigarh,1.5129659689324577,1.0381954524883743,2.0786592036771063
Chhattisgarh,0.6886983454368819,0.6289324337330457,0.7511413116212864
Dadra and Nagar Haveli,0.5044164538105695,0.23621170522212626,0.8754869473445857
Delhi,0.885320730339068,0.7817294089642132,0.9952810935554925
Goa,0.9532004063543148,0.8691162994275148,1.0411126049475121
Gujarat,0.8970324442161376,0.7326579722250567,1.0778032863644846
Haryana,0.7876241887995221,0.63405747471625,0.9576068795452263
Himachal Pradesh,1.491245480662994,1.4181533083505542,1.5661546241877058
India,0.9481399588859024,0.9438576747499506,0.9524318052062961
Jammu and Kashmir,0.9602739904261123,0.887520028433395,1.035854280726098
Jharkhand,0.8957261670882598,0.7516907864331575,1.0522221695595657
Karnataka,0.9452933932722792,0.9246345519877287,0.966177417890724
Kerala,0.993781164269302,0.9875908184071721,0.9999905930010534
Ladakh,1.1288823284378242,0.8112504991845361,1.498300982105553
Lakshadweep,0.6540579133207386,0.4337845582548907,0.9189049030106855
Madhya Pradesh,0.6949610270940686,0.5285942416557129,0.883930218843051
Maharashtra,0.9159080584710101,0.9054190920207354,0.926456651260574
Manipur,0.7992439857613486,0.7717625456287854,0.827200288321157
Meghalaya,0.8098482136937171,0.7761890533477994,0.8442138903647979
Mizoram,0.8776715929032173,0.8489045764468851,0.9069118963518938
Nagaland,0.9458600694613236,0.8608593206236996,1.0348208860087083
Odisha,0.820510366039093,0.799090997062544,0.8422092632215762
Pondicherry,1.0455716947960256,0.9532027903079724,1.1421582310591227
Punjab,1.2293084294192593,1.0970224638268538,1.3690587739244733
Rajasthan,0.8596778663551284,0.6910461956360082,1.046557955716369
Sikkim,0.6330861900571264,0.582701862677915,0.6855383971168074
Tamil Nadu,1.0042504675888686,0.9843983250658283,1.0242980453777957
Telangana,0.8538343659119155,0.8205266804704443,0.8877962773766711
Tripura,0.7037509710493899,0.6588194596840463,0.75014628299572494
Uttar Pradesh,0.728765240257544,0.6174933158209936,0.8492286910579258
Uttarakhand,0.7280524334104973,0.6176736325550725,0.8473778330263319
West Bengal,0.947938550068378,0.9165970452520129,0.9797998278649013
