Dates	variable	value	upper_ci	color	type	State
2020-05-20	mod_3	6123	24307	No Intervention	solid	ap
2020-05-20	mod_4	3182	12399	Moderate return	solid	ap
2020-05-20	mod_5	3354	13012	Normal (pre-intervention)	solid	ap
2020-05-20	mod_6	3090	11984	Cautious return	solid	ap
2020-05-21	mod_2	4610	18071	Soc. Dist. + Travel Ban	solid	ap
2020-05-21	mod_3	6908	28520	No Intervention	solid	ap
2020-05-21	mod_4	3299	13057	Moderate return	solid	ap
2020-05-21	mod_5	3520	13981	Normal (pre-intervention)	solid	ap
2020-05-21	mod_6	3184	12591	Cautious return	solid	ap
2020-05-22	mod_2	4934	19842	Soc. Dist. + Travel Ban	solid	ap
2020-05-22	mod_3	7821	33556	No Intervention	solid	ap
2020-05-22	mod_4	3420	13851	Moderate return	solid	ap
2020-05-22	mod_5	3701	15069	Normal (pre-intervention)	solid	ap
2020-05-22	mod_6	3278	13215	Cautious return	solid	ap
2020-05-23	mod_2	5276	21780	Soc. Dist. + Travel Ban	solid	ap
2020-05-23	mod_3	8880	39748	No Intervention	solid	ap
2020-05-23	mod_4	3547	14574	Moderate return	solid	ap
2020-05-23	mod_5	3900	16141	Normal (pre-intervention)	solid	ap
2020-05-23	mod_6	3376	13843	Cautious return	solid	ap
2020-05-24	mod_2	5641	23945	Soc. Dist. + Travel Ban	solid	ap
2020-05-24	mod_3	10112	47346	No Intervention	solid	ap
2020-05-24	mod_4	3681	15433	Moderate return	solid	ap
2020-05-24	mod_5	4122	17481	Normal (pre-intervention)	solid	ap
2020-05-24	mod_6	3473	14503	Cautious return	solid	ap
2020-05-25	mod_2	6034	26235	Soc. Dist. + Travel Ban	solid	ap
2020-05-25	mod_3	11556	56208	No Intervention	solid	ap
2020-05-25	mod_4	3822	16336	Moderate return	solid	ap
2020-05-25	mod_5	4373	19003	Normal (pre-intervention)	solid	ap
2020-05-25	mod_6	3573	15183	Cautious return	solid	ap
2020-05-26	mod_2	6459	28821	Soc. Dist. + Travel Ban	solid	ap
2020-05-26	mod_3	13245	67344	No Intervention	solid	ap
2020-05-26	mod_4	3976	17460	Moderate return	solid	ap
2020-05-26	mod_5	4653	20719	Normal (pre-intervention)	solid	ap
2020-05-26	mod_6	3675	15919	Cautious return	solid	ap
2020-05-27	mod_2	6914	31614	Soc. Dist. + Travel Ban	solid	ap
2020-05-27	mod_3	15240	80126	No Intervention	solid	ap
2020-05-27	mod_4	4139	18390	Moderate return	solid	ap
2020-05-27	mod_5	4975	22778	Normal (pre-intervention)	solid	ap
2020-05-27	mod_6	3780	16707	Cautious return	solid	ap
2020-05-28	mod_2	7411	34815	Soc. Dist. + Travel Ban	solid	ap
2020-05-28	mod_3	17604	96254	No Intervention	solid	ap
2020-05-28	mod_4	4315	19600	Moderate return	solid	ap
2020-05-28	mod_5	5342	25182	Normal (pre-intervention)	solid	ap
2020-05-28	mod_6	3889	17449	Cautious return	solid	ap
2020-05-29	mod_2	7948	38325	Soc. Dist. + Travel Ban	solid	ap
2020-05-29	mod_3	20403	115300	No Intervention	solid	ap
2020-05-29	mod_4	4505	20934	Moderate return	solid	ap
2020-05-29	mod_5	5764	28076	Normal (pre-intervention)	solid	ap
2020-05-29	mod_6	4002	18290	Cautious return	solid	ap
2020-05-30	mod_2	8530	42300	Soc. Dist. + Travel Ban	solid	ap
2020-05-30	mod_3	23738	138732	No Intervention	solid	ap
2020-05-30	mod_4	4713	22459	Moderate return	solid	ap
2020-05-30	mod_5	6267	31441	Normal (pre-intervention)	solid	ap
2020-05-30	mod_6	4118	19081	Cautious return	solid	ap
2020-05-31	mod_2	9159	46627	Soc. Dist. + Travel Ban	solid	ap
2020-05-31	mod_3	27718	167181	No Intervention	solid	ap
2020-05-31	mod_4	4939	24043	Moderate return	solid	ap
2020-05-31	mod_5	6864	35673	Normal (pre-intervention)	solid	ap
2020-05-31	mod_6	4239	20000	Cautious return	solid	ap
2020-06-01	mod_2	9846	51180	Soc. Dist. + Travel Ban	solid	ap
2020-06-01	mod_3	32473	201173	No Intervention	solid	ap
2020-06-01	mod_4	5187	25812	Moderate return	solid	ap
2020-06-01	mod_5	7576	40764	Normal (pre-intervention)	solid	ap
2020-06-01	mod_6	4366	20858	Cautious return	solid	ap
2020-06-02	mod_2	10594	56551	Soc. Dist. + Travel Ban	solid	ap
2020-06-02	mod_3	38163	241220	No Intervention	solid	ap
2020-06-02	mod_4	5457	27777	Moderate return	solid	ap
2020-06-02	mod_5	8413	46848	Normal (pre-intervention)	solid	ap
2020-06-02	mod_6	4498	21960	Cautious return	solid	ap
2020-06-03	mod_2	11410	62289	Soc. Dist. + Travel Ban	solid	ap
2020-06-03	mod_3	44979	291308	No Intervention	solid	ap
2020-06-03	mod_4	5747	29864	Moderate return	solid	ap
2020-06-03	mod_5	9397	54160	Normal (pre-intervention)	solid	ap
2020-06-03	mod_6	4635	23061	Cautious return	solid	ap
2020-06-04	mod_2	12304	68489	Soc. Dist. + Travel Ban	solid	ap
2020-06-04	mod_3	53132	351703	No Intervention	solid	ap
2020-06-04	mod_4	6062	32357	Moderate return	solid	ap
2020-06-04	mod_5	10567	63066	Normal (pre-intervention)	solid	ap
2020-06-04	mod_6	4782	24142	Cautious return	solid	ap
2020-06-05	mod_2	13284	75876	Soc. Dist. + Travel Ban	solid	ap
2020-06-05	mod_3	62870	424254	No Intervention	solid	ap
2020-06-05	mod_4	6404	34926	Moderate return	solid	ap
2020-06-05	mod_5	11957	73549	Normal (pre-intervention)	solid	ap
2020-06-05	mod_6	4928	25294	Cautious return	solid	ap
2020-06-06	mod_2	14366	84191	Soc. Dist. + Travel Ban	solid	ap
2020-06-06	mod_3	74484	512047	No Intervention	solid	ap
2020-06-06	mod_4	6779	37899	Moderate return	solid	ap
2020-06-06	mod_5	13602	86208	Normal (pre-intervention)	solid	ap
2020-06-06	mod_6	5080	26549	Cautious return	solid	ap
2020-06-07	mod_2	15556	92660	Soc. Dist. + Travel Ban	solid	ap
2020-06-07	mod_3	88266	615950	No Intervention	solid	ap
2020-06-07	mod_4	7189	41081	Moderate return	solid	ap
2020-06-07	mod_5	15569	101569	Normal (pre-intervention)	solid	ap
2020-06-07	mod_6	5241	27716	Cautious return	solid	ap
2020-06-08	mod_2	16860	102879	Soc. Dist. + Travel Ban	solid	ap
2020-06-08	mod_3	104589	743270	No Intervention	solid	ap
2020-06-08	mod_4	7639	44447	Moderate return	solid	ap
2020-06-08	mod_5	17921	119182	Normal (pre-intervention)	solid	ap
2020-06-08	mod_6	5409	29262	Cautious return	solid	ap
2020-06-09	mod_2	18305	113213	Soc. Dist. + Travel Ban	solid	ap
2020-06-09	mod_3	123788	895711	No Intervention	solid	ap
2020-06-09	mod_4	8129	48438	Moderate return	solid	ap
2020-06-09	mod_5	20749	140855	Normal (pre-intervention)	solid	ap
2020-06-09	mod_6	5584	30695	Cautious return	solid	ap
2020-06-10	mod_2	19901	124741	Soc. Dist. + Travel Ban	solid	ap
2020-06-10	mod_3	146240	1077069	No Intervention	solid	ap
2020-06-10	mod_4	8668	52663	Moderate return	solid	ap
2020-06-10	mod_5	24140	167103	Normal (pre-intervention)	solid	ap
2020-06-10	mod_6	5768	32112	Cautious return	solid	ap
2020-06-11	mod_2	21673	138539	Soc. Dist. + Travel Ban	solid	ap
2020-06-11	mod_3	172345	1298013	No Intervention	solid	ap
2020-06-11	mod_4	9260	57576	Moderate return	solid	ap
2020-06-11	mod_5	28223	197919	Normal (pre-intervention)	solid	ap
2020-06-11	mod_6	5959	33629	Cautious return	solid	ap
2020-06-12	mod_2	23636	152962	Soc. Dist. + Travel Ban	solid	ap
2020-06-12	mod_3	202497	1559647	No Intervention	solid	ap
2020-06-12	mod_4	9909	62516	Moderate return	solid	ap
2020-06-12	mod_5	33136	235481	Normal (pre-intervention)	solid	ap
2020-06-12	mod_6	6159	35263	Cautious return	solid	ap
2020-06-13	mod_2	25820	169444	Soc. Dist. + Travel Ban	solid	ap
2020-06-13	mod_3	237101	1872212	No Intervention	solid	ap
2020-06-13	mod_4	10629	68616	Moderate return	solid	ap
2020-06-13	mod_5	39022	279864	Normal (pre-intervention)	solid	ap
2020-06-13	mod_6	6369	37250	Cautious return	solid	ap
2020-06-14	mod_2	28241	187374	Soc. Dist. + Travel Ban	solid	ap
2020-06-14	mod_3	276501	2246183	No Intervention	solid	ap
2020-06-14	mod_4	11427	74932	Moderate return	solid	ap
2020-06-14	mod_5	46090	332892	Normal (pre-intervention)	solid	ap
2020-06-14	mod_6	6587	38829	Cautious return	solid	ap
2020-06-15	mod_2	30928	207348	Soc. Dist. + Travel Ban	solid	ap
2020-06-15	mod_3	321068	2679840	No Intervention	solid	ap
2020-06-15	mod_4	12310	82038	Moderate return	solid	ap
2020-06-15	mod_5	54526	397630	Normal (pre-intervention)	solid	ap
2020-06-15	mod_6	6822	40800	Cautious return	solid	ap
2020-06-16	mod_2	33913	229326	Soc. Dist. + Travel Ban	solid	ap
2020-06-16	mod_3	371198	3189085	No Intervention	solid	ap
2020-06-16	mod_4	13287	90241	Moderate return	solid	ap
2020-06-16	mod_5	64554	474683	Normal (pre-intervention)	solid	ap
2020-06-16	mod_6	7064	42955	Cautious return	solid	ap
2020-06-17	mod_2	37228	253757	Soc. Dist. + Travel Ban	solid	ap
2020-06-17	mod_3	427129	3778122	No Intervention	solid	ap
2020-06-17	mod_4	14372	98634	Moderate return	solid	ap
2020-06-17	mod_5	76412	567553	Normal (pre-intervention)	solid	ap
2020-06-17	mod_6	7319	45102	Cautious return	solid	ap
2020-06-18	mod_2	40918	282491	Soc. Dist. + Travel Ban	solid	ap
2020-06-18	mod_3	489161	4461440	No Intervention	solid	ap
2020-06-18	mod_4	15583	108261	Moderate return	solid	ap
2020-06-18	mod_5	90373	676442	Normal (pre-intervention)	solid	ap
2020-06-18	mod_6	7592	47246	Cautious return	solid	ap
2020-06-19	mod_2	45010	312087	Soc. Dist. + Travel Ban	solid	ap
2020-06-19	mod_3	557513	5235965	No Intervention	solid	ap
2020-06-19	mod_4	16928	118545	Moderate return	solid	ap
2020-06-19	mod_5	106666	804807	Normal (pre-intervention)	solid	ap
2020-06-19	mod_6	7876	49846	Cautious return	solid	ap
2020-06-20	mod_2	49548	347080	Soc. Dist. + Travel Ban	solid	ap
2020-06-20	mod_3	632408	6108513	No Intervention	solid	ap
2020-06-20	mod_4	18438	130663	Moderate return	solid	ap
2020-06-20	mod_5	125558	965370	Normal (pre-intervention)	solid	ap
2020-06-20	mod_6	8182	52092	Cautious return	solid	ap
2020-06-21	mod_2	54576	384314	Soc. Dist. + Travel Ban	solid	ap
2020-06-21	mod_3	713957	7080543	No Intervention	solid	ap
2020-06-21	mod_4	20116	143587	Moderate return	solid	ap
2020-06-21	mod_5	147321	1151342	Normal (pre-intervention)	solid	ap
2020-06-21	mod_6	8504	54575	Cautious return	solid	ap
2020-06-22	mod_2	60144	427853	Soc. Dist. + Travel Ban	solid	ap
2020-06-22	mod_3	802210	8141537	No Intervention	solid	ap
2020-06-22	mod_4	21994	157800	Moderate return	solid	ap
2020-06-22	mod_5	172243	1369424	Normal (pre-intervention)	solid	ap
2020-06-22	mod_6	8845	57745	Cautious return	solid	ap
2020-06-23	mod_2	66268	473761	Soc. Dist. + Travel Ban	solid	ap
2020-06-23	mod_3	897268	9228946	No Intervention	solid	ap
2020-06-23	mod_4	24085	173401	Moderate return	solid	ap
2020-06-23	mod_5	200541	1636658	Normal (pre-intervention)	solid	ap
2020-06-23	mod_6	9203	60704	Cautious return	solid	ap
2020-06-24	mod_2	73018	524840	Soc. Dist. + Travel Ban	solid	ap
2020-06-24	mod_3	999044	10416743	No Intervention	solid	ap
2020-06-24	mod_4	26413	191279	Moderate return	solid	ap
2020-06-24	mod_5	232465	1951681	Normal (pre-intervention)	solid	ap
2020-06-24	mod_6	9588	64022	Cautious return	solid	ap
2020-06-25	mod_2	80436	581733	Soc. Dist. + Travel Ban	solid	ap
2020-06-25	mod_3	1107475	11593315	No Intervention	solid	ap
2020-06-25	mod_4	29006	210106	Moderate return	solid	ap
2020-06-25	mod_5	268254	2313725	Normal (pre-intervention)	solid	ap
2020-06-25	mod_6	9991	67028	Cautious return	solid	ap
2020-06-26	mod_2	88579	645890	Soc. Dist. + Travel Ban	solid	ap
2020-06-26	mod_3	1222563	12840543	No Intervention	solid	ap
2020-06-26	mod_4	31901	232142	Moderate return	solid	ap
2020-06-26	mod_5	308133	2744064	Normal (pre-intervention)	solid	ap
2020-06-26	mod_6	10426	71056	Cautious return	solid	ap
2020-06-27	mod_2	97486	716444	Soc. Dist. + Travel Ban	solid	ap
2020-06-27	mod_3	1343986	14107921	No Intervention	solid	ap
2020-06-27	mod_4	35111	255077	Moderate return	solid	ap
2020-06-27	mod_5	352208	3248741	Normal (pre-intervention)	solid	ap
2020-06-27	mod_6	10886	74444	Cautious return	solid	ap
2020-06-28	mod_2	107204	793776	Soc. Dist. + Travel Ban	solid	ap
2020-06-28	mod_3	1471729	15388986	No Intervention	solid	ap
2020-06-28	mod_4	38692	281182	Moderate return	solid	ap
2020-06-28	mod_5	400674	3825820	Normal (pre-intervention)	solid	ap
2020-06-28	mod_6	11374	78286	Cautious return	solid	ap
2020-06-29	mod_2	117781	878566	Soc. Dist. + Travel Ban	solid	ap
2020-06-29	mod_3	1605511	16703351	No Intervention	solid	ap
2020-06-29	mod_4	42648	309442	Moderate return	solid	ap
2020-06-29	mod_5	453662	4467004	Normal (pre-intervention)	solid	ap
2020-06-29	mod_6	11903	82166	Cautious return	solid	ap
2020-06-30	mod_2	129258	974576	Soc. Dist. + Travel Ban	solid	ap
2020-06-30	mod_3	1745038	17986823	No Intervention	solid	ap
2020-06-30	mod_4	47020	342452	Moderate return	solid	ap
2020-06-30	mod_5	511252	5219648	Normal (pre-intervention)	solid	ap
2020-06-30	mod_6	12466	86667	Cautious return	solid	ap
2020-07-01	mod_2	141680	1079908	Soc. Dist. + Travel Ban	solid	ap
2020-07-01	mod_3	1890124	19271301	No Intervention	solid	ap
2020-07-01	mod_4	51846	377352	Moderate return	solid	ap
2020-07-01	mod_5	573430	6047798	Normal (pre-intervention)	solid	ap
2020-07-01	mod_6	13067	91047	Cautious return	solid	ap
2020-07-02	mod_2	155094	1194659	Soc. Dist. + Travel Ban	solid	ap
2020-07-02	mod_3	2040438	20578371	No Intervention	solid	ap
2020-07-02	mod_4	57152	416300	Moderate return	solid	ap
2020-07-02	mod_5	640264	6966287	Normal (pre-intervention)	solid	ap
2020-07-02	mod_6	13709	95921	Cautious return	solid	ap
2020-07-03	mod_2	169543	1327825	Soc. Dist. + Travel Ban	solid	ap
2020-07-03	mod_3	2195640	21840393	No Intervention	solid	ap
2020-07-03	mod_4	62992	459082	Moderate return	solid	ap
2020-07-03	mod_5	711724	7957353	Normal (pre-intervention)	solid	ap
2020-07-03	mod_6	14396	101105	Cautious return	solid	ap
2020-07-04	mod_2	185065	1468847	Soc. Dist. + Travel Ban	solid	ap
2020-07-04	mod_3	2355509	23037470	No Intervention	solid	ap
2020-07-04	mod_4	69371	506330	Moderate return	solid	ap
2020-07-04	mod_5	787781	9008856	Normal (pre-intervention)	solid	ap
2020-07-04	mod_6	15132	106521	Cautious return	solid	ap
2020-07-05	mod_2	201710	1624063	Soc. Dist. + Travel Ban	solid	ap
2020-07-05	mod_3	2519667	24236779	No Intervention	solid	ap
2020-07-05	mod_4	76328	559612	Moderate return	solid	ap
2020-07-05	mod_5	868392	10097013	Normal (pre-intervention)	solid	ap
2020-07-05	mod_6	15915	111613	Cautious return	solid	ap
2020-07-06	mod_2	219468	1789480	Soc. Dist. + Travel Ban	solid	ap
2020-07-06	mod_3	2687827	25395592	No Intervention	solid	ap
2020-07-06	mod_4	83910	615325	Moderate return	solid	ap
2020-07-06	mod_5	953396	11240516	Normal (pre-intervention)	solid	ap
2020-07-06	mod_6	16752	118169	Cautious return	solid	ap
2020-07-07	mod_2	238387	1980770	Soc. Dist. + Travel Ban	solid	ap
2020-07-07	mod_3	2859591	26456306	No Intervention	solid	ap
2020-07-07	mod_4	92122	682594	Moderate return	solid	ap
2020-07-07	mod_5	1042731	12387665	Normal (pre-intervention)	solid	ap
2020-07-07	mod_6	17650	123686	Cautious return	solid	ap
2020-07-08	mod_2	258512	2189469	Soc. Dist. + Travel Ban	solid	ap
2020-07-08	mod_3	3034707	27515595	No Intervention	solid	ap
2020-07-08	mod_4	101037	752424	Moderate return	solid	ap
2020-07-08	mod_5	1136206	13552463	Normal (pre-intervention)	solid	ap
2020-07-08	mod_6	18615	130986	Cautious return	solid	ap
2020-07-09	mod_2	279822	2418250	Soc. Dist. + Travel Ban	solid	ap
2020-07-09	mod_3	3212799	28479068	No Intervention	solid	ap
2020-07-09	mod_4	110644	828143	Moderate return	solid	ap
2020-07-09	mod_5	1233690	14705724	Normal (pre-intervention)	solid	ap
2020-07-09	mod_6	19643	137550	Cautious return	solid	ap
2020-07-10	mod_2	302378	2661817	Soc. Dist. + Travel Ban	solid	ap
2020-07-10	mod_3	3393500	29399457	No Intervention	solid	ap
2020-07-10	mod_4	121003	914709	Moderate return	solid	ap
2020-07-10	mod_5	1334949	15931535	Normal (pre-intervention)	solid	ap
2020-07-10	mod_6	20749	144263	Cautious return	solid	ap
2020-07-11	mod_2	326196	2934067	Soc. Dist. + Travel Ban	solid	ap
2020-07-11	mod_3	3576546	30283568	No Intervention	solid	ap
2020-07-11	mod_4	132155	1004992	Moderate return	solid	ap
2020-07-11	mod_5	1439857	17175500	Normal (pre-intervention)	solid	ap
2020-07-11	mod_6	21930	152248	Cautious return	solid	ap
2020-07-12	mod_2	351260	3218089	Soc. Dist. + Travel Ban	solid	ap
2020-07-12	mod_3	3761559	31097298	No Intervention	solid	ap
2020-07-12	mod_4	144090	1109698	Moderate return	solid	ap
2020-07-12	mod_5	1548191	18391393	Normal (pre-intervention)	solid	ap
2020-07-12	mod_6	23192	160091	Cautious return	solid	ap
2020-07-13	mod_2	377619	3527430	Soc. Dist. + Travel Ban	solid	ap
2020-07-13	mod_3	3948312	31804716	No Intervention	solid	ap
2020-07-13	mod_4	156849	1222652	Moderate return	solid	ap
2020-07-13	mod_5	1659693	19611990	Normal (pre-intervention)	solid	ap
2020-07-13	mod_6	24534	169590	Cautious return	solid	ap
2020-07-14	mod_2	405231	3870682	Soc. Dist. + Travel Ban	solid	ap
2020-07-14	mod_3	4136462	32480539	No Intervention	solid	ap
2020-07-14	mod_4	170454	1350579	Moderate return	solid	ap
2020-07-14	mod_5	1774120	20810603	Normal (pre-intervention)	solid	ap
2020-07-14	mod_6	25969	178673	Cautious return	solid	ap
2020-07-15	mod_2	434104	4233214	Soc. Dist. + Travel Ban	solid	ap
2020-07-15	mod_3	4325731	33125881	No Intervention	solid	ap
2020-07-15	mod_4	184918	1483472	Moderate return	solid	ap
2020-07-15	mod_5	1891310	22033656	Normal (pre-intervention)	solid	ap
2020-07-15	mod_6	27497	188562	Cautious return	solid	ap
2020-07-16	mod_2	464280	4613364	Soc. Dist. + Travel Ban	solid	ap
2020-07-16	mod_3	4515819	33689462	No Intervention	solid	ap
2020-07-16	mod_4	200274	1632330	Moderate return	solid	ap
2020-07-16	mod_5	2010951	23197563	Normal (pre-intervention)	solid	ap
2020-07-16	mod_6	29120	199401	Cautious return	solid	ap
2020-07-17	mod_2	495732	5025739	Soc. Dist. + Travel Ban	solid	ap
2020-07-17	mod_3	4706477	34222260	No Intervention	solid	ap
2020-07-17	mod_4	216533	1795381	Moderate return	solid	ap
2020-07-17	mod_5	2132821	24322579	Normal (pre-intervention)	solid	ap
2020-07-17	mod_6	30851	209295	Cautious return	solid	ap
2020-07-18	mod_2	528440	5459381	Soc. Dist. + Travel Ban	solid	ap
2020-07-18	mod_3	4897528	34702718	No Intervention	solid	ap
2020-07-18	mod_4	233692	1973390	Moderate return	solid	ap
2020-07-18	mod_5	2256719	25398373	Normal (pre-intervention)	solid	ap
2020-07-18	mod_6	32696	220997	Cautious return	solid	ap
2020-07-19	mod_2	562392	5911185	Soc. Dist. + Travel Ban	solid	ap
2020-07-19	mod_3	5088634	35144797	No Intervention	solid	ap
2020-07-19	mod_4	251794	2168466	Moderate return	solid	ap
2020-07-19	mod_5	2382308	26404094	Normal (pre-intervention)	solid	ap
2020-07-19	mod_6	34653	232597	Cautious return	solid	ap
2020-07-20	mod_2	597580	6398908	Soc. Dist. + Travel Ban	solid	ap
2020-07-20	mod_3	5279632	35555856	No Intervention	solid	ap
2020-07-20	mod_4	270812	2376594	Moderate return	solid	ap
2020-07-20	mod_5	2509399	27383131	Normal (pre-intervention)	solid	ap
2020-07-20	mod_6	36737	245541	Cautious return	solid	ap
2020-07-21	mod_2	634000	6883221	Soc. Dist. + Travel Ban	solid	ap
2020-07-21	mod_3	5470212	35928039	No Intervention	solid	ap
2020-07-21	mod_4	290781	2601363	Moderate return	solid	ap
2020-07-21	mod_5	2637757	28268735	Normal (pre-intervention)	solid	ap
2020-07-21	mod_6	38938	259430	Cautious return	solid	ap
2020-07-22	mod_2	671591	7391307	Soc. Dist. + Travel Ban	solid	ap
2020-07-22	mod_3	5660337	36242367	No Intervention	solid	ap
2020-07-22	mod_4	311653	2842690	Moderate return	solid	ap
2020-07-22	mod_5	2767177	29134983	Normal (pre-intervention)	solid	ap
2020-07-22	mod_6	41266	272403	Cautious return	solid	ap
2020-07-23	mod_2	710329	7928512	Soc. Dist. + Travel Ban	solid	ap
2020-07-23	mod_3	5849717	36523816	No Intervention	solid	ap
2020-07-23	mod_4	333478	3112227	Moderate return	solid	ap
2020-07-23	mod_5	2897441	29973983	Normal (pre-intervention)	solid	ap
