place,r,lower,upper,.groups
Andhra Pradesh,0.7899527474918331,0.7544284443630915,0.826284016358754,drop_last
Assam,0.7481967677708997,0.6783563003858211,0.8214158030963294,drop_last
Bihar,0.987065919684183,0.9506709535227998,1.024135259760072,drop_last
Chhattisgarh,0.8375417810149448,0.8166198141963161,0.8587249855895845,drop_last
Delhi,0.5780422693112013,0.5617125730692081,0.5946034514246462,drop_last
Gujarat,0.8557325648455855,0.8319026998275578,0.8798943619687097,drop_last
Haryana,0.599521725751276,0.5768374088629141,0.6226390813768643,drop_last
India,0.8888913536888184,0.8837956132091778,0.894001546518124,drop_last
Jammu and Kashmir,0.8045976238341174,0.7630123614095096,0.8472716210001996,drop_last
Jharkhand,0.9763654366343845,0.9161366536270845,1.0384873470805336,drop_last
Karnataka,0.8987706560556133,0.8745301789566402,0.9233380542937939,drop_last
Kerala,1.0338685476190865,1.0214324990283605,1.0463788169229038,drop_last
Madhya Pradesh,0.9002347568514949,0.875955630012308,0.9248412351901014,drop_last
Maharashtra,0.9085517184186263,0.8951003134138757,0.922102075842426,drop_last
Odisha,0.936270747720873,0.8922118418501805,0.9813771658537116,drop_last
Punjab,0.7935133048164003,0.7574823128346865,0.8303701083330574,drop_last
Rajasthan,0.7647312191879659,0.743103392931112,0.7866650263024056,drop_last
Tamil Nadu,0.913693882616791,0.8893826814039246,0.9383283965853201,drop_last
Telangana,0.962560753497848,0.9263703056602715,0.9994351217610624,drop_last
Uttar Pradesh,0.8202913121950496,0.7989207876727359,0.8419403133319509,drop_last
West Bengal,0.7418257979345237,0.7261709727504444,0.757645731040291,drop_last
