place,r,lower,upper,.groups
Andhra Pradesh,1.0944295298138311,1.0849932794902553,1.1039060828174925,drop_last
Assam,1.1639927512086865,1.142964862451579,1.1852103488445604,drop_last
Bihar,0.7951022622702166,0.7790952025449684,0.8112699165315085,drop_last
Chhattisgarh,1.5501068653668928,1.5135437460508192,1.5871016316088815,drop_last
Delhi,1.3229440324111732,1.2955370414385374,1.3506345357005909,drop_last
Gujarat,1.070366033611235,1.0437315714568054,1.097331572907828,drop_last
Haryana,1.25048884180933,1.2206730283867433,1.2806599052187588,drop_last
India,1.1161747410527338,1.1125933404068,1.1197618201668376,drop_last
Jammu and Kashmir,1.0709776739471133,1.0341798995892724,1.1084099289791125,drop_last
Jharkhand,1.4185201841593555,1.385770423626596,1.4516513076318898,drop_last
Karnataka,1.1219453134787991,1.1112172604803567,1.1327242184617623,drop_last
Kerala,1.1110822228145751,1.0902291682821894,1.1321306117426462,drop_last
Madhya Pradesh,1.1858471798022285,1.1577999922050601,1.2142257288700142,drop_last
Maharashtra,1.1375058061651844,1.1291895068242666,1.1458522434847167,drop_last
Odisha,1.1614474942787876,1.1434762172184738,1.1795569894107258,drop_last
Punjab,1.0826474516024946,1.0585084850813045,1.107054846003574,drop_last
Rajasthan,1.0482824100559316,1.0237962699747842,1.073053949724215,drop_last
Tamil Nadu,1.023887859233036,1.0124137900187204,1.0354256912417996,drop_last
Telangana,1.3065205331217737,1.284506748986714,1.3287188465241875,drop_last
Uttar Pradesh,1.1022065067139066,1.0891185460446493,1.115371572029041,drop_last
West Bengal,0.9689598482677497,0.9535056443551554,0.9845365657311943,drop_last
