place,r,lower,upper,.groups
Andhra Pradesh,0.8551568199045284,0.84533105623865,0.865038661765684,drop_last
Assam,0.68869360361918,0.673311184645105,0.7042499915187427,drop_last
Bihar,0.8739225063124596,0.8520763650424403,0.896041511616124,drop_last
Chhattisgarh,0.9450671928352519,0.928914346264165,0.9613574029674874,drop_last
Delhi,0.8322380650640571,0.8181277450255557,0.8464674722133528,drop_last
Gujarat,0.9583441415119099,0.93540734408775,0.9815549033810715,drop_last
Haryana,0.7631035490993382,0.7444827137696065,0.7819514194514379,drop_last
India,0.9092666912719775,0.9063497102497381,0.9121882970728679,drop_last
Jammu and Kashmir,0.7747457124520456,0.7516837144309938,0.7981535348603287,drop_last
Jharkhand,0.7621541998050873,0.7397239760977037,0.784915058692789,drop_last
Karnataka,1.0896215751568004,1.0798673266784582,1.0994190819050687,drop_last
Kerala,1.202396498363228,1.19059892841461,1.2142514544794092,drop_last
Madhya Pradesh,0.821791366027988,0.8046487329270215,0.8391124359841589,drop_last
Maharashtra,0.8052472612080374,0.7992291290433426,0.8112877031708362,drop_last
Odisha,0.835307915941784,0.8222180882377644,0.8484998019521808,drop_last
Punjab,0.6617617605643179,0.6435069394546237,0.6802692065156561,drop_last
Rajasthan,1.050188219722651,1.0305027867508116,1.0700573180027897,drop_last
Tamil Nadu,0.9740321534635582,0.9624979280567645,0.9856341405477433,drop_last
Telangana,0.9390583884356579,0.920205600466095,0.9580997779279139,drop_last
Uttar Pradesh,0.8218835367053859,0.8099019483246604,0.833951988285063,drop_last
West Bengal,1.0409105868316921,1.0252231629825506,1.0567154794329543,drop_last
