stat	value
thetaS_last_obs_p_mean	0.9933202
thetaI_last_obs_p_mean	0.0002239337
thetaR_last_obs_p_mean	0.006455852
thetaS_last_obs_p_ci_low	0.9929973
thetaS_last_obs_p_ci_med	0.9933213
thetaS_last_obs_p_ci_up	0.9936389
thetaI_last_obs_p_ci_low	0.0001657085
thetaI_last_obs_p_ci_med	0.0002232809
thetaI_last_obs_p_ci_up	0.0002859696
thetaR_last_obs_p_ci_low	0.006143849
thetaR_last_obs_p_ci_med	0.006454919
thetaR_last_obs_p_ci_up	0.006772443
R0_p_mean	2.116131
R0_p_ci_low	0.977393
R0_p_ci_med	1.951693
R0_p_ci_up	4.185152
gamma_p_mean	0.06733472
gamma_p_ci_low	0.01042276
gamma_p_ci_med	0.05244898
gamma_p_ci_up	0.2143781
beta_p_mean	0.1256447
beta_p_ci_low	0.0177009
beta_p_ci_med	0.1130922
beta_p_ci_up	0.314314
incidence_mean	0.0471443
incidence_ci_low	0.0001444998
incidence_ci_median	0.002713812
incidence_ci_up	0.5055259
thetaI_tp1_mean	0.008371578
thetaI_tp1_ci_low	0
thetaI_tp1_ci_med	0.0002704422
thetaI_tp1_ci_up	0.09012575
thetaR_tp1_mean	0.02180425
thetaR_tp1_ci_low	0.003735821
thetaR_tp1_ci_med	0.008972647
thetaR_tp1_ci_up	0.1500314
Y_tp1_mean	0.008371769
Y_tp1_ci_low	0
Y_tp1_ci_med	0.0002682079
Y_tp1_ci_up	0.09002345
R_tp1_mean	0.02180489
R_tp1_ci_low	0.003719341
R_tp1_ci_med	0.008971129
R_tp1_ci_up	0.1500759
thetaI_tp2_mean	NA
thetaI_tp2_ci_low	NA
thetaI_tp2_ci_med	NA
thetaI_tp2_ci_up	NA
thetaR_tp2_mean	NA
thetaR_tp2_ci_low	NA
thetaR_tp2_ci_med	NA
thetaR_tp2_ci_up	NA
Y_tp2_mean	NA
Y_tp2_ci_low	NA
Y_tp2_ci_med	NA
Y_tp2_ci_up	NA
R_tp2_mean	NA
R_tp2_ci_low	NA
R_tp2_ci_med	NA
R_tp2_ci_up	NA
thetaR_max_mean	0.03970256
thetaR_max_ci_low	0.003406393
thetaR_max_ci_med	0.009688227
thetaR_max_ci_up	0.3653414
cumInf_mean	0.05306908
cumInf_ci_low	0.003443228
cumInf_ci_med	0.01016407
cumInf_ci_up	0.5080466
dthetaI_tp1_date	08/11/21
first_tp_mean	05/22/21
first_tp_ci_low	04/02/21
first_tp_ci_med	04/09/21
first_tp_ci_up	09/12/21
dthetaI_tp2_date	08/11/21
second_tp_mean	05/31/21
second_tp_ci_low	04/04/21
second_tp_ci_med	04/12/21
second_tp_ci_up	09/12/21
end_p_mean	08/06/21
end_p_ci_low	05/04/21
end_p_ci_med	09/12/21
end_p_ci_up	09/12/21
begin_str	02/25/2021
