stat	value
thetaS_last_obs_p_mean	0.9985092
thetaI_last_obs_p_mean	0.0002493986
thetaR_last_obs_p_mean	0.001241373
thetaS_last_obs_p_ci_low	0.9983536
thetaS_last_obs_p_ci_med	0.99851
thetaS_last_obs_p_ci_up	0.9986597
thetaI_last_obs_p_ci_low	0.0001898451
thetaI_last_obs_p_ci_med	0.0002484662
thetaI_last_obs_p_ci_up	0.0003144014
thetaR_last_obs_p_ci_low	0.001103967
thetaR_last_obs_p_ci_med	0.001240547
thetaR_last_obs_p_ci_up	0.00138285
R0_p_mean	1.300519
R0_p_ci_low	0.7422338
R0_p_ci_med	1.225407
R0_p_ci_up	2.318906
gamma_p_mean	0.07805622
gamma_p_ci_low	0.01500154
gamma_p_ci_med	0.07447974
gamma_p_ci_up	0.162696
beta_p_mean	0.09485099
beta_p_ci_low	0.02126545
beta_p_ci_med	0.0917119
beta_p_ci_up	0.1876993
incidence_mean	0.07166518
incidence_ci_low	0.0004726099
incidence_ci_median	0.00956738
incidence_ci_up	0.5426339
thetaI_tp1_mean	0.008657073
thetaI_tp1_ci_low	0
thetaI_tp1_ci_med	0.0009279695
thetaI_tp1_ci_up	0.07432973
thetaR_tp1_mean	0.02303937
thetaR_tp1_ci_low	0.0004711284
thetaR_tp1_ci_med	0.005382327
thetaR_tp1_ci_up	0.1827936
Y_tp1_mean	0.008656964
Y_tp1_ci_low	0
Y_tp1_ci_med	0.0009281861
Y_tp1_ci_up	0.07420645
R_tp1_mean	0.02303871
R_tp1_ci_low	0.0004638331
R_tp1_ci_med	0.005387885
R_tp1_ci_up	0.182768
thetaI_tp2_mean	NA
thetaI_tp2_ci_low	NA
thetaI_tp2_ci_med	NA
thetaI_tp2_ci_up	NA
thetaR_tp2_mean	NA
thetaR_tp2_ci_low	NA
thetaR_tp2_ci_med	NA
thetaR_tp2_ci_up	NA
Y_tp2_mean	NA
Y_tp2_ci_low	NA
Y_tp2_ci_med	NA
Y_tp2_ci_up	NA
R_tp2_mean	NA
R_tp2_ci_low	NA
R_tp2_ci_med	NA
R_tp2_ci_up	NA
thetaR_max_mean	0.05678367
thetaR_max_ci_low	0.0003293206
thetaR_max_ci_med	0.008449712
thetaR_max_ci_up	0.4550998
cumInf_mean	0.07169511
cumInf_ci_low	0.0003376463
cumInf_ci_med	0.01023973
cumInf_ci_up	0.5421181
dthetaI_tp1_date	11/27/20
first_tp_mean	09/25/20
first_tp_ci_low	06/22/20
first_tp_ci_med	07/27/20
first_tp_ci_up	01/06/21
dthetaI_tp2_date	11/27/20
second_tp_mean	09/28/20
second_tp_ci_low	06/25/20
second_tp_ci_med	07/29/20
second_tp_ci_up	01/06/21
end_p_mean	12/12/20
end_p_ci_low	09/02/20
end_p_ci_med	01/06/21
end_p_ci_up	01/06/21
begin_str	06/21/2020
