"","thetaS_last_obs_p_mean","thetaI_last_obs_p_mean","thetaR_last_obs_p_mean","thetaS_last_obs_p_ci_low","thetaS_last_obs_p_ci_med","thetaS_last_obs_p_ci_up","thetaI_last_obs_p_ci_low","thetaI_last_obs_p_ci_med","thetaI_last_obs_p_ci_up","thetaR_last_obs_p_ci_low","thetaR_last_obs_p_ci_med","thetaR_last_obs_p_ci_up","R0_p_mean","R0_p_ci_low","R0_p_ci_med","R0_p_ci_up","gamma_p_mean","gamma_p_ci_low","gamma_p_ci_med","gamma_p_ci_up","beta_p_mean","beta_p_ci_low","beta_p_ci_med","beta_p_ci_up","incidence_mean","incidence_ci_low","incidence_ci_median","incidence_ci_up","thetaI_tp1_mean","thetaI_tp1_ci_low","thetaI_tp1_ci_med","thetaI_tp1_ci_up","thetaR_tp1_mean","thetaR_tp1_ci_low","thetaR_tp1_ci_med","thetaR_tp1_ci_up","Y_tp1_mean","Y_tp1_ci_low","Y_tp1_ci_med","Y_tp1_ci_up","R_tp1_mean","R_tp1_ci_low","R_tp1_ci_med","R_tp1_ci_up","thetaI_tp2_mean","thetaI_tp2_ci_low","thetaI_tp2_ci_med","thetaI_tp2_ci_up","thetaR_tp2_mean","thetaR_tp2_ci_low","thetaR_tp2_ci_med","thetaR_tp2_ci_up","Y_tp2_mean","Y_tp2_ci_low","Y_tp2_ci_med","Y_tp2_ci_up","R_tp2_mean","R_tp2_ci_low","R_tp2_ci_med","R_tp2_ci_up","thetaR_max_mean","thetaR_max_ci_low","thetaR_max_ci_med","thetaR_max_ci_up","cumInf_mean","cumInf_ci_low","cumInf_ci_med","cumInf_ci_up","dthetaI_tp1_date","first_tp_mean","first_tp_ci_low","first_tp_ci_med","first_tp_ci_up","dthetaI_tp2_date","second_tp_mean","second_tp_ci_low","second_tp_ci_med","second_tp_ci_up","end_p_mean","end_p_ci_low","end_p_ci_med","end_p_ci_up","begin_str"
"1",0.999922747315036,3.55013095415092e-05,4.17513754229207e-05,0.999885236854038,0.999923777467208,0.999954501035999,1.52075606614347e-05,3.45017212900186e-05,6.12892783262125e-05,1.957461929168e-05,4.07513290847984e-05,6.94741118264991e-05,1.6419250069078,0.780863279922864,1.57239552492473,2.92332838283535,0.106546091830707,0.0375220808024093,0.10257702189438,0.19792076975285,0.168646935486896,0.0510346517316084,0.162191471597013,0.323058807153752,0.0830149478192527,6.9417238551444e-05,0.00029543618599562,0.754421897316553,0.0049721908675121,0,0,0.0624940894048877,0.00980478286427163,0,0.000160900387873164,0.0954098671825181,0.00497216357406041,0,0,0.0624458029324526,0.00980441051395692,0,0.000158945609751051,0.0954569047312245,0.0102071165213316,0,0,0.104173672028819,0.0546682403299122,0,8.73863143084296e-05,0.64113383427762,0.0102060482171074,0,0,0.104152658495828,0.0546692598231226,0,8.41437117110297e-05,0.641013282664789,0.0728138325880887,0,5.15407485931315e-05,0.716071819176944,0.0825180504036062,0,5.17377286461446e-05,0.753479073500827,"08/06/20","06/08/20","04/13/20","05/07/20","10/19/20","09/29/20","06/12/20","04/15/20","05/09/20","10/19/20","07/22/20","05/22/20","06/18/20","10/19/20","04/03/2020"
