Dates	variable	value	upper_ci	color	type
2020-04-03	True	0	NA	Observed	solid
2020-04-04	True	0	NA	Observed	solid
2020-04-05	True	0	NA	Observed	solid
2020-04-06	True	1	NA	Observed	solid
2020-04-07	True	1	NA	Observed	solid
2020-04-08	True	1	NA	Observed	solid
2020-04-09	True	1	NA	Observed	solid
2020-04-10	True	2	NA	Observed	solid
2020-04-11	True	2	NA	Observed	solid
2020-04-12	True	2	NA	Observed	solid
2020-04-13	True	2	NA	Observed	solid
2020-04-14	True	2	NA	Observed	solid
2020-04-15	True	2	NA	Observed	solid
2020-04-16	True	2	NA	Observed	solid
2020-04-17	True	2	NA	Observed	solid
2020-04-18	True	2	NA	Observed	solid
2020-04-19	True	2	NA	Observed	solid
2020-04-20	True	2	NA	Observed	solid
2020-04-21	True	2	NA	Observed	solid
2020-04-22	True	2	NA	Observed	solid
2020-04-23	True	2	NA	Observed	solid
2020-04-24	True	2	NA	Observed	solid
2020-04-25	True	2	NA	Observed	solid
2020-04-26	True	2	NA	Observed	solid
2020-04-27	True	2	NA	Observed	solid
2020-04-28	True	2	NA	Observed	solid
2020-04-29	True	2	NA	Observed	solid
2020-04-30	True	2	NA	Observed	solid
2020-05-01	True	2	NA	Observed	solid
2020-05-02	True	4	NA	Observed	solid
2020-05-03	True	16	NA	Observed	solid
2020-05-04	True	29	NA	Observed	solid
2020-05-05	True	42	NA	Observed	solid
2020-05-06	True	64	NA	Observed	solid
2020-05-07	True	88	NA	Observed	solid
2020-05-08	True	118	NA	Observed	solid
2020-05-09	True	135	NA	Observed	solid
2020-05-10	True	151	NA	Observed	solid
2020-05-11	True	151	NA	Observed	solid
2020-05-12	True	153	NA	Observed	solid
2020-05-13	True	154	NA	Observed	solid
2020-05-14	True	155	NA	Observed	solid
2020-05-15	True	155	NA	Observed	solid
2020-05-16	True	166	NA	Observed	solid
2020-05-17	True	164	NA	Observed	solid
2020-05-18	mod_2	190	801	Social distancing	solid
2020-05-18	mod_3	190	803	No intervention	solid
2020-05-18	mod_4	190	802	Lockdown with moderate release	solid
2020-05-19	mod_2	205	864	Social distancing	solid
2020-05-19	mod_3	210	871	No intervention	solid
2020-05-19	mod_4	201	840	Lockdown with moderate release	solid
2020-05-20	mod_2	220	924	Social distancing	solid
2020-05-20	mod_3	232	958	No intervention	solid
2020-05-20	mod_4	211	895	Lockdown with moderate release	solid
2020-05-21	mod_2	236	994	Social distancing	solid
2020-05-21	mod_3	255	1048	No intervention	solid
2020-05-21	mod_4	221	947	Lockdown with moderate release	solid
2020-05-22	mod_2	252	1066	Social distancing	solid
2020-05-22	mod_3	282	1162	No intervention	solid
2020-05-22	mod_4	233	999	Lockdown with moderate release	solid
2020-05-23	mod_2	270	1140	Social distancing	solid
2020-05-23	mod_3	312	1298	No intervention	solid
2020-05-23	mod_4	245	1051	Lockdown with moderate release	solid
2020-05-24	mod_2	288	1226	Social distancing	solid
2020-05-24	mod_3	345	1446	No intervention	solid
2020-05-24	mod_4	257	1117	Lockdown with moderate release	solid
2020-05-25	mod_2	307	1325	Social distancing	solid
2020-05-25	mod_3	382	1632	No intervention	solid
2020-05-25	mod_4	270	1173	Lockdown with moderate release	solid
2020-05-26	mod_2	328	1421	Social distancing	solid
2020-05-26	mod_3	425	1838	No intervention	solid
2020-05-26	mod_4	283	1245	Lockdown with moderate release	solid
2020-05-27	mod_2	350	1533	Social distancing	solid
2020-05-27	mod_3	473	2105	No intervention	solid
2020-05-27	mod_4	298	1326	Lockdown with moderate release	solid
2020-05-28	mod_2	373	1651	Social distancing	solid
2020-05-28	mod_3	528	2406	No intervention	solid
2020-05-28	mod_4	313	1405	Lockdown with moderate release	solid
2020-05-29	mod_2	398	1785	Social distancing	solid
2020-05-29	mod_3	591	2779	No intervention	solid
2020-05-29	mod_4	330	1497	Lockdown with moderate release	solid
2020-05-30	mod_2	424	1943	Social distancing	solid
2020-05-30	mod_3	664	3207	No intervention	solid
2020-05-30	mod_4	348	1589	Lockdown with moderate release	solid
2020-05-31	mod_2	453	2107	Social distancing	solid
2020-05-31	mod_3	749	3732	No intervention	solid
2020-05-31	mod_4	367	1711	Lockdown with moderate release	solid
2020-06-01	mod_2	483	2278	Social distancing	solid
2020-06-01	mod_3	848	4371	No intervention	solid
2020-06-01	mod_4	388	1828	Lockdown with moderate release	solid
2020-06-02	mod_2	516	2480	Social distancing	solid
2020-06-02	mod_3	964	5119	No intervention	solid
2020-06-02	mod_4	411	1955	Lockdown with moderate release	solid
2020-06-03	mod_2	551	2691	Social distancing	solid
2020-06-03	mod_3	1102	6048	No intervention	solid
2020-06-03	mod_4	435	2111	Lockdown with moderate release	solid
2020-06-04	mod_2	589	2933	Social distancing	solid
2020-06-04	mod_3	1264	7117	No intervention	solid
2020-06-04	mod_4	461	2271	Lockdown with moderate release	solid
2020-06-05	mod_2	631	3191	Social distancing	solid
2020-06-05	mod_3	1459	8405	No intervention	solid
2020-06-05	mod_4	490	2452	Lockdown with moderate release	solid
2020-06-06	mod_2	676	3477	Social distancing	solid
2020-06-06	mod_3	1690	9990	No intervention	solid
2020-06-06	mod_4	520	2644	Lockdown with moderate release	solid
2020-06-07	mod_2	726	3808	Social distancing	solid
2020-06-07	mod_3	1967	11902	No intervention	solid
2020-06-07	mod_4	553	2852	Lockdown with moderate release	solid
2020-06-08	mod_2	781	4177	Social distancing	solid
2020-06-08	mod_3	2299	14233	No intervention	solid
2020-06-08	mod_4	589	3099	Lockdown with moderate release	solid
2020-06-09	mod_2	840	4574	Social distancing	solid
2020-06-09	mod_3	2694	16917	No intervention	solid
2020-06-09	mod_4	628	3367	Lockdown with moderate release	solid
2020-06-10	mod_2	907	5036	Social distancing	solid
2020-06-10	mod_3	3163	20220	No intervention	solid
2020-06-10	mod_4	671	3657	Lockdown with moderate release	solid
2020-06-11	mod_2	979	5507	Social distancing	solid
2020-06-11	mod_3	3720	24112	No intervention	solid
2020-06-11	mod_4	717	3966	Lockdown with moderate release	solid
2020-06-12	mod_2	1059	6066	Social distancing	solid
2020-06-12	mod_3	4375	28817	No intervention	solid
2020-06-12	mod_4	768	4325	Lockdown with moderate release	solid
2020-06-13	mod_2	1149	6690	Social distancing	solid
2020-06-13	mod_3	5141	34404	No intervention	solid
2020-06-13	mod_4	824	4717	Lockdown with moderate release	solid
2020-06-14	mod_2	1248	7391	Social distancing	solid
2020-06-14	mod_3	6030	41155	No intervention	solid
2020-06-14	mod_4	886	5153	Lockdown with moderate release	solid
2020-06-15	mod_2	1359	8118	Social distancing	solid
2020-06-15	mod_3	7054	49115	No intervention	solid
2020-06-15	mod_4	955	5639	Lockdown with moderate release	solid
2020-06-16	mod_2	1482	8941	Social distancing	solid
2020-06-16	mod_3	8227	58677	No intervention	solid
2020-06-16	mod_4	1032	6192	Lockdown with moderate release	solid
2020-06-17	mod_2	1618	9892	Social distancing	solid
2020-06-17	mod_3	9558	69891	No intervention	solid
2020-06-17	mod_4	1116	6766	Lockdown with moderate release	solid
2020-06-18	mod_2	1769	10924	Social distancing	solid
2020-06-18	mod_3	11058	83121	No intervention	solid
2020-06-18	mod_4	1210	7445	Lockdown with moderate release	solid
2020-06-19	mod_2	1938	12093	Social distancing	solid
2020-06-19	mod_3	12735	98533	No intervention	solid
2020-06-19	mod_4	1315	8198	Lockdown with moderate release	solid
2020-06-20	mod_2	2126	13338	Social distancing	solid
2020-06-20	mod_3	14600	117239	No intervention	solid
2020-06-20	mod_4	1433	8923	Lockdown with moderate release	solid
2020-06-21	mod_2	2334	14750	Social distancing	solid
2020-06-21	mod_3	16660	138962	No intervention	solid
2020-06-21	mod_4	1562	9873	Lockdown with moderate release	solid
2020-06-22	mod_2	2564	16312	Social distancing	solid
2020-06-22	mod_3	18917	163859	No intervention	solid
2020-06-22	mod_4	1707	10839	Lockdown with moderate release	solid
2020-06-23	mod_2	2818	18104	Social distancing	solid
2020-06-23	mod_3	21376	192690	No intervention	solid
2020-06-23	mod_4	1869	11962	Lockdown with moderate release	solid
2020-06-24	mod_2	3100	19953	Social distancing	solid
2020-06-24	mod_3	24044	226042	No intervention	solid
2020-06-24	mod_4	2048	13176	Lockdown with moderate release	solid
2020-06-25	mod_2	3409	22130	Social distancing	solid
2020-06-25	mod_3	26917	262493	No intervention	solid
2020-06-25	mod_4	2247	14506	Lockdown with moderate release	solid
2020-06-26	mod_2	3748	24525	Social distancing	solid
2020-06-26	mod_3	29999	303965	No intervention	solid
2020-06-26	mod_4	2468	16087	Lockdown with moderate release	solid
2020-06-27	mod_2	4119	27148	Social distancing	solid
2020-06-27	mod_3	33289	348291	No intervention	solid
2020-06-27	mod_4	2711	17704	Lockdown with moderate release	solid
2020-06-28	mod_2	4525	30065	Social distancing	solid
2020-06-28	mod_3	36784	395175	No intervention	solid
2020-06-28	mod_4	2981	19538	Lockdown with moderate release	solid
2020-06-29	mod_2	4968	33215	Social distancing	solid
2020-06-29	mod_3	40480	444227	No intervention	solid
2020-06-29	mod_4	3278	21601	Lockdown with moderate release	solid
2020-06-30	mod_2	5448	36653	Social distancing	solid
2020-06-30	mod_3	44371	494275	No intervention	solid
2020-06-30	mod_4	3603	23737	Lockdown with moderate release	solid
2020-07-01	mod_2	5968	40587	Social distancing	solid
2020-07-01	mod_3	48456	548610	No intervention	solid
2020-07-01	mod_4	3959	26258	Lockdown with moderate release	solid
2020-07-02	mod_2	6530	45074	Social distancing	solid
2020-07-02	mod_3	52728	601806	No intervention	solid
2020-07-02	mod_4	4348	29077	Lockdown with moderate release	solid
2020-07-03	mod_2	7134	49739	Social distancing	solid
2020-07-03	mod_3	57178	658492	No intervention	solid
2020-07-03	mod_4	4772	32048	Lockdown with moderate release	solid
2020-07-04	mod_2	7785	55280	Social distancing	solid
2020-07-04	mod_3	61801	714360	No intervention	solid
2020-07-04	mod_4	5232	35431	Lockdown with moderate release	solid
2020-07-05	mod_2	8480	60962	Social distancing	solid
2020-07-05	mod_3	66585	772270	No intervention	solid
2020-07-05	mod_4	5731	39012	Lockdown with moderate release	solid
2020-07-06	mod_2	9222	67493	Social distancing	solid
2020-07-06	mod_3	71527	831525	No intervention	solid
2020-07-06	mod_4	6267	43090	Lockdown with moderate release	solid
2020-07-07	mod_2	10013	74655	Social distancing	solid
2020-07-07	mod_3	76615	886972	No intervention	solid
2020-07-07	mod_4	6845	47528	Lockdown with moderate release	solid
2020-07-08	mod_2	10851	82162	Social distancing	solid
2020-07-08	mod_3	81846	943497	No intervention	solid
2020-07-08	mod_4	7464	52374	Lockdown with moderate release	solid
2020-07-09	mod_2	11739	90862	Social distancing	solid
2020-07-09	mod_3	87207	999219	No intervention	solid
2020-07-09	mod_4	8126	57944	Lockdown with moderate release	solid
2020-07-10	mod_2	12677	100467	Social distancing	solid
2020-07-10	mod_3	92695	1055371	No intervention	solid
2020-07-10	mod_4	8831	63935	Lockdown with moderate release	solid
2020-07-11	mod_2	13667	111027	Social distancing	solid
2020-07-11	mod_3	98301	1109821	No intervention	solid
2020-07-11	mod_4	9583	70490	Lockdown with moderate release	solid
2020-07-12	mod_2	14708	121746	Social distancing	solid
2020-07-12	mod_3	104017	1162611	No intervention	solid
2020-07-12	mod_4	10379	77193	Lockdown with moderate release	solid
2020-07-13	mod_2	15800	134225	Social distancing	solid
2020-07-13	mod_3	109833	1211746	No intervention	solid
2020-07-13	mod_4	11220	85451	Lockdown with moderate release	solid
2020-07-14	mod_2	16943	147564	Social distancing	solid
2020-07-14	mod_3	115746	1260330	No intervention	solid
2020-07-14	mod_4	12109	94108	Lockdown with moderate release	solid
2020-07-15	mod_2	18135	161731	Social distancing	solid
2020-07-15	mod_3	121746	1306773	No intervention	solid
2020-07-15	mod_4	13044	103702	Lockdown with moderate release	solid
2020-07-16	mod_2	19381	177196	Social distancing	solid
2020-07-16	mod_3	127826	1350403	No intervention	solid
2020-07-16	mod_4	14024	114228	Lockdown with moderate release	solid
2020-07-17	mod_2	20676	193989	Social distancing	solid
2020-07-17	mod_3	133981	1392605	No intervention	solid
2020-07-17	mod_4	15052	125543	Lockdown with moderate release	solid
2020-07-18	mod_2	22021	211614	Social distancing	solid
2020-07-18	mod_3	140202	1430058	No intervention	solid
2020-07-18	mod_4	16126	138040	Lockdown with moderate release	solid
2020-07-19	mod_2	23417	230626	Social distancing	solid
2020-07-19	mod_3	146480	1466275	No intervention	solid
2020-07-19	mod_4	17246	151327	Lockdown with moderate release	solid
2020-07-20	mod_2	24860	250231	Social distancing	solid
2020-07-20	mod_3	152811	1500408	No intervention	solid
2020-07-20	mod_4	18413	165583	Lockdown with moderate release	solid
2020-07-21	mod_2	26352	270887	Social distancing	solid
2020-07-21	mod_3	159187	1531891	No intervention	solid
2020-07-21	mod_4	19626	181222	Lockdown with moderate release	solid
2020-07-22	mod_2	27892	292239	Social distancing	solid
2020-07-22	mod_3	165601	1562358	No intervention	solid
2020-07-22	mod_4	20883	197404	Lockdown with moderate release	solid
2020-07-23	mod_2	29479	314586	Social distancing	solid
2020-07-23	mod_3	172049	1589253	No intervention	solid
2020-07-23	mod_4	22184	214867	Lockdown with moderate release	solid
