place,r,lower,upper
Andhra Pradesh,1.5774347917325793,1.5667950182347505,1.588110358308988
Assam,1.5778477532065978,1.553672505689519,1.6022075061141228
Bihar,1.2168790733005415,1.2077253246060444,1.2260669110318856
Chhattisgarh,0.9930061536953966,0.985899606171951,1.0001378715681422
Delhi,1.007591071230318,1.0018297215251302,1.0133687267776779
Gujarat,1.0949022763972682,1.086778183806774,1.103056210890419
Haryana,1.3185132960022803,1.3084885389765804,1.3285758026387164
India,1.1763716062410219,1.1746944921284668,1.178049900403949
Jharkhand,1.1363529618329928,1.1237282029632825,1.149047285526879
Karnataka,1.450852959298363,1.444453303011463,1.4572665901308182
Kerala,1.3845160835946106,1.3779355909339535,1.391112043478708
Madhya Pradesh,1.0179994410446933,1.0100726435575689,1.0259567958997096
Maharashtra,0.9527677813516346,0.9493714487299169,0.9561700983736611
Odisha,1.4185683658038977,1.4048036937147983,1.4323993754439932
Punjab,1.188614981033571,1.1759587125731417,1.2013380844173915
Rajasthan,1.2227424193545728,1.2145611695706071,1.2309507558951083
Tamil Nadu,1.3648310308076135,1.3560616988050838,1.3736282902578556
Telangana,1.1871704748393972,1.1753429790955783,1.199056436378111
Uttar Pradesh,1.0018774344339152,0.9969592663751377,1.0068075426533074
Uttarakhand,1.3567789584689414,1.341195195073452,1.3724515207471355
West Bengal,1.3454549756337038,1.3364780822091369,1.3544615050996114
