date	value	incidence	scenario	lower_ci	upper_ci
2021-07-03	1434460	NA	Observed	NA	NA
2021-07-04	1434554	94	Observed	NA	NA
2021-07-05	1434608	54	Observed	NA	NA
2021-07-06	1434687	79	Observed	NA	NA
2021-07-07	1434780	93	Observed	NA	NA
2021-07-08	1434873	93	Observed	NA	NA
2021-07-09	1434954	81	Observed	NA	NA
2021-07-10	1435030	76	Observed	NA	NA
2021-07-11	1435083	53	Observed	NA	NA
2021-07-12	1435128	45	Observed	NA	NA
2021-07-13	1435204	76	Observed	NA	NA
2021-07-14	1435281	77	Observed	NA	NA
2021-07-15	1435353	72	Observed	NA	NA
2021-07-16	1435419	66	Observed	NA	NA
2021-07-17	1435478	59	Observed	NA	NA
2021-07-18	1435529	51	Observed	NA	NA
2021-07-19	1435565	36	Observed	NA	NA
2021-07-20	1435609	44	Observed	NA	NA
2021-07-21	1435671	62	Observed	NA	NA
2021-07-22	1435720	49	Observed	NA	NA
2021-07-23	1435778	58	Observed	NA	NA
2021-07-24	1435844	66	Observed	NA	NA
2021-07-25	1435910	66	Observed	NA	NA
2021-07-26	1435949	39	Observed	NA	NA
2021-07-27	1436026	77	Observed	NA	NA
2021-07-28	1436093	67	Observed	NA	NA
2021-07-29	1436144	51	Observed	NA	NA
2021-07-30	1436207	63	Observed	NA	NA
2021-07-31	1436265	58	Observed	NA	NA
2021-08-01	1436350	85	Observed	NA	NA
2021-08-02	1436401	51	Observed	NA	NA
2021-08-03	1436451	50	Observed	NA	NA
2021-08-04	1436518	67	Observed	NA	NA
2021-08-05	1436579	61	Observed	NA	NA
2021-08-06	1436623	44	Observed	NA	NA
2021-08-07	1436695	72	Observed	NA	NA
2021-08-08	1436761	66	Observed	NA	NA
2021-08-09	1436800	39	Observed	NA	NA
2021-08-10	1436852	52	Observed	NA	NA
2021-08-11	1436889	37	Observed	NA	NA
2021-08-12	1436938	49	Observed	NA	NA
2021-08-13	1436988	50	Observed	NA	NA
2021-08-14	1437038	50	Observed	NA	NA
2021-08-15	1437091	53	Observed	NA	NA
2021-08-16	1437118	27	Observed	NA	NA
2021-08-17	1436695	NA	No intervention	1398326	1474597
2021-08-18	1436866	171	No intervention	1391366	1479906
2021-08-19	1436912	46	No intervention	1389826	1486867
2021-08-20	1436619	-293	No intervention	1383135	1492075
2021-08-21	1436604	-15	No intervention	1377569	1494232
2021-08-22	1436528	-76	No intervention	1376922	1495911
2021-08-23	1436777	249	No intervention	1374058	1498202
2021-08-24	1437243	466	No intervention	1371753	1508362
2021-08-25	1437326	83	No intervention	1370706	1508731
2021-08-26	1437682	356	No intervention	1365852	1513550
2021-08-27	1437875	193	No intervention	1362476	1517048
2021-08-28	1438132	257	No intervention	1359934	1521379
2021-08-29	1438297	165	No intervention	1358354	1523451
2021-08-30	1438315	18	No intervention	1355912	1529146
2021-08-31	1438263	-52	No intervention	1352092	1531174
2021-09-01	1438195	-68	No intervention	1347238	1532974
2021-09-02	1438152	-43	No intervention	1348577	1533544
2021-09-03	1437578	-574	No intervention	1343574	1539325
2021-09-04	1437404	-174	No intervention	1341852	1540276
2021-09-05	1437402	-2	No intervention	1337105	1544291
2021-09-06	1437555	153	No intervention	1337167	1547010
2021-09-07	1437332	-223	No intervention	1332570	1553251
2021-09-08	1437253	-79	No intervention	1332666	1557776
2021-09-09	1437086	-167	No intervention	1328676	1557724
2021-09-10	1437148	62	No intervention	1327940	1558556
2021-09-11	1437791	643	No intervention	1329901	1564733
2021-09-12	1438272	481	No intervention	1327544	1567367
2021-09-13	1438632	360	No intervention	1319983	1569778
2021-09-14	1438543	-89	No intervention	1325401	1573030
2021-09-15	1438637	94	No intervention	1324013	1575558
2021-09-16	1438908	271	No intervention	1320519	1580055
2021-09-17	1438961	53	No intervention	1315902	1585285
2021-09-18	1439272	311	No intervention	1315443	1587717
2021-09-19	1439439	167	No intervention	1314320	1588208
2021-09-20	1439212	-227	No intervention	1316764	1591549
2021-09-21	1439564	352	No intervention	1312756	1591886
2021-09-22	1439814	250	No intervention	1307540	1598571
2021-09-23	1440116	302	No intervention	1305847	1599714
2021-09-24	1440640	524	No intervention	1306990	1603653
2021-09-25	1441047	407	No intervention	1306239	1604570
2021-09-26	1441728	681	No intervention	1301236	1615262
2021-09-27	1442213	485	No intervention	1296564	1620393
2021-09-28	1442723	510	No intervention	1295565	1622744
2021-09-29	1443319	596	No intervention	1298999	1622487
2021-09-30	1444487	1168	No intervention	1294733	1629639
2021-10-01	1445482	995	No intervention	1297485	1634939
2021-10-02	1446624	1142	No intervention	1293458	1634435
2021-10-03	1447603	979	No intervention	1292744	1639939
2021-10-04	1448210	607	No intervention	1288070	1648771
2021-10-05	1449185	975	No intervention	1289305	1656202
2021-10-06	1450335	1150	No intervention	1284917	1664752
2021-10-07	1451387	1052	No intervention	1282544	1668287
2021-10-08	1452361	974	No intervention	1284288	1680995
2021-10-09	1453899	1538	No intervention	1285330	1680933
2021-10-10	1455526	1627	No intervention	1278316	1692712
2021-10-11	1456754	1228	No intervention	1274153	1702137
2021-10-12	1457898	1144	No intervention	1276149	1707411
2021-10-13	1459599	1701	No intervention	1276880	1719598
2021-10-14	1461429	1830	No intervention	1274736	1731823
2021-10-15	1463139	1710	No intervention	1271434	1736569
2021-10-16	1465362	2223	No intervention	1274500	1747765
2021-10-17	1467870	2508	No intervention	1275735	1764225
2021-10-18	1470346	2476	No intervention	1270059	1771979
2021-10-19	1472900	2554	No intervention	1270281	1793540
2021-10-20	1475380	2480	No intervention	1267037	1801347
2021-10-21	1478850	3470	No intervention	1271024	1825875
2021-10-22	1482056	3206	No intervention	1267924	1835525
2021-10-23	1484989	2933	No intervention	1268525	1859974
2021-10-24	1488126	3137	No intervention	1263876	1879548
2021-10-25	1491898	3772	No intervention	1260909	1891064
2021-10-26	1495407	3509	No intervention	1266931	1911261
2021-10-27	1499126	3719	No intervention	1265799	1935852
2021-10-28	1503155	4029	No intervention	1266121	1958486
2021-10-29	1507430	4275	No intervention	1264789	2030596
2021-10-30	1511442	4012	No intervention	1264355	2064452
2021-10-31	1515805	4363	No intervention	1260730	2098533
2021-11-01	1520035	4230	No intervention	1261147	2148438
2021-11-02	1524867	4832	No intervention	1256692	2168731
2021-11-03	1529354	4487	No intervention	1253947	2205170
2021-11-04	1534593	5239	No intervention	1260802	2244117
2021-11-05	1539567	4974	No intervention	1253238	2315099
2021-11-06	1544931	5364	No intervention	1250284	2405459
2021-11-07	1550626	5695	No intervention	1250059	2473238
2021-11-08	1557157	6531	No intervention	1250979	2556849
2021-11-09	1563424	6267	No intervention	1251264	2632363
2021-11-10	1569633	6209	No intervention	1249075	2690402
2021-11-11	1575504	5871	No intervention	1247824	2794533
2021-11-12	1581471	5967	No intervention	1242499	2887436
2021-11-13	1587953	6482	No intervention	1240609	2974095
2021-11-14	1595143	7190	No intervention	1240340	3066877
