stat	value
thetaS_last_obs_p_mean	0.9989829
thetaI_last_obs_p_mean	0.0004639079
thetaR_last_obs_p_mean	0.0005531627
thetaS_last_obs_p_ci_low	0.9988521
thetaS_last_obs_p_ci_med	0.9989837
thetaS_last_obs_p_ci_up	0.9991086
thetaI_last_obs_p_ci_low	0.0003791134
thetaI_last_obs_p_ci_med	0.0004629718
thetaI_last_obs_p_ci_up	0.0005532778
thetaR_last_obs_p_ci_low	0.0004629701
thetaR_last_obs_p_ci_med	0.0005520907
thetaR_last_obs_p_ci_up	0.0006498038
R0_p_mean	1.717972
R0_p_ci_low	0.9054268
R0_p_ci_med	1.627267
R0_p_ci_up	3.061872
gamma_p_mean	0.04731411
gamma_p_ci_low	0.01300274
gamma_p_ci_med	0.04512969
gamma_p_ci_up	0.09407477
beta_p_mean	0.07653066
beta_p_ci_low	0.02150917
beta_p_ci_med	0.07490194
beta_p_ci_up	0.1422859
incidence_mean	0.1927409
incidence_ci_low	0.0009577038
incidence_ci_median	0.06841515
incidence_ci_up	0.8062545
thetaI_tp1_mean	0.02732431
thetaI_tp1_ci_low	0
thetaI_tp1_ci_med	0.006917302
thetaI_tp1_ci_up	0.1781961
thetaR_tp1_mean	0.03960393
thetaR_tp1_ci_low	0.000621547
thetaR_tp1_ci_med	0.01140714
thetaR_tp1_ci_up	0.2778318
Y_tp1_mean	0.02732399
Y_tp1_ci_low	0
Y_tp1_ci_med	0.006915563
Y_tp1_ci_up	0.1781799
R_tp1_mean	0.03960397
R_tp1_ci_low	0.0006166929
R_tp1_ci_med	0.01140133
R_tp1_ci_up	0.2776275
thetaI_tp2_mean	NA
thetaI_tp2_ci_low	NA
thetaI_tp2_ci_med	NA
thetaI_tp2_ci_up	NA
thetaR_tp2_mean	NA
thetaR_tp2_ci_low	NA
thetaR_tp2_ci_med	NA
thetaR_tp2_ci_up	NA
Y_tp2_mean	NA
Y_tp2_ci_low	NA
Y_tp2_ci_med	NA
Y_tp2_ci_up	NA
R_tp2_mean	NA
R_tp2_ci_low	NA
R_tp2_ci_med	NA
R_tp2_ci_up	NA
thetaR_max_mean	0.1396583
thetaR_max_ci_low	0.0006164888
thetaR_max_ci_med	0.0422485
thetaR_max_ci_up	0.6922683
cumInf_mean	0.1916492
cumInf_ci_low	0.0006988957
cumInf_ci_med	0.06793423
cumInf_ci_up	0.8052048
dthetaI_tp1_date	10/29/20
first_tp_mean	10/22/20
first_tp_ci_low	06/08/20
first_tp_ci_med	11/25/20
first_tp_ci_up	12/19/20
dthetaI_tp2_date	10/29/20
second_tp_mean	10/29/20
second_tp_ci_low	06/10/20
second_tp_ci_med	12/05/20
second_tp_ci_up	12/19/20
end_p_mean	12/14/20
end_p_ci_low	09/30/20
end_p_ci_med	12/19/20
end_p_ci_up	12/19/20
begin_str	06/03/2020
