place,r,lower,upper,.groups
Andhra Pradesh,0.8599025541188249,0.8252265696824894,0.8952824979747588,drop_last
Assam,0.8222754099545836,0.7552793327459875,0.8920874964325365,drop_last
Bihar,0.9570684779336951,0.9217894241286432,0.9930011683823324,drop_last
Chhattisgarh,0.986962809874821,0.9646940057639801,1.0094824178217077,drop_last
Delhi,0.5999255941050734,0.5863243044673694,0.613681497324093,drop_last
Gujarat,0.8543699532880017,0.8320461744613712,0.8769852479159654,drop_last
Haryana,0.6315846437786278,0.6121395583919446,0.6513311480115072,drop_last
India,0.8250656833272196,0.8204920429391548,0.8296518646605235,drop_last
Jammu and Kashmir,0.8357387331628886,0.7964938368269899,0.8759145959918101,drop_last
Jharkhand,1.1228835244057227,1.0555221032139184,1.192302150683572,drop_last
Karnataka,0.9425928661974685,0.9184195198890096,0.9670759288462581,drop_last
Kerala,1.0491493070480888,1.0363362116242325,1.0620401478792807,drop_last
Madhya Pradesh,0.870162278077234,0.8475384319908708,0.8930799880942069,drop_last
Maharashtra,NA,NA,NA,drop_last
Odisha,0.9304474287286227,0.8877435076239392,0.974140490669028,drop_last
Punjab,0.7512802431678207,0.7198949211580049,0.7833268763516474,drop_last
Rajasthan,0.6983899613287614,0.6803855954737912,0.7166264814602806,drop_last
Tamil Nadu,0.9160462452268847,0.8925819116012061,0.939810790062205,drop_last
Telangana,0.8723363331347735,0.8393279968753894,0.90597267526814,drop_last
Uttar Pradesh,0.8386702451042742,0.8185817782528837,0.8589988697103484,drop_last
West Bengal,0.8140000674846289,0.7989686390835713,0.8291697355719031,drop_last
