place,r,lower,upper,.groups
Andhra Pradesh,0.8284038497965408,0.7929319500480985,0.864644231335141,drop_last
Assam,0.7575190455027758,0.6896172326765914,0.8285687588968934,drop_last
Bihar,0.9840203697904308,0.947810381659396,1.020900025102242,drop_last
Chhattisgarh,0.8826971173615925,0.8615049570653914,0.9041435670638377,drop_last
Delhi,0.5788327139296243,0.5635988241786072,0.5942682362901727,drop_last
Gujarat,0.8561597775440734,0.832830848817332,0.8798066298787067,drop_last
Haryana,0.6010918778439902,0.5797713353336614,0.6227936196123034,drop_last
India,0.8814569760995089,0.8764822256624951,0.8864456143757793,drop_last
Jammu and Kashmir,0.813573492025646,0.7729164614221522,0.8552606137579625,drop_last
Jharkhand,1.0638516516452357,1.0001561499529574,1.1294881825379481,drop_last
Karnataka,0.9334776448619245,0.9090001948822717,0.9582761401149305,drop_last
Kerala,1.0877676833156376,1.0748675797406573,1.1007436956680998,drop_last
Madhya Pradesh,0.8959180862783601,0.8720883096124628,0.9200646918613755,drop_last
Maharashtra,0.904819957762727,0.8915999011622882,0.9181359926590367,drop_last
Odisha,0.9565389835922141,0.9122973536918512,1.0018138056549124,drop_last
Punjab,0.767989905261233,0.733821667559609,0.8029252390017829,drop_last
Rajasthan,0.7330616644372111,0.7127943943212044,0.7536093669585072,drop_last
Tamil Nadu,0.9188400001976438,0.8947476066530792,0.9432480880561771,drop_last
Telangana,0.9631815772664624,0.9272994549354745,0.9997354072663047,drop_last
Uttar Pradesh,0.8322091135929267,0.811215371956767,0.8534678632188623,drop_last
West Bengal,0.7762120018018455,0.7607162234307397,0.7918624268671558,drop_last
