place,r,lower,upper,.groups
Andhra Pradesh,0.7732548792842427,0.7625480703411941,0.7840353874626214,drop_last
Assam,0.7250412738395381,0.7044015267233767,0.7459799164966866,drop_last
Bihar,0.9808209523488113,0.9558576649626455,1.0061016437641443,drop_last
Chhattisgarh,0.9532149779421637,0.9367786556568382,0.969792348985317,drop_last
Delhi,1.10802768467108,1.0906268057608475,1.125564513070619,drop_last
Gujarat,0.9203858777130012,0.896822597636289,0.9442504947297938,drop_last
Haryana,0.9225887361825287,0.8987527643632495,0.9467323594996039,drop_last
India,0.87323024215341,0.8701491064990707,0.8763167517764883,drop_last
Jammu and Kashmir,0.868295145300917,0.8378892966790882,0.8992356474469895,drop_last
Jharkhand,0.7293116287631132,0.7024147779238582,0.7567077627021446,drop_last
Karnataka,0.8384746907554417,0.8302427508801279,0.8467467813946562,drop_last
Kerala,0.9349536140847771,0.9255709302388052,0.944382994789949,drop_last
Madhya Pradesh,1.0568205866489568,1.036037733682136,1.0778107101427392,drop_last
Maharashtra,0.8040861556660709,0.7969280460245337,0.8112758437048703,drop_last
Odisha,0.8153125160871088,0.8005151564476035,0.830243669782643,drop_last
Punjab,0.6374958332640357,0.6134522618384073,0.6619966860178875,drop_last
Rajasthan,0.9567362053764208,0.9382116525782741,0.9754393581454193,drop_last
Tamil Nadu,0.8572099329382393,0.8459131370032713,0.8685807254725062,drop_last
Telangana,0.8284445500410548,0.8094820709934782,0.8476236155195768,drop_last
Uttar Pradesh,0.8079677719984184,0.7941322182920418,0.8219212570760095,drop_last
West Bengal,1.0713823996682144,1.0561052009324694,1.086767806437698,drop_last
