Dates	variable	value	upper_ci	color	type
2020-04-08	True	158	NA	Observed	solid
2020-04-09	True	184	NA	Observed	solid
2020-04-10	True	207	NA	Observed	solid
2020-04-11	True	224	NA	Observed	solid
2020-04-12	True	245	NA	Observed	solid
2020-04-13	True	270	NA	Observed	solid
2020-04-14	True	278	NA	Observed	solid
2020-04-15	True	300	NA	Observed	solid
2020-04-16	True	314	NA	Observed	solid
2020-04-17	True	328	NA	Observed	solid
2020-04-18	True	341	NA	Observed	solid
2020-04-19	True	354	NA	Observed	solid
2020-04-20	True	368	NA	Observed	solid
2020-04-21	True	380	NA	Observed	solid
2020-04-22	True	407	NA	Observed	solid
2020-04-23	True	434	NA	Observed	solid
2020-04-24	True	454	NA	Observed	solid
2020-04-25	True	494	NA	Observed	solid
2020-04-26	True	523	NA	Observed	solid
2020-04-27	True	546	NA	Observed	solid
2020-04-28	True	565	NA	Observed	solid
2020-04-29	True	581	NA	Observed	solid
2020-04-30	True	614	NA	Observed	solid
2020-05-01	True	639	NA	Observed	solid
2020-05-02	True	666	NA	Observed	solid
2020-05-03	True	701	NA	Observed	solid
2020-05-04	True	726	NA	Observed	solid
2020-05-05	True	741	NA	Observed	solid
2020-05-06	True	775	NA	Observed	solid
2020-05-07	True	793	NA	Observed	solid
2020-05-08	True	823	NA	Observed	solid
2020-05-09	True	836	NA	Observed	solid
2020-05-10	True	861	NA	Observed	solid
2020-05-11	True	879	NA	Observed	solid
2020-05-12	True	934	NA	Observed	solid
2020-05-13	True	971	NA	Observed	solid
2020-05-14	True	983	NA	Observed	solid
2020-05-15	True	1013	NA	Observed	solid
2020-05-16	True	1121	NA	Observed	solid
2020-05-17	True	1183	NA	Observed	solid
2020-05-18	True	1289	NA	Observed	solid
2020-05-19	True	1317	NA	Observed	solid
2020-05-20	True	1390	NA	Observed	solid
2020-05-21	True	1449	NA	Observed	solid
2020-05-22	True	1489	NA	Observed	solid
2020-05-23	mod_2	1619	3414	Social distancing	solid
2020-05-23	mod_3	1620	3411	No intervention	solid
2020-05-23	mod_4	1618	3411	Lockdown with moderate release	solid
2020-05-24	mod_2	1709	3861	Social distancing	solid
2020-05-24	mod_3	1744	3929	No intervention	solid
2020-05-24	mod_4	1691	3826	Lockdown with moderate release	solid
2020-05-25	mod_2	1801	4306	Social distancing	solid
2020-05-25	mod_3	1876	4456	No intervention	solid
2020-05-25	mod_4	1766	4225	Lockdown with moderate release	solid
2020-05-26	mod_2	1897	4749	Social distancing	solid
2020-05-26	mod_3	2019	5029	No intervention	solid
2020-05-26	mod_4	1845	4616	Lockdown with moderate release	solid
2020-05-27	mod_2	1997	5185	Social distancing	solid
2020-05-27	mod_3	2174	5672	No intervention	solid
2020-05-27	mod_4	1927	5035	Lockdown with moderate release	solid
