place,r,lower,upper
Andhra Pradesh,1.8835979466731367,1.8627489832809119,1.9045624382846622
Assam,2.2750129417638676,2.2065971843167222,2.344494666835616
Bihar,2.257022919061525,2.233561540398576,2.2806069241064253
Chhattisgarh,1.2708675038864596,1.261680048493353,1.280087830800209
Delhi,2.0451337964845338,2.0327619007209647,2.05754298804755
Gujarat,1.745595063238696,1.729898877280472,1.7613616033337784
Haryana,1.8494951168459004,1.8295839895192834,1.8695131857665568
India,1.5537964285041623,1.551050716559593,1.55654454494537
Jammu and Kashmir,1.518793300323293,1.4831732532784974,1.5548335167215177
Jharkhand,1.769732564746694,1.7449926664383528,1.794645239351087
Karnataka,1.8071760652098365,1.7947135952091013,1.8196814437452569
Kerala,2.0930644139007937,2.076997694480026,2.109193562072841
Madhya Pradesh,1.785323774303597,1.7704929201946955,1.8002158065233187
Maharashtra,1.1161720146098666,1.1122869566889413,1.120063753823381
Odisha,2.2243331786259093,2.190518501019204,2.258406694805934
Punjab,1.2942227777635582,1.2769485920404582,1.311611735672261
Rajasthan,1.9364128724059646,1.9184768527965723,1.954432399804411
Tamil Nadu,1.5770621917717396,1.5627774778906538,1.5914112978688262
Telangana,1.6788066844090008,1.6559744674993273,1.7017947977858532
Uttar Pradesh,2.0086898125875003,1.9977235606323451,2.019685819051956
West Bengal,1.8541748930978572,1.8354727790593355,1.872971211368583
