place,r,lower,upper,.groups
Andhra Pradesh,1.0310964566473617,1.02224229244958,1.0399882749388885,drop_last
Assam,1.2099945908754195,1.1900779386644227,1.230074421035983,drop_last
Bihar,0.9107526044123847,0.8921730813032864,0.9295210040153394,drop_last
Chhattisgarh,1.593823459813131,1.5636948207279688,1.6242368489419883,drop_last
Delhi,1.4452076666068778,1.4201662029984004,1.4704659493847985,drop_last
Gujarat,1.0747217143598877,1.0488529070208779,1.1009012834508103,drop_last
Haryana,1.3959431403901317,1.3677271615144182,1.4244443579052541,drop_last
India,1.1274922800799339,1.1240627188939378,1.130926995897882,drop_last
Jammu and Kashmir,1.3819808058823095,1.3422556570774442,1.4222852265205095,drop_last
Jharkhand,1.2627817459934203,1.2363026761478797,1.2895381110098125,drop_last
Karnataka,1.0774784042368193,1.0674382767359918,1.0875649006054782,drop_last
Kerala,0.9949408375938776,0.9756479396891511,1.014421423479838,drop_last
Madhya Pradesh,1.1994107564706413,1.1733106970629488,1.2257941275211277,drop_last
Maharashtra,1.2483593511973168,1.2401912736071643,1.2565539358950986,drop_last
Odisha,1.0861356336730041,1.069703065791582,1.1026918690685787,drop_last
Punjab,1.066397191672462,1.043141619760127,1.089905877237607,drop_last
Rajasthan,1.0959289945211772,1.071502193225582,1.1206273167986234,drop_last
Tamil Nadu,0.9863881107270132,0.9752124063960392,0.9976266104362224,drop_last
Telangana,1.0290056552606968,1.0112922185241138,1.0468708267540872,drop_last
Uttar Pradesh,1.0959330429586478,1.0833981163656126,1.1085391171414725,drop_last
West Bengal,0.9928317567597469,0.9770195943535038,1.00876909034108,drop_last
