place,r,lower,upper,.groups
Andhra Pradesh,0.8363806094031984,0.8212165362825958,0.85168185356186,drop_last
Assam,0.8134917697927586,0.7730496839301895,0.854955508004005,drop_last
Bihar,0.9352278875389187,0.9055884534517288,0.9653383577092322,drop_last
Chhattisgarh,0.9117672874607677,0.8925357059626041,0.9312011964345944,drop_last
Delhi,1.2708369111363114,1.2572804299213964,1.284465153254012,drop_last
Gujarat,1.0300465708709103,1.001678070337821,1.0588057998660796,drop_last
Haryana,1.3141751937576964,1.289149174527641,1.3394390391160287,drop_last
India,0.9803677731081891,0.9763730640591594,0.9843705266773375,drop_last
Jammu and Kashmir,1.0136793148668117,0.9749654101654962,1.0531366388100007,drop_last
Jharkhand,0.8508348332624648,0.8095276296811151,0.8931588618456211,drop_last
Karnataka,0.7600660750949638,0.7474089553603771,0.7728282292178735,drop_last
Kerala,0.9410511331475185,0.9308357992233557,0.9513215382872138,drop_last
Madhya Pradesh,1.020339023742062,0.9886769544916763,1.052493978542174,drop_last
Maharashtra,0.8736985190134628,0.8629054100613864,0.8845578756398327,drop_last
Odisha,0.8893205544659677,0.8683520852489777,0.9105358417947503,drop_last
Punjab,1.1349671143808255,1.091497869639393,1.1792742704370855,drop_last
Rajasthan,1.0141903012446638,0.9934612960196325,1.035130404824174,drop_last
Tamil Nadu,0.8953108757491308,0.8792231828781416,0.911542426782865,drop_last
Telangana,1.0646600107656616,1.0401973424393116,1.0894033964043428,drop_last
Uttar Pradesh,0.9868888948305814,0.9674354090672874,1.0065333637740732,drop_last
West Bengal,0.987890188769519,0.9741448196092088,1.001730522028826,drop_last
