place,r,lower,upper,.groups
Andhra Pradesh,1.0929889781753783,1.0836138961395563,1.1024038852057998,drop_last
Assam,1.2267637918231584,1.205242834205207,1.248473125788382,drop_last
Bihar,0.8286095680028227,0.8119514892737315,0.8454345213872623,drop_last
Chhattisgarh,1.5482797518716582,1.5129757576140943,1.5839868555757384,drop_last
Delhi,1.3402529194078638,1.3131936850099493,1.367584886581365,drop_last
Gujarat,1.0833727439338563,1.056670422052479,1.1104037320930662,drop_last
Haryana,1.2629055932972657,1.2334399985789883,1.2927148096706107,drop_last
India,1.1230008444909652,1.1194329553224143,1.1265743335272513,drop_last
Jammu and Kashmir,1.0755084671196122,1.0388863382106022,1.1127565102168762,drop_last
Jharkhand,1.4611160315554141,1.4285500815234484,1.4940477852209533,drop_last
Karnataka,1.1272287845159588,1.1165444683630406,1.1379632813043772,drop_last
Kerala,1.0540367126975245,1.0339747644390402,1.0742897671535179,drop_last
Madhya Pradesh,1.1891440281315293,1.1614187306937434,1.217192236928173,drop_last
Maharashtra,1.1609035718445457,1.1525609826631245,1.1692758568536359,drop_last
Odisha,1.1317413799897196,1.1142398032494525,1.149377483872715,drop_last
Punjab,1.080693182426683,1.0567051629342705,1.1049467093398109,drop_last
Rajasthan,1.0571557296888698,1.0326363664712868,1.0819588667609028,drop_last
Tamil Nadu,1.0228912076026384,1.01143993290771,1.0344060526577765,drop_last
Telangana,1.2590392121138416,1.2379141838175012,1.2803405463839257,drop_last
Uttar Pradesh,1.0957418385451505,1.082788812574113,1.108770825775525,drop_last
West Bengal,0.9698397401115061,0.9543523393815151,0.9854500700369407,drop_last
