place,r,lower,upper
Andhra Pradesh,1.2228463346940097,1.123653905122702,1.3261776159255967
Assam,0.9304453476005965,0.7475082083705785,1.133145150903847
Bihar,0.7013545283380902,0.5972974901846178,0.8136493020318568
Chhattisgarh,1.12409120971173,1.0650268335412318,1.1847332429729878
Delhi,1.3193282858655675,1.2499174934783477,1.3905942209088802
Gujarat,1.2739408497144935,1.2252843708813246,1.3235333692134688
Haryana,1.5572991614522553,1.4736746748561034,1.6432091079299487
India,1.1325138879063932,1.1249635985921596,1.1400891059231089
Jammu and Kashmir,1.0420332510799308,0.9451831794460523,1.1435417310381557
Jharkhand,1.0146778804732555,0.8897100208847674,1.1477458321993903
Karnataka,1.2008985595497887,1.1567071719907658,1.2459079813145206
Kerala,0.7389453477584091,0.7260347831198983,0.7519683111806539
Madhya Pradesh,1.245637523780171,1.1932866415522994,1.2990977631250042
Maharashtra,1.2412158397365074,1.2301091615373672,1.2523718327026694
Odisha,0.956256840064362,0.8625147931491632,1.0547817004406892
Punjab,1.6067033765001641,1.5612363703890486,1.65281736099685
Rajasthan,1.4187391502409756,1.3270920834867777,1.5134105543507834
Tamil Nadu,1.1097792737024923,1.0678155038902055,1.1525414020177063
Telangana,0.9001015338798766,0.8380009553730127,0.9643908935152826
Uttar Pradesh,1.061749790498408,0.9760053371472793,1.1510597868735395
West Bengal,1.1046327761555674,1.0400452689077022,1.1711393159667214
