Dates,variable,value,upper_ci,color,type,date.fmt,val.fmt,text
2020-05-09,mod_2,14093,76394,Soc. Dist. + Travel Ban,solid,May 09,"14,093","May 09: 14,093 projected cases per day"
2020-05-09,mod_4,365,3314,Moderate return,solid,May 09,365,May 09: 365 projected cases per day
2020-05-09,mod_5,582,3185,Normal (pre-intervention),solid,May 09,582,May 09: 582 projected cases per day
2020-05-09,mod_6,292,1945,Cautious return,solid,May 09,292,May 09: 292 projected cases per day
2020-05-10,mod_2,15424,86303,Soc. Dist. + Travel Ban,solid,May 10,"15,424","May 10: 15,424 projected cases per day"
2020-05-10,mod_4,423,2828,Moderate return,solid,May 10,423,May 10: 423 projected cases per day
2020-05-10,mod_5,713,4959,Normal (pre-intervention),solid,May 10,713,May 10: 713 projected cases per day
2020-05-10,mod_6,330,2719,Cautious return,solid,May 10,330,May 10: 330 projected cases per day
2020-05-11,mod_2,16843,102435,Soc. Dist. + Travel Ban,solid,May 11,"16,843","May 11: 16,843 projected cases per day"
2020-05-11,mod_4,482,3313,Moderate return,solid,May 11,482,May 11: 482 projected cases per day
2020-05-11,mod_5,870,5190,Normal (pre-intervention),solid,May 11,870,May 11: 870 projected cases per day
2020-05-11,mod_6,354,1861,Cautious return,solid,May 11,354,May 11: 354 projected cases per day
2020-05-12,mod_2,18262,112657,Soc. Dist. + Travel Ban,solid,May 12,"18,262","May 12: 18,262 projected cases per day"
2020-05-12,mod_4,552,4172,Moderate return,solid,May 12,552,May 12: 552 projected cases per day
2020-05-12,mod_5,1087,5788,Normal (pre-intervention),solid,May 12,"1,087","May 12: 1,087 projected cases per day"
2020-05-12,mod_6,378,2248,Cautious return,solid,May 12,378,May 12: 378 projected cases per day
2020-05-13,mod_2,19700,127312,Soc. Dist. + Travel Ban,solid,May 13,"19,700","May 13: 19,700 projected cases per day"
2020-05-13,mod_4,643,3558,Moderate return,solid,May 13,643,May 13: 643 projected cases per day
2020-05-13,mod_5,1374,7472,Normal (pre-intervention),solid,May 13,"1,374","May 13: 1,374 projected cases per day"
2020-05-13,mod_6,435,3489,Cautious return,solid,May 13,435,May 13: 435 projected cases per day
2020-05-14,mod_2,21196,152346,Soc. Dist. + Travel Ban,solid,May 14,"21,196","May 14: 21,196 projected cases per day"
2020-05-14,mod_4,745,4340,Moderate return,solid,May 14,745,May 14: 745 projected cases per day
2020-05-14,mod_5,1755,8287,Normal (pre-intervention),solid,May 14,"1,755","May 14: 1,755 projected cases per day"
2020-05-14,mod_6,478,2220,Cautious return,solid,May 14,478,May 14: 478 projected cases per day
2020-05-15,mod_2,22688,170536,Soc. Dist. + Travel Ban,solid,May 15,"22,688","May 15: 22,688 projected cases per day"
2020-05-15,mod_4,896,5399,Moderate return,solid,May 15,896,May 15: 896 projected cases per day
2020-05-15,mod_5,2248,8518,Normal (pre-intervention),solid,May 15,"2,248","May 15: 2,248 projected cases per day"
2020-05-15,mod_6,545,2838,Cautious return,solid,May 15,545,May 15: 545 projected cases per day
2020-05-16,mod_2,24193,186796,Soc. Dist. + Travel Ban,solid,May 16,"24,193","May 16: 24,193 projected cases per day"
2020-05-16,mod_4,1072,5141,Moderate return,solid,May 16,"1,072","May 16: 1,072 projected cases per day"
2020-05-16,mod_5,2868,12587,Normal (pre-intervention),solid,May 16,"2,868","May 16: 2,868 projected cases per day"
2020-05-16,mod_6,603,3981,Cautious return,solid,May 16,603,May 16: 603 projected cases per day
2020-05-17,mod_2,25712,214352,Soc. Dist. + Travel Ban,solid,May 17,"25,712","May 17: 25,712 projected cases per day"
2020-05-17,mod_4,1281,5360,Moderate return,solid,May 17,"1,281","May 17: 1,281 projected cases per day"
2020-05-17,mod_5,3703,13782,Normal (pre-intervention),solid,May 17,"3,703","May 17: 3,703 projected cases per day"
2020-05-17,mod_6,678,3286,Cautious return,solid,May 17,678,May 17: 678 projected cases per day
2020-05-18,mod_2,27228,234727,Soc. Dist. + Travel Ban,solid,May 18,"27,228","May 18: 27,228 projected cases per day"
2020-05-18,mod_4,1535,7044,Moderate return,solid,May 18,"1,535","May 18: 1,535 projected cases per day"
2020-05-18,mod_5,4737,17535,Normal (pre-intervention),solid,May 18,"4,737","May 18: 4,737 projected cases per day"
2020-05-18,mod_6,777,4019,Cautious return,solid,May 18,777,May 18: 777 projected cases per day
2020-05-19,mod_2,28760,263655,Soc. Dist. + Travel Ban,solid,May 19,"28,760","May 19: 28,760 projected cases per day"
2020-05-19,mod_4,1855,8000,Moderate return,solid,May 19,"1,855","May 19: 1,855 projected cases per day"
2020-05-19,mod_5,6098,22095,Normal (pre-intervention),solid,May 19,"6,098","May 19: 6,098 projected cases per day"
2020-05-19,mod_6,886,3528,Cautious return,solid,May 19,886,May 19: 886 projected cases per day
2020-05-20,mod_2,30218,321228,Soc. Dist. + Travel Ban,solid,May 20,"30,218","May 20: 30,218 projected cases per day"
2020-05-20,mod_4,2239,8660,Moderate return,solid,May 20,"2,239","May 20: 2,239 projected cases per day"
2020-05-20,mod_5,7797,25439,Normal (pre-intervention),solid,May 20,"7,797","May 20: 7,797 projected cases per day"
2020-05-20,mod_6,1005,4677,Cautious return,solid,May 20,"1,005","May 20: 1,005 projected cases per day"
2020-05-21,mod_2,31661,324714,Soc. Dist. + Travel Ban,solid,May 21,"31,661","May 21: 31,661 projected cases per day"
2020-05-21,mod_4,2618,10419,Moderate return,solid,May 21,"2,618","May 21: 2,618 projected cases per day"
2020-05-21,mod_5,9616,35253,Normal (pre-intervention),solid,May 21,"9,616","May 21: 9,616 projected cases per day"
2020-05-21,mod_6,1122,4234,Cautious return,solid,May 21,"1,122","May 21: 1,122 projected cases per day"
2020-05-22,mod_2,33084,382938,Soc. Dist. + Travel Ban,solid,May 22,"33,084","May 22: 33,084 projected cases per day"
2020-05-22,mod_4,3068,10894,Moderate return,solid,May 22,"3,068","May 22: 3,068 projected cases per day"
2020-05-22,mod_5,11670,38706,Normal (pre-intervention),solid,May 22,"11,670","May 22: 11,670 projected cases per day"
2020-05-22,mod_6,1255,6577,Cautious return,solid,May 22,"1,255","May 22: 1,255 projected cases per day"
2020-05-23,mod_2,34506,397328,Soc. Dist. + Travel Ban,solid,May 23,"34,506","May 23: 34,506 projected cases per day"
2020-05-23,mod_4,3537,11408,Moderate return,solid,May 23,"3,537","May 23: 3,537 projected cases per day"
2020-05-23,mod_5,13966,50676,Normal (pre-intervention),solid,May 23,"13,966","May 23: 13,966 projected cases per day"
2020-05-23,mod_6,1402,4532,Cautious return,solid,May 23,"1,402","May 23: 1,402 projected cases per day"
2020-05-24,mod_2,35883,461530,Soc. Dist. + Travel Ban,solid,May 24,"35,883","May 24: 35,883 projected cases per day"
2020-05-24,mod_4,4062,14299,Moderate return,solid,May 24,"4,062","May 24: 4,062 projected cases per day"
2020-05-24,mod_5,16509,60672,Normal (pre-intervention),solid,May 24,"16,509","May 24: 16,509 projected cases per day"
2020-05-24,mod_6,1551,5439,Cautious return,solid,May 24,"1,551","May 24: 1,551 projected cases per day"
2020-05-25,mod_2,37188,506577,Soc. Dist. + Travel Ban,solid,May 25,"37,188","May 25: 37,188 projected cases per day"
2020-05-25,mod_4,4618,15017,Moderate return,solid,May 25,"4,618","May 25: 4,618 projected cases per day"
2020-05-25,mod_5,19224,75614,Normal (pre-intervention),solid,May 25,"19,224","May 25: 19,224 projected cases per day"
2020-05-25,mod_6,1723,5207,Cautious return,solid,May 25,"1,723","May 25: 1,723 projected cases per day"
2020-05-26,mod_2,38453,526837,Soc. Dist. + Travel Ban,solid,May 26,"38,453","May 26: 38,453 projected cases per day"
2020-05-26,mod_4,5233,17758,Moderate return,solid,May 26,"5,233","May 26: 5,233 projected cases per day"
2020-05-26,mod_5,22010,91497,Normal (pre-intervention),solid,May 26,"22,010","May 26: 22,010 projected cases per day"
2020-05-26,mod_6,1888,6453,Cautious return,solid,May 26,"1,888","May 26: 1,888 projected cases per day"
2020-05-27,mod_2,39761,575134,Soc. Dist. + Travel Ban,solid,May 27,"39,761","May 27: 39,761 projected cases per day"
2020-05-27,mod_4,5899,18797,Moderate return,solid,May 27,"5,899","May 27: 5,899 projected cases per day"
2020-05-27,mod_5,24916,108205,Normal (pre-intervention),solid,May 27,"24,916","May 27: 24,916 projected cases per day"
2020-05-27,mod_6,2095,6303,Cautious return,solid,May 27,"2,095","May 27: 2,095 projected cases per day"
2020-05-28,mod_2,40911,610249,Soc. Dist. + Travel Ban,solid,May 28,"40,911","May 28: 40,911 projected cases per day"
2020-05-28,mod_4,6571,21011,Moderate return,solid,May 28,"6,571","May 28: 6,571 projected cases per day"
2020-05-28,mod_5,27846,140798,Normal (pre-intervention),solid,May 28,"27,846","May 28: 27,846 projected cases per day"
2020-05-28,mod_6,2289,7244,Cautious return,solid,May 28,"2,289","May 28: 2,289 projected cases per day"
2020-05-29,mod_2,42043,660467,Soc. Dist. + Travel Ban,solid,May 29,"42,043","May 29: 42,043 projected cases per day"
2020-05-29,mod_4,7341,26031,Moderate return,solid,May 29,"7,341","May 29: 7,341 projected cases per day"
2020-05-29,mod_5,30760,160318,Normal (pre-intervention),solid,May 29,"30,760","May 29: 30,760 projected cases per day"
2020-05-29,mod_6,2479,9622,Cautious return,solid,May 29,"2,479","May 29: 2,479 projected cases per day"
2020-05-30,mod_2,43099,669028,Soc. Dist. + Travel Ban,solid,May 30,"43,099","May 30: 43,099 projected cases per day"
2020-05-30,mod_4,8111,25877,Moderate return,solid,May 30,"8,111","May 30: 8,111 projected cases per day"
2020-05-30,mod_5,33674,193202,Normal (pre-intervention),solid,May 30,"33,674","May 30: 33,674 projected cases per day"
2020-05-30,mod_6,2706,6827,Cautious return,solid,May 30,"2,706","May 30: 2,706 projected cases per day"
2020-05-31,mod_2,44128,752024,Soc. Dist. + Travel Ban,solid,May 31,"44,128","May 31: 44,128 projected cases per day"
2020-05-31,mod_4,8938,32765,Moderate return,solid,May 31,"8,938","May 31: 8,938 projected cases per day"
2020-05-31,mod_5,36512,258173,Normal (pre-intervention),solid,May 31,"36,512","May 31: 36,512 projected cases per day"
2020-05-31,mod_6,2910,9602,Cautious return,solid,May 31,"2,910","May 31: 2,910 projected cases per day"
2020-06-01,mod_2,45091,713918,Soc. Dist. + Travel Ban,solid,Jun 01,"45,091","Jun 01: 45,091 projected cases per day"
2020-06-01,mod_4,9768,32612,Moderate return,solid,Jun 01,"9,768","Jun 01: 9,768 projected cases per day"
2020-06-01,mod_5,39278,287447,Normal (pre-intervention),solid,Jun 01,"39,278","Jun 01: 39,278 projected cases per day"
2020-06-01,mod_6,3158,9323,Cautious return,solid,Jun 01,"3,158","Jun 01: 3,158 projected cases per day"
2020-06-02,mod_2,46024,818855,Soc. Dist. + Travel Ban,solid,Jun 02,"46,024","Jun 02: 46,024 projected cases per day"
2020-06-02,mod_4,10657,38669,Moderate return,solid,Jun 02,"10,657","Jun 02: 10,657 projected cases per day"
2020-06-02,mod_5,41965,365197,Normal (pre-intervention),solid,Jun 02,"41,965","Jun 02: 41,965 projected cases per day"
2020-06-02,mod_6,3379,9828,Cautious return,solid,Jun 02,"3,379","Jun 02: 3,379 projected cases per day"
2020-06-03,mod_2,46882,843821,Soc. Dist. + Travel Ban,solid,Jun 03,"46,882","Jun 03: 46,882 projected cases per day"
2020-06-03,mod_4,11537,45716,Moderate return,solid,Jun 03,"11,537","Jun 03: 11,537 projected cases per day"
2020-06-03,mod_5,44487,409563,Normal (pre-intervention),solid,Jun 03,"44,487","Jun 03: 44,487 projected cases per day"
2020-06-03,mod_6,3628,10104,Cautious return,solid,Jun 03,"3,628","Jun 03: 3,628 projected cases per day"
2020-06-04,mod_2,47666,910488,Soc. Dist. + Travel Ban,solid,Jun 04,"47,666","Jun 04: 47,666 projected cases per day"
2020-06-04,mod_4,12475,48202,Moderate return,solid,Jun 04,"12,475","Jun 04: 12,475 projected cases per day"
2020-06-04,mod_5,46909,495779,Normal (pre-intervention),solid,Jun 04,"46,909","Jun 04: 46,909 projected cases per day"
2020-06-04,mod_6,3874,11170,Cautious return,solid,Jun 04,"3,874","Jun 04: 3,874 projected cases per day"
2020-06-05,mod_2,48516,935518,Soc. Dist. + Travel Ban,solid,Jun 05,"48,516","Jun 05: 48,516 projected cases per day"
2020-06-05,mod_4,13390,57369,Moderate return,solid,Jun 05,"13,390","Jun 05: 13,390 projected cases per day"
2020-06-05,mod_5,49145,583603,Normal (pre-intervention),solid,Jun 05,"49,145","Jun 05: 49,145 projected cases per day"
2020-06-05,mod_6,4139,14257,Cautious return,solid,Jun 05,"4,139","Jun 05: 4,139 projected cases per day"
2020-06-06,mod_2,49215,999058,Soc. Dist. + Travel Ban,solid,Jun 06,"49,215","Jun 06: 49,215 projected cases per day"
2020-06-06,mod_4,14310,56171,Moderate return,solid,Jun 06,"14,310","Jun 06: 14,310 projected cases per day"
2020-06-06,mod_5,51177,657640,Normal (pre-intervention),solid,Jun 06,"51,177","Jun 06: 51,177 projected cases per day"
2020-06-06,mod_6,4398,11429,Cautious return,solid,Jun 06,"4,398","Jun 06: 4,398 projected cases per day"
2020-06-07,mod_2,49929,979799,Soc. Dist. + Travel Ban,solid,Jun 07,"49,929","Jun 07: 49,929 projected cases per day"
2020-06-07,mod_4,15232,68848,Moderate return,solid,Jun 07,"15,232","Jun 07: 15,232 projected cases per day"
2020-06-07,mod_5,53110,794049,Normal (pre-intervention),solid,Jun 07,"53,110","Jun 07: 53,110 projected cases per day"
2020-06-07,mod_6,4673,13634,Cautious return,solid,Jun 07,"4,673","Jun 07: 4,673 projected cases per day"
2020-06-08,mod_2,50513,986354,Soc. Dist. + Travel Ban,solid,Jun 08,"50,513","Jun 08: 50,513 projected cases per day"
2020-06-08,mod_4,16161,80456,Moderate return,solid,Jun 08,"16,161","Jun 08: 16,161 projected cases per day"
2020-06-08,mod_5,54862,867744,Normal (pre-intervention),solid,Jun 08,"54,862","Jun 08: 54,862 projected cases per day"
2020-06-08,mod_6,4946,18102,Cautious return,solid,Jun 08,"4,946","Jun 08: 4,946 projected cases per day"
2020-06-09,mod_2,51058,1052485,Soc. Dist. + Travel Ban,solid,Jun 09,"51,058","Jun 09: 51,058 projected cases per day"
2020-06-09,mod_4,17087,88077,Moderate return,solid,Jun 09,"17,087","Jun 09: 17,087 projected cases per day"
2020-06-09,mod_5,56441,997791,Normal (pre-intervention),solid,Jun 09,"56,441","Jun 09: 56,441 projected cases per day"
2020-06-09,mod_6,5217,16823,Cautious return,solid,Jun 09,"5,217","Jun 09: 5,217 projected cases per day"
2020-06-10,mod_2,51546,958508,Soc. Dist. + Travel Ban,solid,Jun 10,"51,546","Jun 10: 51,546 projected cases per day"
2020-06-10,mod_4,17984,98024,Moderate return,solid,Jun 10,"17,984","Jun 10: 17,984 projected cases per day"
2020-06-10,mod_5,57849,1021334,Normal (pre-intervention),solid,Jun 10,"57,849","Jun 10: 57,849 projected cases per day"
2020-06-10,mod_6,5499,17592,Cautious return,solid,Jun 10,"5,499","Jun 10: 5,499 projected cases per day"
2020-06-11,mod_2,51996,1079332,Soc. Dist. + Travel Ban,solid,Jun 11,"51,996","Jun 11: 51,996 projected cases per day"
2020-06-11,mod_4,18845,109483,Moderate return,solid,Jun 11,"18,845","Jun 11: 18,845 projected cases per day"
2020-06-11,mod_5,59132,1123358,Normal (pre-intervention),solid,Jun 11,"59,132","Jun 11: 59,132 projected cases per day"
2020-06-11,mod_6,5786,14589,Cautious return,solid,Jun 11,"5,786","Jun 11: 5,786 projected cases per day"
2020-06-12,mod_2,52535,1037141,Soc. Dist. + Travel Ban,solid,Jun 12,"52,535","Jun 12: 52,535 projected cases per day"
2020-06-12,mod_4,19695,119540,Moderate return,solid,Jun 12,"19,695","Jun 12: 19,695 projected cases per day"
2020-06-12,mod_5,60288,1193755,Normal (pre-intervention),solid,Jun 12,"60,288","Jun 12: 60,288 projected cases per day"
2020-06-12,mod_6,6085,23244,Cautious return,solid,Jun 12,"6,085","Jun 12: 6,085 projected cases per day"
2020-06-13,mod_2,52871,1030367,Soc. Dist. + Travel Ban,solid,Jun 13,"52,871","Jun 13: 52,871 projected cases per day"
2020-06-13,mod_4,20511,138814,Moderate return,solid,Jun 13,"20,511","Jun 13: 20,511 projected cases per day"
2020-06-13,mod_5,61298,1289081,Normal (pre-intervention),solid,Jun 13,"61,298","Jun 13: 61,298 projected cases per day"
2020-06-13,mod_6,6379,19521,Cautious return,solid,Jun 13,"6,379","Jun 13: 6,379 projected cases per day"
2020-06-14,mod_2,53220,1028565,Soc. Dist. + Travel Ban,solid,Jun 14,"53,220","Jun 14: 53,220 projected cases per day"
2020-06-14,mod_4,21279,148958,Moderate return,solid,Jun 14,"21,279","Jun 14: 21,279 projected cases per day"
2020-06-14,mod_5,62170,1266725,Normal (pre-intervention),solid,Jun 14,"62,170","Jun 14: 62,170 projected cases per day"
2020-06-14,mod_6,6667,20683,Cautious return,solid,Jun 14,"6,667","Jun 14: 6,667 projected cases per day"
2020-06-15,mod_2,53542,963850,Soc. Dist. + Travel Ban,solid,Jun 15,"53,542","Jun 15: 53,542 projected cases per day"
2020-06-15,mod_4,22027,162650,Moderate return,solid,Jun 15,"22,027","Jun 15: 22,027 projected cases per day"
2020-06-15,mod_5,62911,1387061,Normal (pre-intervention),solid,Jun 15,"62,911","Jun 15: 62,911 projected cases per day"
2020-06-15,mod_6,6965,27619,Cautious return,solid,Jun 15,"6,965","Jun 15: 6,965 projected cases per day"
2020-06-16,mod_2,53823,1024694,Soc. Dist. + Travel Ban,solid,Jun 16,"53,823","Jun 16: 53,823 projected cases per day"
2020-06-16,mod_4,22768,194187,Moderate return,solid,Jun 16,"22,768","Jun 16: 22,768 projected cases per day"
2020-06-16,mod_5,63572,1477302,Normal (pre-intervention),solid,Jun 16,"63,572","Jun 16: 63,572 projected cases per day"
2020-06-16,mod_6,7254,22147,Cautious return,solid,Jun 16,"7,254","Jun 16: 7,254 projected cases per day"
2020-06-17,mod_2,54023,1002142,Soc. Dist. + Travel Ban,solid,Jun 17,"54,023","Jun 17: 54,023 projected cases per day"
2020-06-17,mod_4,23432,213429,Moderate return,solid,Jun 17,"23,432","Jun 17: 23,432 projected cases per day"
2020-06-17,mod_5,64047,1501525,Normal (pre-intervention),solid,Jun 17,"64,047","Jun 17: 64,047 projected cases per day"
2020-06-17,mod_6,7547,30431,Cautious return,solid,Jun 17,"7,547","Jun 17: 7,547 projected cases per day"
2020-06-18,mod_2,54187,845555,Soc. Dist. + Travel Ban,solid,Jun 18,"54,187","Jun 18: 54,187 projected cases per day"
2020-06-18,mod_4,24101,194616,Moderate return,solid,Jun 18,"24,101","Jun 18: 24,101 projected cases per day"
2020-06-18,mod_5,64398,1583630,Normal (pre-intervention),solid,Jun 18,"64,398","Jun 18: 64,398 projected cases per day"
2020-06-18,mod_6,7825,31827,Cautious return,solid,Jun 18,"7,825","Jun 18: 7,825 projected cases per day"
2020-06-19,mod_2,54175,909496,Soc. Dist. + Travel Ban,solid,Jun 19,"54,175","Jun 19: 54,175 projected cases per day"
2020-06-19,mod_4,24734,237374,Moderate return,solid,Jun 19,"24,734","Jun 19: 24,734 projected cases per day"
2020-06-19,mod_5,64642,1592919,Normal (pre-intervention),solid,Jun 19,"64,642","Jun 19: 64,642 projected cases per day"
2020-06-19,mod_6,8152,30467,Cautious return,solid,Jun 19,"8,152","Jun 19: 8,152 projected cases per day"
2020-06-20,mod_2,54457,778558,Soc. Dist. + Travel Ban,solid,Jun 20,"54,457","Jun 20: 54,457 projected cases per day"
2020-06-20,mod_4,25292,284148,Moderate return,solid,Jun 20,"25,292","Jun 20: 25,292 projected cases per day"
2020-06-20,mod_5,64872,1611010,Normal (pre-intervention),solid,Jun 20,"64,872","Jun 20: 64,872 projected cases per day"
2020-06-20,mod_6,8418,30939,Cautious return,solid,Jun 20,"8,418","Jun 20: 8,418 projected cases per day"
2020-06-21,mod_2,54486,884987,Soc. Dist. + Travel Ban,solid,Jun 21,"54,486","Jun 21: 54,486 projected cases per day"
2020-06-21,mod_4,25838,302813,Moderate return,solid,Jun 21,"25,838","Jun 21: 25,838 projected cases per day"
2020-06-21,mod_5,64941,1649472,Normal (pre-intervention),solid,Jun 21,"64,941","Jun 21: 64,941 projected cases per day"
2020-06-21,mod_6,8700,37990,Cautious return,solid,Jun 21,"8,700","Jun 21: 8,700 projected cases per day"
2020-06-22,mod_2,54514,803233,Soc. Dist. + Travel Ban,solid,Jun 22,"54,514","Jun 22: 54,514 projected cases per day"
2020-06-22,mod_4,26393,322624,Moderate return,solid,Jun 22,"26,393","Jun 22: 26,393 projected cases per day"
2020-06-22,mod_5,65031,1528774,Normal (pre-intervention),solid,Jun 22,"65,031","Jun 22: 65,031 projected cases per day"
2020-06-22,mod_6,8977,43592,Cautious return,solid,Jun 22,"8,977","Jun 22: 8,977 projected cases per day"
2020-06-23,mod_2,54543,788377,Soc. Dist. + Travel Ban,solid,Jun 23,"54,543","Jun 23: 54,543 projected cases per day"
2020-06-23,mod_4,26848,355352,Moderate return,solid,Jun 23,"26,848","Jun 23: 26,848 projected cases per day"
2020-06-23,mod_5,64944,1635413,Normal (pre-intervention),solid,Jun 23,"64,944","Jun 23: 64,944 projected cases per day"
2020-06-23,mod_6,9272,34214,Cautious return,solid,Jun 23,"9,272","Jun 23: 9,272 projected cases per day"
2020-06-24,mod_2,54457,700864,Soc. Dist. + Travel Ban,solid,Jun 24,"54,457","Jun 24: 54,457 projected cases per day"
2020-06-24,mod_4,27278,373152,Moderate return,solid,Jun 24,"27,278","Jun 24: 27,278 projected cases per day"
2020-06-24,mod_5,64778,1605550,Normal (pre-intervention),solid,Jun 24,"64,778","Jun 24: 64,778 projected cases per day"
2020-06-24,mod_6,9506,43275,Cautious return,solid,Jun 24,"9,506","Jun 24: 9,506 projected cases per day"
2020-06-25,mod_2,54370,656165,Soc. Dist. + Travel Ban,solid,Jun 25,"54,370","Jun 25: 54,370 projected cases per day"
2020-06-25,mod_4,27688,376017,Moderate return,solid,Jun 25,"27,688","Jun 25: 27,688 projected cases per day"
2020-06-25,mod_5,64639,1493387,Normal (pre-intervention),solid,Jun 25,"64,639","Jun 25: 64,639 projected cases per day"
2020-06-25,mod_6,9780,43159,Cautious return,solid,Jun 25,"9,780","Jun 25: 9,780 projected cases per day"
2020-06-26,mod_2,54344,633141,Soc. Dist. + Travel Ban,solid,Jun 26,"54,344","Jun 26: 54,344 projected cases per day"
2020-06-26,mod_4,28083,426041,Moderate return,solid,Jun 26,"28,083","Jun 26: 28,083 projected cases per day"
2020-06-26,mod_5,64275,1460152,Normal (pre-intervention),solid,Jun 26,"64,275","Jun 26: 64,275 projected cases per day"
2020-06-26,mod_6,10014,52650,Cautious return,solid,Jun 26,"10,014","Jun 26: 10,014 projected cases per day"
2020-06-27,mod_2,54192,633464,Soc. Dist. + Travel Ban,solid,Jun 27,"54,192","Jun 27: 54,192 projected cases per day"
2020-06-27,mod_4,28434,436796,Moderate return,solid,Jun 27,"28,434","Jun 27: 28,434 projected cases per day"
2020-06-27,mod_5,63975,1441195,Normal (pre-intervention),solid,Jun 27,"63,975","Jun 27: 63,975 projected cases per day"
2020-06-27,mod_6,10273,53377,Cautious return,solid,Jun 27,"10,273","Jun 27: 10,273 projected cases per day"
2020-06-28,mod_2,54041,583589,Soc. Dist. + Travel Ban,solid,Jun 28,"54,041","Jun 28: 54,041 projected cases per day"
2020-06-28,mod_4,28755,485407,Moderate return,solid,Jun 28,"28,755","Jun 28: 28,755 projected cases per day"
2020-06-28,mod_5,63545,1343457,Normal (pre-intervention),solid,Jun 28,"63,545","Jun 28: 63,545 projected cases per day"
2020-06-28,mod_6,10481,58959,Cautious return,solid,Jun 28,"10,481","Jun 28: 10,481 projected cases per day"
2020-06-29,mod_2,53928,558759,Soc. Dist. + Travel Ban,solid,Jun 29,"53,928","Jun 29: 53,928 projected cases per day"
2020-06-29,mod_4,29036,518236,Moderate return,solid,Jun 29,"29,036","Jun 29: 29,036 projected cases per day"
