date	value	incidence	scenario	lower_ci	upper_ci
2021-04-19	1282	NA	Observed	NA	NA
2021-04-20	1335	53	Observed	NA	NA
2021-04-21	1526	191	Observed	NA	NA
2021-04-22	1671	145	Observed	NA	NA
2021-04-23	1805	134	Observed	NA	NA
2021-04-24	1962	157	Observed	NA	NA
2021-04-25	2126	164	Observed	NA	NA
2021-04-26	2247	121	Observed	NA	NA
2021-04-27	2401	154	Observed	NA	NA
2021-04-28	2504	103	Observed	NA	NA
2021-04-29	2662	158	Observed	NA	NA
2021-04-30	2767	105	Observed	NA	NA
2021-05-01	2923	156	Observed	NA	NA
2021-05-02	3010	87	Observed	NA	NA
2021-05-03	3080	70	Observed	NA	NA
2021-05-04	3249	169	Observed	NA	NA
2021-05-05	3376	127	Observed	NA	NA
2021-05-06	3528	152	Observed	NA	NA
2021-05-07	3629	101	Observed	NA	NA
2021-05-08	3756	127	Observed	NA	NA
2021-05-09	3881	125	Observed	NA	NA
2021-05-10	3982	101	Observed	NA	NA
2021-05-11	4087	105	Observed	NA	NA
2021-05-12	4202	115	Observed	NA	NA
2021-05-13	4395	193	Observed	NA	NA
2021-05-14	4568	173	Observed	NA	NA
2021-05-15	4650	82	Observed	NA	NA
2021-05-16	4767	117	Observed	NA	NA
2021-05-17	4986	219	Observed	NA	NA
2021-05-18	5212	226	Observed	NA	NA
2021-05-19	5466	254	Observed	NA	NA
2021-05-20	5756	290	Observed	NA	NA
2021-05-21	6101	345	Observed	NA	NA
2021-05-22	6418	317	Observed	NA	NA
2021-05-23	6611	193	Observed	NA	NA
2021-05-24	6847	236	Observed	NA	NA
2021-05-25	7111	264	Observed	NA	NA
2021-05-26	7229	118	Observed	NA	NA
2021-05-27	7364	135	Observed	NA	NA
2021-05-28	7542	178	Observed	NA	NA
2021-05-29	7631	89	Observed	NA	NA
2021-05-30	7928	297	Observed	NA	NA
2021-05-31	8077	149	Observed	NA	NA
2021-06-01	8166	89	Observed	NA	NA
2021-06-02	8335	169	Observed	NA	NA
2021-06-03	8495	NA	No intervention	7860	9152
2021-06-04	8652	157	No intervention	7816	9528
2021-06-05	8811	159	No intervention	7803	9867
2021-06-06	8972	161	No intervention	7815	10192
2021-06-07	9134	162	No intervention	7844	10505
2021-06-08	9298	164	No intervention	7879	10813
2021-06-09	9461	163	No intervention	7917	11117
2021-06-10	9627	166	No intervention	7961	11420
2021-06-11	9793	166	No intervention	8010	11719
2021-06-12	9958	165	No intervention	8066	12018
2021-06-13	10126	168	No intervention	8124	12318
2021-06-14	10296	170	No intervention	8186	12617
2021-06-15	10466	170	No intervention	8252	12916
2021-06-16	10638	172	No intervention	8313	13216
2021-06-17	10809	171	No intervention	8382	13519
2021-06-18	10981	172	No intervention	8454	13823
2021-06-19	11154	173	No intervention	8522	14123
2021-06-20	11328	174	No intervention	8592	14437
2021-06-21	11500	172	No intervention	8654	14744
2021-06-22	11673	173	No intervention	8718	15058
2021-06-23	11848	175	No intervention	8787	15373
2021-06-24	12024	176	No intervention	8855	15685
2021-06-25	12199	175	No intervention	8920	16000
2021-06-26	12374	175	No intervention	8982	16311
2021-06-27	12549	175	No intervention	9056	16629
2021-06-28	12724	175	No intervention	9130	16934
2021-06-29	12900	176	No intervention	9191	17265
2021-06-30	13075	175	No intervention	9264	17591
2021-07-01	13250	175	No intervention	9325	17918
2021-07-02	13426	176	No intervention	9397	18245
2021-07-03	13602	176	No intervention	9467	18569
2021-07-04	13777	175	No intervention	9534	18895
2021-07-05	13950	173	No intervention	9601	19227
2021-07-06	14123	173	No intervention	9660	19559
2021-07-07	14296	173	No intervention	9735	19871
2021-07-08	14469	173	No intervention	9800	20199
2021-07-09	14640	171	No intervention	9861	20519
2021-07-10	14811	171	No intervention	9911	20854
2021-07-11	14982	171	No intervention	9976	21178
2021-07-12	15151	169	No intervention	10033	21472
2021-07-13	15320	169	No intervention	10095	21810
