stat	value
thetaS_last_obs_p_mean	0.9801423
thetaI_last_obs_p_mean	2.842236e-05
thetaR_last_obs_p_mean	0.01982923
thetaS_last_obs_p_ci_low	0.9795967
thetaS_last_obs_p_ci_med	0.9801425
thetaS_last_obs_p_ci_up	0.9806867
thetaI_last_obs_p_ci_low	1.093243e-05
thetaI_last_obs_p_ci_med	2.750773e-05
thetaI_last_obs_p_ci_up	5.094507e-05
thetaR_last_obs_p_ci_low	0.01928528
thetaR_last_obs_p_ci_med	0.01982942
thetaR_last_obs_p_ci_up	0.02037487
R0_p_mean	1.566266
R0_p_ci_low	0.6535718
R0_p_ci_med	1.421668
R0_p_ci_up	3.275926
gamma_p_mean	0.05142729
gamma_p_ci_low	0.006479894
gamma_p_ci_med	0.03553583
gamma_p_ci_up	0.1916114
beta_p_mean	0.06970948
beta_p_ci_low	0.009023171
beta_p_ci_med	0.05384834
beta_p_ci_up	0.2217353
incidence_mean	0.04755252
incidence_ci_low	0.01273856
incidence_ci_median	0.02057053
incidence_ci_up	0.4872367
thetaI_tp1_mean	0.003654448
thetaI_tp1_ci_low	0
thetaI_tp1_ci_med	0
thetaI_tp1_ci_up	0.03607557
thetaR_tp1_mean	0.02651218
thetaR_tp1_ci_low	0.01379187
thetaR_tp1_ci_med	0.02026364
thetaR_tp1_ci_up	0.06980795
Y_tp1_mean	0.003654688
Y_tp1_ci_low	0
Y_tp1_ci_med	0
Y_tp1_ci_up	0.03596961
R_tp1_mean	0.02651409
R_tp1_ci_low	0.01374836
R_tp1_ci_med	0.02026248
R_tp1_ci_up	0.06986811
thetaI_tp2_mean	NA
thetaI_tp2_ci_low	NA
thetaI_tp2_ci_med	NA
thetaI_tp2_ci_up	NA
thetaR_tp2_mean	NA
thetaR_tp2_ci_low	NA
thetaR_tp2_ci_med	NA
thetaR_tp2_ci_up	NA
Y_tp2_mean	NA
Y_tp2_ci_low	NA
Y_tp2_ci_med	NA
Y_tp2_ci_up	NA
R_tp2_mean	NA
R_tp2_ci_low	NA
R_tp2_ci_med	NA
R_tp2_ci_up	NA
thetaR_max_mean	0.04052984
thetaR_max_ci_low	0.01272053
thetaR_max_ci_med	0.02047981
thetaR_max_ci_up	0.3490309
cumInf_mean	0.04755252
cumInf_ci_low	0.01273856
cumInf_ci_med	0.02057053
cumInf_ci_up	0.4872367
dthetaI_tp1_date	11/30/21
first_tp_mean	08/12/21
first_tp_ci_low	07/01/21
first_tp_ci_med	07/18/21
first_tp_ci_up	01/15/22
dthetaI_tp2_date	11/30/21
second_tp_mean	08/15/21
second_tp_ci_low	07/02/21
second_tp_ci_med	07/20/21
second_tp_ci_up	01/15/22
end_p_mean	10/01/21
end_p_ci_low	08/17/21
end_p_ci_med	09/02/21
end_p_ci_up	01/15/22
begin_str	06/30/2021
