stat	value
thetaS_last_obs_p_mean	0.9986674
thetaI_last_obs_p_mean	0.0004632216
thetaR_last_obs_p_mean	0.000869408
thetaS_last_obs_p_ci_low	0.998518
thetaS_last_obs_p_ci_med	0.9986683
thetaS_last_obs_p_ci_up	0.9988116
thetaI_last_obs_p_ci_low	0.0003799052
thetaI_last_obs_p_ci_med	0.0004622259
thetaI_last_obs_p_ci_up	0.0005521958
thetaR_last_obs_p_ci_low	0.0007541678
thetaR_last_obs_p_ci_med	0.0008686853
thetaR_last_obs_p_ci_up	0.0009896706
R0_p_mean	1.666955
R0_p_ci_low	0.9908714
R0_p_ci_med	1.596925
R0_p_ci_up	2.759551
gamma_p_mean	0.06234973
gamma_p_ci_low	0.02111249
gamma_p_ci_med	0.06113219
gamma_p_ci_up	0.110915
beta_p_mean	0.09901087
beta_p_ci_low	0.03688895
beta_p_ci_med	0.09850488
beta_p_ci_up	0.1649322
incidence_mean	0.04818595
incidence_ci_low	0.001112432
incidence_ci_median	0.0125646
incidence_ci_up	0.3500861
thetaI_tp1_mean	0.01020537
thetaI_tp1_ci_low	0
thetaI_tp1_ci_med	0.001702038
thetaI_tp1_ci_up	0.08163153
thetaR_tp1_mean	0.02520209
thetaR_tp1_ci_low	0.0006234919
thetaR_tp1_ci_med	0.008802802
thetaR_tp1_ci_up	0.1654874
Y_tp1_mean	0.010206
Y_tp1_ci_low	0
Y_tp1_ci_med	0.001707175
Y_tp1_ci_up	0.08162437
R_tp1_mean	0.02520116
R_tp1_ci_low	0.0006200685
R_tp1_ci_med	0.008804835
R_tp1_ci_up	0.1653074
thetaI_tp2_mean	NA
thetaI_tp2_ci_low	NA
thetaI_tp2_ci_med	NA
thetaI_tp2_ci_up	NA
thetaR_tp2_mean	NA
thetaR_tp2_ci_low	NA
thetaR_tp2_ci_med	NA
thetaR_tp2_ci_up	NA
Y_tp2_mean	NA
Y_tp2_ci_low	NA
Y_tp2_ci_med	NA
Y_tp2_ci_up	NA
R_tp2_mean	NA
R_tp2_ci_low	NA
R_tp2_ci_med	NA
R_tp2_ci_up	NA
thetaR_max_mean	0.03510294
thetaR_max_ci_low	0.0005686873
thetaR_max_ci_med	0.0105321
thetaR_max_ci_up	0.2458928
cumInf_mean	0.04796648
cumInf_ci_low	0.0005866819
cumInf_ci_med	0.01276899
cumInf_ci_up	0.3473231
dthetaI_tp1_date	01/02/21
first_tp_mean	10/02/20
first_tp_ci_low	07/14/20
first_tp_ci_med	08/13/20
first_tp_ci_up	01/18/21
dthetaI_tp2_date	01/02/21
second_tp_mean	10/05/20
second_tp_ci_low	07/17/20
second_tp_ci_med	08/15/20
second_tp_ci_up	01/18/21
end_p_mean	01/05/21
end_p_ci_low	10/06/20
end_p_ci_med	01/18/21
end_p_ci_up	01/18/21
begin_str	07/03/2020
