place,r,lower,upper,.groups
Andhra Pradesh,0.8517679012525627,0.8051499927306303,0.8996865170031618,drop_last
Assam,0.8467926134297229,0.7369886445492307,0.9641147990120631,drop_last
Bihar,0.8971963307328227,0.857627049221504,0.9376467150750013,drop_last
Chhattisgarh,0.897125967222432,0.8715237789010197,0.9230944243201613,drop_last
Delhi,0.7745257667950162,0.7430754742019804,0.8066202574780461,drop_last
Gujarat,0.8699705139875453,0.8405861885321712,0.899852679485938,drop_last
Haryana,0.8235805391597173,0.7796191918954021,0.8687318191699519,drop_last
India,0.9137177185883967,0.9076727693936095,0.9197824698157578,drop_last
Jammu and Kashmir,0.6346335586506231,0.5857865153948162,0.6854105728095119,drop_last
Jharkhand,1.0214427573392983,0.9558660015762248,1.0891670636536344,drop_last
Karnataka,0.9492480877171784,0.9198849481683772,0.9790663660405156,drop_last
Kerala,1.003803145440439,0.9914471322084684,1.0162346781236036,drop_last
Madhya Pradesh,0.7884500410859439,0.761011069641793,0.816369635630727,drop_last
Maharashtra,1.0207248208165725,1.0058952136379062,1.0356616147759334,drop_last
Odisha,0.9000567770396423,0.8484386938705789,0.9531783844517078,drop_last
Punjab,0.962169883609646,0.9102743479836531,1.01548451710695,drop_last
Rajasthan,0.7309064142544686,0.7007859031553013,0.7616522834320804,drop_last
Tamil Nadu,0.8493244586560279,0.8227061562802948,0.8763609692852442,drop_last
Telangana,0.8641889218941357,0.8227587011602241,0.9066233785741294,drop_last
Uttar Pradesh,0.7394867194251046,0.7149845846656188,0.7643965494405351,drop_last
West Bengal,0.7724649139421084,0.748907210095161,0.7963825838001474,drop_last
