place,r,lower,upper
Andaman and Nicobar Islands,0.6949346979857286,0.32604703369723864,1.2014939754123166
Andhra Pradesh,0.9865605665231184,0.9673313013151327,1.0059764957473945
Arunachal Pradesh,0.7460946161358509,0.707341515666805,0.7858669445145958
Assam,0.7865374416325724,0.7657395863462567,0.8076101142924619
Bihar,0.7406157418371665,0.6512737283713561,0.8356227818134531
Chandigarh,0.7030354618621454,0.41655807725732996,1.0635165020485555
Chhattisgarh,0.9243131646269751,0.8602648777358252,0.9906341008238757
Dadra and Nagar Haveli,0.5559596145772525,0.2873109926676829,0.9120132788206177
Delhi,1.0144528557178503,0.9039225000043043,1.1312705813547106
Goa,0.9040341609024238,0.8254470308170895,0.9861452434079907
Gujarat,0.7448626414211119,0.6116869461966788,0.890986449051931
Haryana,0.8429712915630466,0.6995609343213983,0.9996061907701315
Himachal Pradesh,1.453539011119063,1.364708323817892,1.5451533317369668
India,1.0175313575457863,1.013099001675281,1.0219732564306168
Jammu and Kashmir,1.0503530616905552,0.9735158972229132,1.1300682156159017
Jharkhand,0.8216863391699399,0.6958404470496995,0.9578732127849898
Karnataka,1.0432364937045338,1.0214728397507271,1.0652264604424329
Kerala,1.125420570510859,1.1185481551186038,1.1323137485016672
Ladakh,1.202364267985311,0.8506694831941451,1.61480189731531
Lakshadweep,1.0875571737948961,0.8104758522442093,1.4049658872056203
Madhya Pradesh,0.8736541188533448,0.7026569373848429,1.0630238611327136
Maharashtra,0.9499408790362912,0.9395726804729423,0.9603652016899147
Manipur,0.764437936375281,0.7404678500088171,0.7887850623100472
Meghalaya,0.9490675235897101,0.9140058660119232,0.9847806192782147
Mizoram,0.9493252315439553,0.9201705353942593,0.9789285707763997
Nagaland,1.0523764614848685,0.960026850500925,1.1489152513029754
Odisha,0.778693999380353,0.7600945234831095,0.7975156394382064
Pondicherry,0.9080529781268931,0.8248947608168095,0.99515032213328
Punjab,0.7696829165779666,0.6729190577942556,0.8728709993400035
Rajasthan,0.8795199223324845,0.7175913378196059,1.0577210980472334
Sikkim,0.855338231829558,0.8029013290309569,0.9094133722375142
Tamil Nadu,1.0214747247437508,1.0013016240755666,1.0418462274827096
Telangana,0.9370757532762786,0.9034204205457923,0.9713379938136354
Tripura,0.7294485135576664,0.689988264509789,0.7699931169978734
Uttar Pradesh,0.9115007925772006,0.7930012453357941,1.0381483681053618
Uttarakhand,0.8806275799156208,0.771101758292042,0.9974093409615212
West Bengal,0.9648593949966271,0.9337926521422482,0.9964275349020275
