place,r,lower,upper
Andhra Pradesh,1.8586863803037375,1.8409459816558078,1.8765115490597186
Assam,2.5057277119576677,2.446884829293704,2.565278834258447
Bihar,2.0197227961144897,2.0017083425135596,2.037817486286433
Chhattisgarh,1.1573779333333858,1.1491262834199358,1.165658710205195
Delhi,1.6712115220719397,1.6618631651013132,1.680585757249637
Gujarat,1.6426092062239417,1.629275656573143,1.6559965221550264
Haryana,1.7281139665721896,1.711553536497352,1.7447534860247846
India,1.4999013675013,1.497467720270512,1.5023369688051484
Jammu and Kashmir,1.5809220831666908,1.547893894639481,1.6142964538464684
Jharkhand,1.6711927086326395,1.650308727684301,1.6922069494491119
Karnataka,1.7821090574732723,1.7713621548602811,1.7928882686407421
Kerala,2.1539734458361894,2.1402885089196464,2.1677020568510352
Madhya Pradesh,1.505810445024655,1.4940029955782814,1.5176637505856103
Maharashtra,1.0913941164422276,1.0876457345814285,1.095148857788764
Odisha,2.0503217919061107,2.0238150775539037,2.077000186143299
Punjab,1.3569044383557356,1.3401535023573952,1.373758235980167
Rajasthan,1.9053016224106731,1.8901129002879293,1.9205507571517373
Tamil Nadu,1.5399876340528156,1.5273206673200939,1.5527063782739665
Telangana,1.7143317585266076,1.6938394392771272,1.7349463422354845
Uttar Pradesh,1.6776539849871814,1.6692804884781083,1.6860481830451426
West Bengal,1.7834861550654793,1.7677555135457088,1.79928608311114
