stat	value
thetaS_last_obs_p_mean	0.9999
thetaI_last_obs_p_mean	3.14793e-05
thetaR_last_obs_p_mean	6.851358e-05
thetaS_last_obs_p_ci_low	0.9998594
thetaS_last_obs_p_ci_med	0.9999009
thetaS_last_obs_p_ci_up	0.9999354
thetaI_last_obs_p_ci_low	1.304789e-05
thetaI_last_obs_p_ci_med	3.058621e-05
thetaI_last_obs_p_ci_up	5.499038e-05
thetaR_last_obs_p_ci_low	3.994584e-05
thetaR_last_obs_p_ci_med	6.769108e-05
thetaR_last_obs_p_ci_up	0.0001019341
R0_p_mean	1.657284
R0_p_ci_low	0.8604552
R0_p_ci_med	1.582403
R0_p_ci_up	2.890153
gamma_p_mean	0.1436711
gamma_p_ci_low	0.04470758
gamma_p_ci_med	0.1379501
gamma_p_ci_up	0.2770731
beta_p_mean	0.2267372
beta_p_ci_low	0.06845334
beta_p_ci_med	0.2207286
beta_p_ci_up	0.4210003
incidence_mean	0.110744
incidence_ci_low	7.85565e-05
incidence_ci_median	0.0003547413
incidence_ci_up	0.7710687
thetaI_tp1_mean	0.005024565
thetaI_tp1_ci_low	0
thetaI_tp1_ci_med	0
thetaI_tp1_ci_up	0.06239223
thetaR_tp1_mean	0.01059091
thetaR_tp1_ci_low	0
thetaR_tp1_ci_med	0.0002668619
thetaR_tp1_ci_up	0.1083333
Y_tp1_mean	0.005024239
Y_tp1_ci_low	0
Y_tp1_ci_med	0
Y_tp1_ci_up	0.06252285
R_tp1_mean	0.01059027
R_tp1_ci_low	0
R_tp1_ci_med	0.0002662045
R_tp1_ci_up	0.1082051
thetaI_tp2_mean	0.01052793
thetaI_tp2_ci_low	0
thetaI_tp2_ci_med	0
thetaI_tp2_ci_up	0.10041
thetaR_tp2_mean	0.05975084
thetaR_tp2_ci_low	0
thetaR_tp2_ci_med	0.0002589016
thetaR_tp2_ci_up	0.6344198
Y_tp2_mean	0.01052771
Y_tp2_ci_low	0
Y_tp2_ci_med	0
Y_tp2_ci_up	0.1003327
R_tp2_mean	0.05975083
R_tp2_ci_low	0
R_tp2_ci_med	0.0002581437
R_tp2_ci_up	0.6344474
thetaR_max_mean	0.101776
thetaR_max_ci_low	0
thetaR_max_ci_med	0.0002227101
thetaR_max_ci_up	0.7484551
cumInf_mean	0.1102479
cumInf_ci_low	0
cumInf_ci_med	0.000222947
cumInf_ci_up	0.7706613
dthetaI_tp1_date	08/23/20
first_tp_mean	07/09/20
first_tp_ci_low	05/09/20
first_tp_ci_med	06/06/20
first_tp_ci_up	11/16/20
dthetaI_tp2_date	10/08/20
second_tp_mean	07/15/20
second_tp_ci_low	05/11/20
second_tp_ci_med	06/08/20
second_tp_ci_up	11/16/20
end_p_mean	08/22/20
end_p_ci_low	06/19/20
end_p_ci_med	07/16/20
end_p_ci_up	11/16/20
begin_str	05/01/2020
