stat	value
thetaS_last_obs_p_mean	0.9990636
thetaI_last_obs_p_mean	0.0003130116
thetaR_last_obs_p_mean	0.0006234298
thetaS_last_obs_p_ci_low	0.9989385
thetaS_last_obs_p_ci_med	0.9990644
thetaS_last_obs_p_ci_up	0.9991835
thetaI_last_obs_p_ci_low	0.0002454417
thetaI_last_obs_p_ci_med	0.0003120934
thetaI_last_obs_p_ci_up	0.0003860533
thetaR_last_obs_p_ci_low	0.0005270266
thetaR_last_obs_p_ci_med	0.0006224711
thetaR_last_obs_p_ci_up	0.0007253137
R0_p_mean	1.788578
R0_p_ci_low	0.959759
R0_p_ci_med	1.675886
R0_p_ci_up	3.272148
gamma_p_mean	0.06576578
gamma_p_ci_low	0.0145874
gamma_p_ci_med	0.06099828
gamma_p_ci_up	0.1434699
beta_p_mean	0.1084143
beta_p_ci_low	0.02577092
beta_p_ci_med	0.1057525
beta_p_ci_up	0.2087331
incidence_mean	0.0136516
incidence_ci_low	0.0003931969
incidence_ci_median	0.002669796
incidence_ci_up	0.1084644
thetaI_tp1_mean	0.003841229
thetaI_tp1_ci_low	0
thetaI_tp1_ci_med	4.396626e-05
thetaI_tp1_ci_up	0.03685247
thetaR_tp1_mean	0.009952601
thetaR_tp1_ci_low	1.043399e-05
thetaR_tp1_ci_med	0.002845028
thetaR_tp1_ci_up	0.07012901
Y_tp1_mean	0.003840774
Y_tp1_ci_low	0
Y_tp1_ci_med	4.111258e-05
Y_tp1_ci_up	0.03681913
R_tp1_mean	0.009952378
R_tp1_ci_low	7.240322e-06
R_tp1_ci_med	0.002842216
R_tp1_ci_up	0.07016877
thetaI_tp2_mean	NA
thetaI_tp2_ci_low	NA
thetaI_tp2_ci_med	NA
thetaI_tp2_ci_up	NA
thetaR_tp2_mean	NA
thetaR_tp2_ci_low	NA
thetaR_tp2_ci_med	NA
thetaR_tp2_ci_up	NA
Y_tp2_mean	NA
Y_tp2_ci_low	NA
Y_tp2_ci_med	NA
Y_tp2_ci_up	NA
R_tp2_mean	NA
R_tp2_ci_low	NA
R_tp2_ci_med	NA
R_tp2_ci_up	NA
thetaR_max_mean	0.009952601
thetaR_max_ci_low	1.043399e-05
thetaR_max_ci_med	0.002845028
thetaR_max_ci_up	0.07012901
cumInf_mean	0.01379383
cumInf_ci_low	1.155503e-05
cumInf_ci_med	0.003074612
cumInf_ci_up	0.1075899
dthetaI_tp1_date	01/13/21
first_tp_mean	08/29/20
first_tp_ci_low	07/18/20
first_tp_ci_med	08/07/20
first_tp_ci_up	01/13/21
dthetaI_tp2_date	01/13/21
second_tp_mean	09/02/20
second_tp_ci_low	07/20/20
second_tp_ci_med	08/09/20
second_tp_ci_up	01/13/21
end_p_mean	12/07/20
end_p_ci_low	09/10/20
end_p_ci_med	01/13/21
end_p_ci_up	01/13/21
begin_str	06/28/2020
