stat	value
thetaS_last_obs_p_mean	0.9660572
thetaI_last_obs_p_mean	0.0006387447
thetaR_last_obs_p_mean	0.03330404
thetaS_last_obs_p_ci_low	0.9653353
thetaS_last_obs_p_ci_med	0.9660581
thetaS_last_obs_p_ci_up	0.9667702
thetaI_last_obs_p_ci_low	0.000541053
thetaI_last_obs_p_ci_med	0.0006377023
thetaI_last_obs_p_ci_up	0.0007417851
thetaR_last_obs_p_ci_low	0.03259498
thetaR_last_obs_p_ci_med	0.03330344
thetaR_last_obs_p_ci_up	0.03401698
R0_p_mean	1.304953
R0_p_ci_low	0.6532171
R0_p_ci_med	1.199754
R0_p_ci_up	2.54292
gamma_p_mean	0.03411538
gamma_p_ci_low	0.005082224
gamma_p_ci_med	0.02605552
gamma_p_ci_up	0.1089977
beta_p_mean	0.03989247
beta_p_ci_low	0.006698409
beta_p_ci_med	0.03261591
beta_p_ci_up	0.116094
incidence_mean	0.04505016
incidence_ci_low	0.02633054
incidence_ci_median	0.03888442
incidence_ci_up	0.10906
thetaI_tp1_mean	0.003653666
thetaI_tp1_ci_low	0
thetaI_tp1_ci_med	0.0008759706
thetaI_tp1_ci_up	0.02617857
thetaR_tp1_mean	0.04139649
thetaR_tp1_ci_low	0.02583826
thetaR_tp1_ci_med	0.03760451
thetaR_tp1_ci_up	0.08387334
Y_tp1_mean	0.003653445
Y_tp1_ci_low	0
Y_tp1_ci_med	0.0008761356
Y_tp1_ci_up	0.02615754
R_tp1_mean	0.04139731
R_tp1_ci_low	0.0258236
R_tp1_ci_med	0.03761329
R_tp1_ci_up	0.08374187
thetaI_tp2_mean	NA
thetaI_tp2_ci_low	NA
thetaI_tp2_ci_med	NA
thetaI_tp2_ci_up	NA
thetaR_tp2_mean	NA
thetaR_tp2_ci_low	NA
thetaR_tp2_ci_med	NA
thetaR_tp2_ci_up	NA
Y_tp2_mean	NA
Y_tp2_ci_low	NA
Y_tp2_ci_med	NA
Y_tp2_ci_up	NA
R_tp2_mean	NA
R_tp2_ci_low	NA
R_tp2_ci_med	NA
R_tp2_ci_up	NA
thetaR_max_mean	0.04139649
thetaR_max_ci_low	0.02583826
thetaR_max_ci_med	0.03760451
thetaR_max_ci_up	0.08387334
cumInf_mean	0.04505016
cumInf_ci_low	0.02633054
cumInf_ci_med	0.03888442
cumInf_ci_up	0.10906
dthetaI_tp1_date	01/19/22
first_tp_mean	08/27/21
first_tp_ci_low	07/04/21
first_tp_ci_med	07/31/21
first_tp_ci_up	01/19/22
dthetaI_tp2_date	01/19/22
second_tp_mean	08/29/21
second_tp_ci_low	07/06/21
second_tp_ci_med	08/02/21
second_tp_ci_up	01/19/22
end_p_mean	01/09/22
end_p_ci_low	10/19/21
end_p_ci_med	01/19/22
end_p_ci_up	01/19/22
begin_str	07/04/2021
