place,r,lower,upper,.groups
Andhra Pradesh,0.8130393936437608,0.7733677402913227,0.8536897226727226,drop_last
Assam,0.708102791188874,0.6314330459066313,0.7891064210225862,drop_last
Bihar,0.9104413659977293,0.8751954353702175,0.9463747005289386,drop_last
Chhattisgarh,0.8376582878980829,0.8151355673716306,0.8604836956725985,drop_last
Delhi,0.6253093140004183,0.6044938847444872,0.6464730338209452,drop_last
Gujarat,0.8345165064328646,0.8094017182909019,0.8600099977661672,drop_last
Haryana,0.6239498233399957,0.5958801203506093,0.6526580498323011,drop_last
India,0.8533809925102974,0.8482060560718511,0.8585714665441341,drop_last
Jammu and Kashmir,0.8069105731408138,0.7614337502296131,0.8536893245939213,drop_last
Jharkhand,0.94869115899769485,0.8881677988631015,1.0111834190517652,drop_last
Karnataka,0.8232653486585535,0.7988204789243574,0.8480738641418715,drop_last
Kerala,0.9598991635304464,0.9479505369114096,0.9719216838390728,drop_last
Madhya Pradesh,0.8619453767120613,0.8370740935594843,0.8871761541082611,drop_last
Maharashtra,0.9135743237700011,0.899469886702354,0.9277870166678577,drop_last
Odisha,0.860404518775147,0.8165842071352482,0.905354613874246,drop_last
Punjab,0.7705296581801718,0.7313477622483967,0.8107214167901763,drop_last
Rajasthan,0.7732458379680017,0.7491568840256378,0.7977121398293728,drop_last
Tamil Nadu,0.9072882127307913,0.8821251249572183,0.9328003354035213,drop_last
Telangana,0.7950116874463584,0.7609562873781079,0.8298037573529884,drop_last
Uttar Pradesh,NA,NA,NA,drop_last
West Bengal,0.703528718320144,0.6862622064802729,0.7210072214785597,drop_last
