stat	value
thetaS_last_obs_p_mean	0.9937316
thetaI_last_obs_p_mean	5.125388e-05
thetaR_last_obs_p_mean	0.006217131
thetaS_last_obs_p_ci_low	0.9934231
thetaS_last_obs_p_ci_med	0.9937336
thetaS_last_obs_p_ci_up	0.9940311
thetaI_last_obs_p_ci_low	2.884642e-05
thetaI_last_obs_p_ci_med	4.989952e-05
thetaI_last_obs_p_ci_up	7.878108e-05
thetaR_last_obs_p_ci_low	0.005919762
thetaR_last_obs_p_ci_med	0.006215524
thetaR_last_obs_p_ci_up	0.006524061
R0_p_mean	1.460964
R0_p_ci_low	0.6206954
R0_p_ci_med	1.330116
R0_p_ci_up	3.021117
gamma_p_mean	0.04931566
gamma_p_ci_low	0.0062841
gamma_p_ci_med	0.03404995
gamma_p_ci_up	0.1803756
beta_p_mean	0.06192581
beta_p_ci_low	0.008274202
beta_p_ci_med	0.04807445
beta_p_ci_up	0.1936066
incidence_mean	0.002495317
incidence_ci_low	3.783913e-05
incidence_ci_median	0.000269726
incidence_ci_up	0.01132993
thetaI_tp1_mean	0.0007573762
thetaI_tp1_ci_low	0
thetaI_tp1_ci_med	0
thetaI_tp1_ci_up	0.003739117
thetaR_tp1_mean	0.007672423
thetaR_tp1_ci_low	0.002324047
thetaR_tp1_ci_med	0.006242818
thetaR_tp1_ci_up	0.01501045
Y_tp1_mean	0.0007558481
Y_tp1_ci_low	0
Y_tp1_ci_med	0
Y_tp1_ci_up	0.003874083
R_tp1_mean	0.00767629
R_tp1_ci_low	0.002335697
R_tp1_ci_med	0.006228547
R_tp1_ci_up	0.01514257
thetaI_tp2_mean	NA
thetaI_tp2_ci_low	NA
thetaI_tp2_ci_med	NA
thetaI_tp2_ci_up	NA
thetaR_tp2_mean	NA
thetaR_tp2_ci_low	NA
thetaR_tp2_ci_med	NA
thetaR_tp2_ci_up	NA
Y_tp2_mean	NA
Y_tp2_ci_low	NA
Y_tp2_ci_med	NA
Y_tp2_ci_up	NA
R_tp2_mean	NA
R_tp2_ci_low	NA
R_tp2_ci_med	NA
R_tp2_ci_up	NA
thetaR_max_mean	0.007672423
thetaR_max_ci_low	0.002324047
thetaR_max_ci_med	0.006242818
thetaR_max_ci_up	0.01501045
cumInf_mean	0.008429799
cumInf_ci_low	0.002324047
cumInf_ci_med	0.006305618
cumInf_ci_up	0.0169398
dthetaI_tp1_date	07/15/21
first_tp_mean	01/27/21
first_tp_ci_low	12/28/20
first_tp_ci_med	01/19/21
first_tp_ci_up	07/15/21
dthetaI_tp2_date	07/15/21
second_tp_mean	01/29/21
second_tp_ci_low	12/30/20
second_tp_ci_med	01/21/21
second_tp_ci_up	07/15/21
end_p_mean	04/02/21
end_p_ci_low	02/17/21
end_p_ci_med	03/11/21
end_p_ci_up	07/15/21
begin_str	12/28/2020
