stat	value
thetaS_last_obs_p_mean	0.9930327
thetaI_last_obs_p_mean	0.001093523
thetaR_last_obs_p_mean	0.005873765
thetaS_last_obs_p_ci_low	0.9926575
thetaS_last_obs_p_ci_med	0.9930341
thetaS_last_obs_p_ci_up	0.9934015
thetaI_last_obs_p_ci_low	0.0009503752
thetaI_last_obs_p_ci_med	0.001092062
thetaI_last_obs_p_ci_up	0.001246132
thetaR_last_obs_p_ci_low	0.005534349
thetaR_last_obs_p_ci_med	0.005872779
thetaR_last_obs_p_ci_up	0.00621793
R0_p_mean	1.144962
R0_p_ci_low	0.8273788
R0_p_ci_med	1.134707
R0_p_ci_up	1.520145
gamma_p_mean	0.07121911
gamma_p_ci_low	0.04238135
gamma_p_ci_med	0.07125188
gamma_p_ci_up	0.0997336
beta_p_mean	0.08093072
beta_p_ci_low	0.04595153
beta_p_ci_med	0.08079141
beta_p_ci_up	0.1166923
incidence_mean	0.05357913
incidence_ci_low	0.005430187
incidence_ci_median	0.02860939
incidence_ci_up	0.2563636
thetaI_tp1_mean	0.006527683
thetaI_tp1_ci_low	0
thetaI_tp1_ci_med	0.00261327
thetaI_tp1_ci_up	0.03787545
thetaR_tp1_mean	0.03201845
thetaR_tp1_ci_low	0.006035845
thetaR_tp1_ci_med	0.02192267
thetaR_tp1_ci_up	0.1195033
Y_tp1_mean	0.006527244
Y_tp1_ci_low	0
Y_tp1_ci_med	0.002613058
Y_tp1_ci_up	0.03787384
R_tp1_mean	0.03201895
R_tp1_ci_low	0.006022442
R_tp1_ci_med	0.02192582
R_tp1_ci_up	0.1194125
thetaI_tp2_mean	NA
thetaI_tp2_ci_low	NA
thetaI_tp2_ci_med	NA
thetaI_tp2_ci_up	NA
thetaR_tp2_mean	NA
thetaR_tp2_ci_low	NA
thetaR_tp2_ci_med	NA
thetaR_tp2_ci_up	NA
Y_tp2_mean	NA
Y_tp2_ci_low	NA
Y_tp2_ci_med	NA
Y_tp2_ci_up	NA
R_tp2_mean	NA
R_tp2_ci_low	NA
R_tp2_ci_med	NA
R_tp2_ci_up	NA
thetaR_max_mean	0.04672296
thetaR_max_ci_low	0.005884984
thetaR_max_ci_med	0.02763839
thetaR_max_ci_up	0.2060091
cumInf_mean	0.05541419
cumInf_ci_low	0.005968804
cumInf_ci_med	0.03089597
cumInf_ci_up	0.2561432
dthetaI_tp1_date	11/19/20
first_tp_mean	07/14/20
first_tp_ci_low	06/03/20
first_tp_ci_med	06/13/20
first_tp_ci_up	12/17/20
dthetaI_tp2_date	11/19/20
second_tp_mean	07/19/20
second_tp_ci_low	06/07/20
second_tp_ci_med	06/18/20
second_tp_ci_up	12/17/20
end_p_mean	12/11/20
end_p_ci_low	09/29/20
end_p_ci_med	12/17/20
end_p_ci_up	12/17/20
begin_str	06/01/2020
