stat	value
thetaS_last_obs_p_mean	0.9996165
thetaI_last_obs_p_mean	0.0001398364
thetaR_last_obs_p_mean	0.0002436676
thetaS_last_obs_p_ci_low	0.9995358
thetaS_last_obs_p_ci_med	0.9996174
thetaS_last_obs_p_ci_up	0.9996917
thetaI_last_obs_p_ci_low	9.53131e-05
thetaI_last_obs_p_ci_med	0.0001389467
thetaI_last_obs_p_ci_up	0.0001896835
thetaR_last_obs_p_ci_low	0.000185048
thetaR_last_obs_p_ci_med	0.0002427929
thetaR_last_obs_p_ci_up	0.0003076939
R0_p_mean	1.537158
R0_p_ci_low	0.8395279
R0_p_ci_med	1.462717
R0_p_ci_up	2.678036
gamma_p_mean	0.1008059
gamma_p_ci_low	0.02849942
gamma_p_ci_med	0.09760089
gamma_p_ci_up	0.1924121
beta_p_mean	0.1467092
beta_p_ci_low	0.04363428
beta_p_ci_med	0.1438842
beta_p_ci_up	0.2668694
incidence_mean	0.008683726
incidence_ci_low	0.0002306026
incidence_ci_median	0.0009262455
incidence_ci_up	0.07299031
thetaI_tp1_mean	0.001537962
thetaI_tp1_ci_low	0
thetaI_tp1_ci_med	0
thetaI_tp1_ci_up	0.01350118
thetaR_tp1_mean	0.004995541
thetaR_tp1_ci_low	0
thetaR_tp1_ci_med	0.0008079936
thetaR_tp1_ci_up	0.03648603
Y_tp1_mean	0.001537487
Y_tp1_ci_low	0
Y_tp1_ci_med	0
Y_tp1_ci_up	0.01352047
R_tp1_mean	0.004995543
R_tp1_ci_low	0
R_tp1_ci_med	0.0008065947
R_tp1_ci_up	0.03657482
thetaI_tp2_mean	NA
thetaI_tp2_ci_low	NA
thetaI_tp2_ci_med	NA
thetaI_tp2_ci_up	NA
thetaR_tp2_mean	NA
thetaR_tp2_ci_low	NA
thetaR_tp2_ci_med	NA
thetaR_tp2_ci_up	NA
Y_tp2_mean	NA
Y_tp2_ci_low	NA
Y_tp2_ci_med	NA
Y_tp2_ci_up	NA
R_tp2_mean	NA
R_tp2_ci_low	NA
R_tp2_ci_med	NA
R_tp2_ci_up	NA
thetaR_max_mean	0.00662195
thetaR_max_ci_low	0
thetaR_max_ci_med	0.0008040067
thetaR_max_ci_up	0.05325129
cumInf_mean	0.008531788
cumInf_ci_low	0
cumInf_ci_med	0.0008123952
cumInf_ci_up	0.07218282
dthetaI_tp1_date	12/03/20
first_tp_mean	07/21/20
first_tp_ci_low	06/07/20
first_tp_ci_med	07/11/20
first_tp_ci_up	12/17/20
dthetaI_tp2_date	12/03/20
second_tp_mean	07/25/20
second_tp_ci_low	06/08/20
second_tp_ci_med	07/13/20
second_tp_ci_up	12/17/20
end_p_mean	09/29/20
end_p_ci_low	07/29/20
end_p_ci_med	09/10/20
end_p_ci_up	12/17/20
begin_str	06/01/2020
