stat	value
thetaS_last_obs_p_mean	0.9949619
thetaI_last_obs_p_mean	0.0001155152
thetaR_last_obs_p_mean	0.00492258
thetaS_last_obs_p_ci_low	0.9946801
thetaS_last_obs_p_ci_med	0.9949629
thetaS_last_obs_p_ci_up	0.9952405
thetaI_last_obs_p_ci_low	7.628923e-05
thetaI_last_obs_p_ci_med	0.000114627
thetaI_last_obs_p_ci_up	0.0001598464
thetaR_last_obs_p_ci_low	0.004647156
thetaR_last_obs_p_ci_med	0.004921411
thetaR_last_obs_p_ci_up	0.005200963
R0_p_mean	1.250924
R0_p_ci_low	0.6138459
R0_p_ci_med	1.132579
R0_p_ci_up	2.536009
gamma_p_mean	0.05680295
gamma_p_ci_low	0.006701632
gamma_p_ci_med	0.04162078
gamma_p_ci_up	0.1878285
beta_p_mean	0.06203137
beta_p_ci_low	0.008872966
beta_p_ci_med	0.0490178
beta_p_ci_up	0.187736
incidence_mean	0.009810169
incidence_ci_low	0.0001285092
incidence_ci_median	0.001024714
incidence_ci_up	0.08736947
thetaI_tp1_mean	0.002775109
thetaI_tp1_ci_low	0
thetaI_tp1_ci_med	0
thetaI_tp1_ci_up	0.02655537
thetaR_tp1_mean	0.01138323
thetaR_tp1_ci_low	0.001861787
thetaR_tp1_ci_med	0.005814122
thetaR_tp1_ci_up	0.06133643
Y_tp1_mean	0.002774864
Y_tp1_ci_low	0
Y_tp1_ci_med	0
Y_tp1_ci_up	0.02656541
R_tp1_mean	0.0113826
R_tp1_ci_low	0.001850968
R_tp1_ci_med	0.005817215
R_tp1_ci_up	0.06126673
thetaI_tp2_mean	NA
thetaI_tp2_ci_low	NA
thetaI_tp2_ci_med	NA
thetaI_tp2_ci_up	NA
thetaR_tp2_mean	NA
thetaR_tp2_ci_low	NA
thetaR_tp2_ci_med	NA
thetaR_tp2_ci_up	NA
Y_tp2_mean	NA
Y_tp2_ci_low	NA
Y_tp2_ci_med	NA
Y_tp2_ci_up	NA
R_tp2_mean	NA
R_tp2_ci_low	NA
R_tp2_ci_med	NA
R_tp2_ci_up	NA
thetaR_max_mean	0.01138323
thetaR_max_ci_low	0.001861787
thetaR_max_ci_med	0.005814122
thetaR_max_ci_up	0.06133643
cumInf_mean	0.01415834
cumInf_ci_low	0.001882114
cumInf_ci_med	0.005971655
cumInf_ci_up	0.09073678
dthetaI_tp1_date	06/06/21
first_tp_mean	12/29/20
first_tp_ci_low	11/19/20
first_tp_ci_med	12/03/20
first_tp_ci_up	06/06/21
dthetaI_tp2_date	06/06/21
second_tp_mean	12/31/20
second_tp_ci_low	11/21/20
second_tp_ci_med	12/04/20
second_tp_ci_up	06/06/21
end_p_mean	03/31/21
end_p_ci_low	01/15/21
end_p_ci_med	03/17/21
end_p_ci_up	06/06/21
begin_str	11/19/2020
