date	value	incidence	scenario	lower_ci	upper_ci
2020-11-19	152022	NA	Observed	NA	NA
2020-11-20	153442	1420	Observed	NA	NA
2020-11-21	154957	1515	Observed	NA	NA
2020-11-22	156452	1495	Observed	NA	NA
2020-11-23	157939	1487	Observed	NA	NA
2020-11-24	159449	1510	Observed	NA	NA
2020-11-25	160989	1540	Observed	NA	NA
2020-11-26	162549	1560	Observed	NA	NA
2020-11-27	164156	1607	Observed	NA	NA
2020-11-28	165754	1598	Observed	NA	NA
2020-11-29	167318	1564	Observed	NA	NA
2020-11-30	168820	1502	Observed	NA	NA
2020-12-01	170297	1477	Observed	NA	NA
2020-12-02	171809	1512	Observed	NA	NA
2020-12-03	173349	1540	Observed	NA	NA
2020-12-04	174859	1510	Observed	NA	NA
2020-12-05	176373	1514	Observed	NA	NA
2020-12-06	177828	1455	Observed	NA	NA
2020-12-07	179208	1380	Observed	NA	NA
2020-12-08	180533	1325	Observed	NA	NA
2020-12-09	181851	1318	Observed	NA	NA
2020-12-10	183121	1270	Observed	NA	NA
2020-12-11	184344	1223	Observed	NA	NA
2020-12-12	185548	1204	Observed	NA	NA
2020-12-13	186723	1175	Observed	NA	NA
2020-12-14	187843	1120	Observed	NA	NA
2020-12-15	188953	1110	Observed	NA	NA
2020-12-16	190113	1160	Observed	NA	NA
2020-12-17	191228	1115	Observed	NA	NA
2020-12-18	192303	1075	Observed	NA	NA
2020-12-19	193329	1026	Observed	NA	NA
2020-12-20	194339	1010	Observed	NA	NA
2020-12-21	195299	960	Observed	NA	NA
2020-12-22	196287	988	Observed	NA	NA
2020-12-23	197245	958	Observed	NA	NA
2020-12-24	198235	990	Observed	NA	NA
2020-12-25	199145	910	Observed	NA	NA
2020-12-26	200035	890	Observed	NA	NA
2020-12-27	200885	850	Observed	NA	NA
2020-12-28	201695	810	Observed	NA	NA
2020-12-29	202499	804	Observed	NA	NA
2020-12-30	203298	799	Observed	NA	NA
2020-12-31	204078	780	Observed	NA	NA
2021-01-01	204812	734	Observed	NA	NA
2021-01-02	205553	741	Observed	NA	NA
2021-01-03	205933	NA	Soc. Dist. + Travel Ban	174318	240625
2021-01-04	206331	398	Soc. Dist. + Travel Ban	170186	246787
2021-01-05	206738	407	Soc. Dist. + Travel Ban	166347	251968
2021-01-06	207134	396	Soc. Dist. + Travel Ban	163196	257160
2021-01-07	207542	408	Soc. Dist. + Travel Ban	160331	262010
2021-01-08	207903	361	Soc. Dist. + Travel Ban	157571	266274
2021-01-09	208303	400	Soc. Dist. + Travel Ban	155135	270879
2021-01-10	208663	360	Soc. Dist. + Travel Ban	152884	274566
2021-01-11	209063	400	Soc. Dist. + Travel Ban	150303	278548
2021-01-12	209441	378	Soc. Dist. + Travel Ban	148765	282073
2021-01-13	209799	358	Soc. Dist. + Travel Ban	146722	286036
2021-01-14	210190	391	Soc. Dist. + Travel Ban	144937	289635
2021-01-15	210550	360	Soc. Dist. + Travel Ban	143322	293270
2021-01-16	210900	350	Soc. Dist. + Travel Ban	141698	296611
2021-01-17	211255	355	Soc. Dist. + Travel Ban	140382	299942
2021-01-18	211634	379	Soc. Dist. + Travel Ban	138907	303487
2021-01-19	211982	348	Soc. Dist. + Travel Ban	137497	306459
2021-01-20	212338	356	Soc. Dist. + Travel Ban	136126	309964
2021-01-21	212671	333	Soc. Dist. + Travel Ban	134845	313065
2021-01-22	213011	340	Soc. Dist. + Travel Ban	133605	316292
2021-01-23	213360	349	Soc. Dist. + Travel Ban	132449	319569
2021-01-24	213686	326	Soc. Dist. + Travel Ban	131296	322431
2021-01-25	214054	368	Soc. Dist. + Travel Ban	129890	325244
2021-01-26	214423	369	Soc. Dist. + Travel Ban	128661	328628
2021-01-27	214778	355	Soc. Dist. + Travel Ban	127713	331767
2021-01-28	215153	375	Soc. Dist. + Travel Ban	126972	334535
2021-01-29	215514	361	Soc. Dist. + Travel Ban	125757	337676
2021-01-30	215902	388	Soc. Dist. + Travel Ban	124668	340868
2021-01-31	216266	364	Soc. Dist. + Travel Ban	123722	343592
2021-02-01	216611	345	Soc. Dist. + Travel Ban	122565	346036
2021-02-02	217000	389	Soc. Dist. + Travel Ban	121806	349462
2021-02-03	217375	375	Soc. Dist. + Travel Ban	120658	352169
2021-02-04	217780	405	Soc. Dist. + Travel Ban	119591	355724
2021-02-05	218166	386	Soc. Dist. + Travel Ban	118949	358093
2021-02-06	218541	375	Soc. Dist. + Travel Ban	118106	361464
2021-02-07	218924	383	Soc. Dist. + Travel Ban	116985	364467
2021-02-08	219268	344	Soc. Dist. + Travel Ban	116446	366697
2021-02-09	219664	396	Soc. Dist. + Travel Ban	115210	369913
2021-02-10	220038	374	Soc. Dist. + Travel Ban	114676	372856
2021-02-11	220416	378	Soc. Dist. + Travel Ban	113776	375687
2021-02-12	220789	373	Soc. Dist. + Travel Ban	113135	379307
2021-02-13	221183	394	Soc. Dist. + Travel Ban	112234	382038
2021-02-14	221548	365	Soc. Dist. + Travel Ban	111552	385100
2021-02-15	221940	392	Soc. Dist. + Travel Ban	110466	387667
2021-02-16	222323	383	Soc. Dist. + Travel Ban	109892	390193
2021-02-17	222716	393	Soc. Dist. + Travel Ban	108997	393341
2021-02-18	223120	404	Soc. Dist. + Travel Ban	108177	396830
2021-02-19	223557	437	Soc. Dist. + Travel Ban	107665	399597
2021-02-20	223929	372	Soc. Dist. + Travel Ban	106819	402669
2021-02-21	224316	387	Soc. Dist. + Travel Ban	106244	406378
2021-02-22	224738	422	Soc. Dist. + Travel Ban	105396	408884
2021-02-23	225162	424	Soc. Dist. + Travel Ban	105017	412780
2021-02-24	225566	404	Soc. Dist. + Travel Ban	104084	415579
2021-02-25	225958	392	Soc. Dist. + Travel Ban	103458	417906
2021-02-26	226354	396	Soc. Dist. + Travel Ban	102835	421622
2021-02-27	226804	450	Soc. Dist. + Travel Ban	102078	424641
2021-02-28	227253	449	Soc. Dist. + Travel Ban	101363	428003
2021-03-01	227673	420	Soc. Dist. + Travel Ban	100730	430981
2021-03-02	228107	434	Soc. Dist. + Travel Ban	99719	434209
2021-03-03	228568	461	Soc. Dist. + Travel Ban	99206	437709
2021-03-04	229051	483	Soc. Dist. + Travel Ban	98418	441125
2021-03-05	229448	397	Soc. Dist. + Travel Ban	97702	444241
2021-03-06	229887	439	Soc. Dist. + Travel Ban	96991	448316
2021-03-07	230359	472	Soc. Dist. + Travel Ban	96429	451810
2021-03-08	230807	448	Soc. Dist. + Travel Ban	95812	454897
2021-03-09	231271	464	Soc. Dist. + Travel Ban	95185	458329
2021-03-10	231719	448	Soc. Dist. + Travel Ban	94534	462182
2021-03-11	232217	498	Soc. Dist. + Travel Ban	93934	465717
2021-03-12	232687	470	Soc. Dist. + Travel Ban	93139	469481
2021-03-13	233198	511	Soc. Dist. + Travel Ban	92757	472315
2021-03-14	233704	506	Soc. Dist. + Travel Ban	91994	476221
2021-03-15	234198	494	Soc. Dist. + Travel Ban	91319	479688
2021-03-16	234741	543	Soc. Dist. + Travel Ban	90743	483540
2021-03-17	235263	522	Soc. Dist. + Travel Ban	90411	487723
2021-03-18	235818	555	Soc. Dist. + Travel Ban	89598	491051
2021-03-19	236362	544	Soc. Dist. + Travel Ban	89318	494777
2021-03-20	236910	548	Soc. Dist. + Travel Ban	88662	499765
2021-03-21	237487	577	Soc. Dist. + Travel Ban	87897	503771
2021-03-22	238078	591	Soc. Dist. + Travel Ban	87427	507871
2021-03-23	238636	558	Soc. Dist. + Travel Ban	86918	511888
2021-03-24	239208	572	Soc. Dist. + Travel Ban	86319	515418
2021-03-25	239754	546	Soc. Dist. + Travel Ban	85692	518091
2021-03-26	240384	630	Soc. Dist. + Travel Ban	85295	522826
2021-03-27	240982	598	Soc. Dist. + Travel Ban	84933	527194
2021-03-28	241593	611	Soc. Dist. + Travel Ban	84110	532023
2021-03-29	242227	634	Soc. Dist. + Travel Ban	83553	536158
2021-03-30	242840	613	Soc. Dist. + Travel Ban	83180	541081
2021-03-31	243472	632	Soc. Dist. + Travel Ban	82717	545556
2021-04-01	244142	670	Soc. Dist. + Travel Ban	82270	549397
2021-04-02	244808	666	Soc. Dist. + Travel Ban	81450	554585
2021-04-03	245489	681	Soc. Dist. + Travel Ban	81010	558624
2021-04-04	246174	685	Soc. Dist. + Travel Ban	80368	564904
2021-04-05	246879	705	Soc. Dist. + Travel Ban	80142	568853
2021-04-06	247567	688	Soc. Dist. + Travel Ban	79394	573092
2021-04-07	248296	729	Soc. Dist. + Travel Ban	78899	578959
2021-04-08	249052	756	Soc. Dist. + Travel Ban	78571	583536
2021-04-09	249798	746	Soc. Dist. + Travel Ban	78068	589082
2021-04-10	250568	770	Soc. Dist. + Travel Ban	77664	594948
2021-04-11	251358	790	Soc. Dist. + Travel Ban	76905	599838
2021-04-12	252140	782	Soc. Dist. + Travel Ban	76505	606399
2021-04-13	252954	814	Soc. Dist. + Travel Ban	76055	610367
2021-04-14	253799	845	Soc. Dist. + Travel Ban	75380	616832
2021-04-15	254607	808	Soc. Dist. + Travel Ban	75042	622344
2021-04-16	255464	857	Soc. Dist. + Travel Ban	74633	629561
2021-04-17	256362	898	Soc. Dist. + Travel Ban	74176	635786
2021-04-18	257269	907	Soc. Dist. + Travel Ban	73789	641366
2021-04-19	258166	897	Soc. Dist. + Travel Ban	73161	646726
2021-04-20	259074	908	Soc. Dist. + Travel Ban	72854	654976
2021-04-21	259995	921	Soc. Dist. + Travel Ban	72044	659912
2021-04-22	260939	944	Soc. Dist. + Travel Ban	71862	664923
2021-04-23	261911	972	Soc. Dist. + Travel Ban	71151	671041
2021-04-24	262895	984	Soc. Dist. + Travel Ban	70780	678074
2021-04-25	263904	1009	Soc. Dist. + Travel Ban	70305	684355
2021-04-26	264938	1034	Soc. Dist. + Travel Ban	69958	692081
2021-04-27	265991	1053	Soc. Dist. + Travel Ban	69888	698258
2021-04-28	267071	1080	Soc. Dist. + Travel Ban	69351	705916
2021-04-29	268178	1107	Soc. Dist. + Travel Ban	68851	714290
2021-04-30	269262	1084	Soc. Dist. + Travel Ban	68495	721517
2021-05-01	270404	1142	Soc. Dist. + Travel Ban	68138	728164
2021-05-02	271564	1160	Soc. Dist. + Travel Ban	67479	736775
2021-05-03	272725	1161	Soc. Dist. + Travel Ban	66930	744119
2021-05-04	273943	1218	Soc. Dist. + Travel Ban	66505	751379
2021-05-05	275161	1218	Soc. Dist. + Travel Ban	66090	760262
2021-05-06	276383	1222	Soc. Dist. + Travel Ban	65739	767219
2021-05-07	277687	1304	Soc. Dist. + Travel Ban	65295	776318
2021-05-08	278959	1272	Soc. Dist. + Travel Ban	64578	785980
2021-05-09	280289	1330	Soc. Dist. + Travel Ban	63984	793200
2021-05-10	281643	1354	Soc. Dist. + Travel Ban	63749	802902
