stat	value
thetaS_last_obs_p_mean	0.9947923
thetaI_last_obs_p_mean	0.0006713283
thetaR_last_obs_p_mean	0.0045364
thetaS_last_obs_p_ci_low	0.9945032
thetaS_last_obs_p_ci_med	0.994793
thetaS_last_obs_p_ci_up	0.9950758
thetaI_last_obs_p_ci_low	0.0005711183
thetaI_last_obs_p_ci_med	0.000670308
thetaI_last_obs_p_ci_up	0.0007764805
thetaR_last_obs_p_ci_low	0.00427124
thetaR_last_obs_p_ci_med	0.004535504
thetaR_last_obs_p_ci_up	0.004805238
R0_p_mean	1.191893
R0_p_ci_low	0.7725043
R0_p_ci_med	1.143216
R0_p_ci_up	1.925877
gamma_p_mean	0.06465927
gamma_p_ci_low	0.01509236
gamma_p_ci_med	0.06334816
gamma_p_ci_up	0.1238489
beta_p_mean	0.07375412
beta_p_ci_low	0.01993313
beta_p_ci_med	0.0723649
beta_p_ci_up	0.1367602
incidence_mean	0.03556923
incidence_ci_low	0.001727501
incidence_ci_median	0.01429131
incidence_ci_up	0.2133241
thetaI_tp1_mean	0.007060913
thetaI_tp1_ci_low	0
thetaI_tp1_ci_med	0.001770647
thetaI_tp1_ci_up	0.04924282
thetaR_tp1_mean	0.02914034
thetaR_tp1_ci_low	0.003650315
thetaR_tp1_ci_med	0.01486814
thetaR_tp1_ci_up	0.1504856
Y_tp1_mean	0.007061737
Y_tp1_ci_low	0
Y_tp1_ci_med	0.001766645
Y_tp1_ci_up	0.04924701
R_tp1_mean	0.02914096
R_tp1_ci_low	0.003633726
R_tp1_ci_med	0.01487376
R_tp1_ci_up	0.1504302
thetaI_tp2_mean	NA
thetaI_tp2_ci_low	NA
thetaI_tp2_ci_med	NA
thetaI_tp2_ci_up	NA
thetaR_tp2_mean	NA
thetaR_tp2_ci_low	NA
thetaR_tp2_ci_med	NA
thetaR_tp2_ci_up	NA
Y_tp2_mean	NA
Y_tp2_ci_low	NA
Y_tp2_ci_med	NA
Y_tp2_ci_up	NA
R_tp2_mean	NA
R_tp2_ci_low	NA
R_tp2_ci_med	NA
R_tp2_ci_up	NA
thetaR_max_mean	0.03084703
thetaR_max_ci_low	0.003629832
thetaR_max_ci_med	0.01528682
thetaR_max_ci_up	0.1627029
cumInf_mean	0.03826556
cumInf_ci_low	0.003768799
cumInf_ci_med	0.01737898
cumInf_ci_up	0.2144552
dthetaI_tp1_date	03/09/21
first_tp_mean	10/30/20
first_tp_ci_low	08/27/20
first_tp_ci_med	09/12/20
first_tp_ci_up	03/13/21
dthetaI_tp2_date	03/09/21
second_tp_mean	11/01/20
second_tp_ci_low	08/29/20
second_tp_ci_med	09/14/20
second_tp_ci_up	03/13/21
end_p_mean	03/05/21
end_p_ci_low	12/18/20
end_p_ci_med	03/13/21
end_p_ci_up	03/13/21
begin_str	08/26/2020
