place,r,lower,upper,.groups
Andhra Pradesh,0.70157639697923,0.6813919308404706,0.7220522149269382,drop_last
Assam,0.8580651035924622,0.799463563613128,0.9187103776205028,drop_last
Bihar,1.03045372762371,0.9933934927001845,1.0681881676490237,drop_last
Chhattisgarh,1.1283379257392079,1.1057481386100425,1.1511530818783609,drop_last
Delhi,0.8998102701714431,0.8893613020050053,0.910319468397507,drop_last
Gujarat,1.217438827167366,1.190203645156562,1.2449778749481506,drop_last
Haryana,0.9685616100190266,0.951136150668994,0.9861433262136307,drop_last
India,1.0216468660314018,1.017331384229346,1.0259713561179318,drop_last
Jammu and Kashmir,0.9278772441266354,0.8918375790673813,0.9646213325943429,drop_last
Jharkhand,0.9537811631259666,0.8965664781687953,1.0127421037662931,drop_last
Karnataka,0.9004185823576081,0.8810516377529874,0.9199932708172449,drop_last
Kerala,0.9673285093174616,0.9557347628182685,0.9789912029339389,drop_last
Madhya Pradesh,1.4084261800308824,1.378587144540369,1.4385803145100804,drop_last
Maharashtra,1.2351612647180241,1.2207738348906239,1.249631861435435,drop_last
Odisha,0.791123167740193,0.7645178343765456,0.8181776295877085,drop_last
Punjab,1.0662718156586177,1.031968873032814,1.1011279791612407,drop_last
Rajasthan,1.2697555263404021,1.2499262723842803,1.2897387188637557,drop_last
Tamil Nadu,0.868867452476888,0.8497092157378578,0.8882364087537101,drop_last
Telangana,0.9094360995445065,0.8822910149695847,0.936986757765361,drop_last
Uttar Pradesh,1.0716302562572309,1.052040188702505,1.0913986105797746,drop_last
West Bengal,0.98312097051267,0.9687012651218759,0.997645736143514,drop_last
