place,r,lower,upper
Andaman and Nicobar Islands,0.8495232068099395,0.4073793983038559,1.451393701576714
Andhra Pradesh,0.9381233503396367,0.9192236903370793,0.9572130417411233
Arunachal Pradesh,0.775610496528278,0.7315607673463304,0.8209316782662055
Assam,0.8191454567756398,0.7958389179958889,0.8427839053611466
Bihar,0.8201902684066531,0.7148778903628711,0.932637881344169
Chandigarh,1.3698113359668438,0.9187819163709666,1.9122487139792044
Chhattisgarh,0.6934412871383068,0.6346516371004001,0.7548045478528379
Dadra and Nagar Haveli,0.5044164538105695,0.23621170522212626,0.8754869473445857
Delhi,0.9035016229385012,0.7993181500664648,1.0139909878270263
Goa,0.954554856155869,0.8707392587034789,1.0421690462271058
Gujarat,0.8703728713230036,0.7105194651261224,1.046213265674269
Haryana,0.7653901674716715,0.6169263656894766,0.9296436769765578
Himachal Pradesh,1.5320765414243627,1.4554675497959213,1.6106292428563977
India,0.9525267387924655,0.9482461623374476,0.9568168287132903
Jammu and Kashmir,0.9647282762524858,0.8919262720430113,1.0403475135304612
Jharkhand,0.8692706503656606,0.7291380205747235,1.0215574730168688
Karnataka,0.944247801485458,0.9236688607932669,0.9650504666196469
Kerala,1.0004724355290235,0.9942528990436202,1.0067111091440062
Ladakh,1.179423377892727,0.8500300105586537,1.5620729730296148
Lakshadweep,0.6568403480618126,0.4413144766063141,0.9148692906392079
Madhya Pradesh,0.728657476127489,0.5611018841642268,0.9180861123025162
Maharashtra,0.9178109575901858,0.907368860569643,0.9283120508966088
Manipur,0.8034928763731792,0.7763621405212928,0.8310838883492708
Meghalaya,0.8262543015893731,0.7926376211683743,0.8605622000817748
Mizoram,0.8894910788876254,0.860739119435688,0.9187098693495511
Nagaland,1.0007903496636783,0.913033219263587,1.0925321620401323
Odisha,0.804648189886591,0.7837753819648252,0.8257917232467206
Pondicherry,1.0180899261846392,0.9270996363906086,1.113281964511665
Punjab,1.1743897228583602,1.0446867362822205,1.3116046854551748
Rajasthan,0.878868795453113,0.7094958844061141,1.0662350527925775
Sikkim,0.624033830875834,0.5754679783001269,0.6745577672285806
Tamil Nadu,1.0087639036744642,0.9888458031776255,1.0288778573438782
Telangana,0.8747197209796475,0.841256098141374,0.9088280803517899
Tripura,0.7012049901806154,0.6574367174646817,0.746370205902992
Uttar Pradesh,0.7726411148479355,0.6594313847038908,0.89481636343013
Uttarakhand,0.7092431356532396,0.6028938958520701,0.8241144620881697
West Bengal,0.9545926418454928,0.9232279427073381,0.9864743838305269
