Date,State,Name,Type,Count,date.fmt,count.fmt,text
2020-06-02,ut,Uttarakhand,New Cases,84,Jun  2,84,Jun  2: 84 New Cases
2020-06-03,ut,Uttarakhand,New Cases,42,Jun  3,42,Jun  3: 42 New Cases
2020-06-04,ut,Uttarakhand,New Cases,68,Jun  4,68,Jun  4: 68 New Cases
2020-06-05,ut,Uttarakhand,New Cases,62,Jun  5,62,Jun  5: 62 New Cases
2020-06-06,ut,Uttarakhand,New Cases,88,Jun  6,88,Jun  6: 88 New Cases
2020-06-07,ut,Uttarakhand,New Cases,52,Jun  7,52,Jun  7: 52 New Cases
2020-06-08,ut,Uttarakhand,New Cases,56,Jun  8,56,Jun  8: 56 New Cases
2020-06-09,ut,Uttarakhand,New Cases,126,Jun  9,126,Jun  9: 126 New Cases
2020-06-10,ut,Uttarakhand,New Cases,25,Jun 10,25,Jun 10: 25 New Cases
2020-06-11,ut,Uttarakhand,New Cases,93,Jun 11,93,Jun 11: 93 New Cases
2020-06-12,ut,Uttarakhand,New Cases,69,Jun 12,69,Jun 12: 69 New Cases
2020-06-13,ut,Uttarakhand,New Cases,61,Jun 13,61,Jun 13: 61 New Cases
2020-06-14,ut,Uttarakhand,New Cases,34,Jun 14,34,Jun 14: 34 New Cases
2020-06-15,ut,Uttarakhand,New Cases,26,Jun 15,26,Jun 15: 26 New Cases
2020-06-16,ut,Uttarakhand,New Cases,97,Jun 16,97,Jun 16: 97 New Cases
2020-06-17,ut,Uttarakhand,New Cases,81,Jun 17,81,Jun 17: 81 New Cases
2020-06-18,ut,Uttarakhand,New Cases,80,Jun 18,80,Jun 18: 80 New Cases
2020-06-19,ut,Uttarakhand,New Cases,74,Jun 19,74,Jun 19: 74 New Cases
2020-06-20,ut,Uttarakhand,New Cases,124,Jun 20,124,Jun 20: 124 New Cases
2020-06-21,ut,Uttarakhand,New Cases,43,Jun 21,43,Jun 21: 43 New Cases
2020-06-22,ut,Uttarakhand,New Cases,58,Jun 22,58,Jun 22: 58 New Cases
2020-06-23,ut,Uttarakhand,New Cases,133,Jun 23,133,Jun 23: 133 New Cases
2020-06-24,ut,Uttarakhand,New Cases,88,Jun 24,88,Jun 24: 88 New Cases
2020-06-25,ut,Uttarakhand,New Cases,68,Jun 25,68,Jun 25: 68 New Cases
2020-06-26,ut,Uttarakhand,New Cases,34,Jun 26,34,Jun 26: 34 New Cases
2020-06-27,ut,Uttarakhand,New Cases,66,Jun 27,66,Jun 27: 66 New Cases
2020-06-28,ut,Uttarakhand,New Cases,32,Jun 28,32,Jun 28: 32 New Cases
2020-06-29,ut,Uttarakhand,New Cases,8,Jun 29,8,Jun 29: 8 New Cases
2020-06-30,ut,Uttarakhand,New Cases,50,Jun 30,50,Jun 30: 50 New Cases
2020-07-01,ut,Uttarakhand,New Cases,66,Jul  1,66,Jul  1: 66 New Cases
2020-07-02,ut,Uttarakhand,New Cases,37,Jul  2,37,Jul  2: 37 New Cases
2020-07-03,ut,Uttarakhand,New Cases,64,Jul  3,64,Jul  3: 64 New Cases
2020-07-04,ut,Uttarakhand,New Cases,45,Jul  4,45,Jul  4: 45 New Cases
2020-07-05,ut,Uttarakhand,New Cases,31,Jul  5,31,Jul  5: 31 New Cases
2020-07-06,ut,Uttarakhand,New Cases,37,Jul  6,37,Jul  6: 37 New Cases
2020-07-07,ut,Uttarakhand,New Cases,69,Jul  7,69,Jul  7: 69 New Cases
2020-07-08,ut,Uttarakhand,New Cases,28,Jul  8,28,Jul  8: 28 New Cases
2020-07-09,ut,Uttarakhand,New Cases,47,Jul  9,47,Jul  9: 47 New Cases
2020-07-10,ut,Uttarakhand,New Cases,68,Jul 10,68,Jul 10: 68 New Cases
2020-07-11,ut,Uttarakhand,New Cases,44,Jul 11,44,Jul 11: 44 New Cases
2020-07-12,ut,Uttarakhand,New Cases,120,Jul 12,120,Jul 12: 120 New Cases
2020-07-13,ut,Uttarakhand,New Cases,71,Jul 13,71,Jul 13: 71 New Cases
2020-07-14,ut,Uttarakhand,New Cases,78,Jul 14,78,Jul 14: 78 New Cases
2020-07-15,ut,Uttarakhand,New Cases,99,Jul 15,99,Jul 15: 99 New Cases
2020-07-16,ut,Uttarakhand,New Cases,197,Jul 16,197,Jul 16: 197 New Cases
2020-07-17,ut,Uttarakhand,New Cases,120,Jul 17,120,Jul 17: 120 New Cases
2020-07-18,ut,Uttarakhand,New Cases,174,Jul 18,174,Jul 18: 174 New Cases
2020-07-19,ut,Uttarakhand,New Cases,239,Jul 19,239,Jul 19: 239 New Cases
2020-07-20,ut,Uttarakhand,New Cases,127,Jul 20,127,Jul 20: 127 New Cases
2020-07-21,ut,Uttarakhand,New Cases,207,Jul 21,207,Jul 21: 207 New Cases
2020-07-22,ut,Uttarakhand,New Cases,451,Jul 22,451,Jul 22: 451 New Cases
2020-07-23,ut,Uttarakhand,New Cases,145,Jul 23,145,Jul 23: 145 New Cases
2020-07-24,ut,Uttarakhand,New Cases,272,Jul 24,272,Jul 24: 272 New Cases
2020-07-25,ut,Uttarakhand,New Cases,244,Jul 25,244,Jul 25: 244 New Cases
2020-07-26,ut,Uttarakhand,New Cases,143,Jul 26,143,Jul 26: 143 New Cases
2020-07-27,ut,Uttarakhand,New Cases,224,Jul 27,224,Jul 27: 224 New Cases
2020-07-28,ut,Uttarakhand,New Cases,259,Jul 28,259,Jul 28: 259 New Cases
2020-07-29,ut,Uttarakhand,New Cases,279,Jul 29,279,Jul 29: 279 New Cases
2020-07-30,ut,Uttarakhand,New Cases,199,Jul 30,199,Jul 30: 199 New Cases
2020-07-31,ut,Uttarakhand,New Cases,118,Jul 31,118,Jul 31: 118 New Cases
2020-08-01,ut,Uttarakhand,New Cases,264,Aug  1,264,Aug  1: 264 New Cases
2020-08-02,ut,Uttarakhand,New Cases,146,Aug  2,146,Aug  2: 146 New Cases
2020-08-03,ut,Uttarakhand,New Cases,207,Aug  3,207,Aug  3: 207 New Cases
2020-08-04,ut,Uttarakhand,New Cases,208,Aug  4,208,Aug  4: 208 New Cases
2020-08-05,ut,Uttarakhand,New Cases,246,Aug  5,246,Aug  5: 246 New Cases
2020-08-06,ut,Uttarakhand,New Cases,369,Aug  6,369,Aug  6: 369 New Cases
2020-08-07,ut,Uttarakhand,New Cases,278,Aug  7,278,Aug  7: 278 New Cases
2020-08-08,ut,Uttarakhand,New Cases,501,Aug  8,501,Aug  8: 501 New Cases
2020-08-09,ut,Uttarakhand,New Cases,230,Aug  9,230,Aug  9: 230 New Cases
2020-08-10,ut,Uttarakhand,New Cases,389,Aug 10,389,Aug 10: 389 New Cases
2020-08-11,ut,Uttarakhand,New Cases,411,Aug 11,411,Aug 11: 411 New Cases
2020-08-12,ut,Uttarakhand,New Cases,454,Aug 12,454,Aug 12: 454 New Cases
2020-08-13,ut,Uttarakhand,New Cases,416,Aug 13,416,Aug 13: 416 New Cases
2020-08-14,ut,Uttarakhand,New Cases,313,Aug 14,313,Aug 14: 313 New Cases
2020-08-15,ut,Uttarakhand,New Cases,325,Aug 15,325,Aug 15: 325 New Cases
2020-08-16,ut,Uttarakhand,New Cases,235,Aug 16,235,Aug 16: 235 New Cases
2020-08-17,ut,Uttarakhand,New Cases,318,Aug 17,318,Aug 17: 318 New Cases
2020-08-18,ut,Uttarakhand,New Cases,468,Aug 18,468,Aug 18: 468 New Cases
2020-08-19,ut,Uttarakhand,New Cases,264,Aug 19,264,Aug 19: 264 New Cases
2020-08-20,ut,Uttarakhand,New Cases,411,Aug 20,411,Aug 20: 411 New Cases
2020-08-21,ut,Uttarakhand,New Cases,447,Aug 21,447,Aug 21: 447 New Cases
2020-08-22,ut,Uttarakhand,New Cases,483,Aug 22,483,Aug 22: 483 New Cases
2020-08-23,ut,Uttarakhand,New Cases,558,Aug 23,558,Aug 23: 558 New Cases
2020-08-24,ut,Uttarakhand,New Cases,405,Aug 24,405,Aug 24: 405 New Cases
2020-08-25,ut,Uttarakhand,New Cases,485,Aug 25,485,Aug 25: 485 New Cases
2020-08-26,ut,Uttarakhand,New Cases,535,Aug 26,535,Aug 26: 535 New Cases
2020-08-27,ut,Uttarakhand,New Cases,728,Aug 27,728,Aug 27: 728 New Cases
2020-08-28,ut,Uttarakhand,New Cases,588,Aug 28,588,Aug 28: 588 New Cases
2020-08-29,ut,Uttarakhand,New Cases,706,Aug 29,706,Aug 29: 706 New Cases
2020-08-30,ut,Uttarakhand,New Cases,664,Aug 30,664,Aug 30: 664 New Cases
2020-08-31,ut,Uttarakhand,New Cases,592,Aug 31,592,Aug 31: 592 New Cases
2020-09-01,ut,Uttarakhand,New Cases,571,Sep  1,571,Sep  1: 571 New Cases
2020-09-02,ut,Uttarakhand,New Cases,836,Sep  2,836,Sep  2: 836 New Cases
2020-09-03,ut,Uttarakhand,New Cases,946,Sep  3,946,Sep  3: 946 New Cases
2020-09-04,ut,Uttarakhand,New Cases,831,Sep  4,831,Sep  4: 831 New Cases
2020-09-05,ut,Uttarakhand,New Cases,950,Sep  5,950,Sep  5: 950 New Cases
2020-09-06,ut,Uttarakhand,New Cases,668,Sep  6,668,Sep  6: 668 New Cases
2020-09-07,ut,Uttarakhand,New Cases,807,Sep  7,807,Sep  7: 807 New Cases
2020-09-08,ut,Uttarakhand,New Cases,658,Sep  8,658,Sep  8: 658 New Cases
2020-09-09,ut,Uttarakhand,New Cases,1117,Sep  9,"1,117","Sep  9: 1,117 New Cases"
2020-09-10,ut,Uttarakhand,New Cases,1015,Sep 10,"1,015","Sep 10: 1,015 New Cases"
2020-09-11,ut,Uttarakhand,New Cases,995,Sep 11,995,Sep 11: 995 New Cases
2020-09-12,ut,Uttarakhand,New Cases,1115,Sep 12,"1,115","Sep 12: 1,115 New Cases"
2020-09-13,ut,Uttarakhand,New Cases,1637,Sep 13,"1,637","Sep 13: 1,637 New Cases"
2020-09-14,ut,Uttarakhand,New Cases,1043,Sep 14,"1,043","Sep 14: 1,043 New Cases"
2020-09-15,ut,Uttarakhand,New Cases,1391,Sep 15,"1,391","Sep 15: 1,391 New Cases"
2020-09-16,ut,Uttarakhand,New Cases,1540,Sep 16,"1,540","Sep 16: 1,540 New Cases"
2020-09-17,ut,Uttarakhand,New Cases,1192,Sep 17,"1,192","Sep 17: 1,192 New Cases"
2020-09-18,ut,Uttarakhand,New Cases,868,Sep 18,868,Sep 18: 868 New Cases
2020-09-19,ut,Uttarakhand,New Cases,2078,Sep 19,"2,078","Sep 19: 2,078 New Cases"
2020-09-20,ut,Uttarakhand,New Cases,878,Sep 20,878,Sep 20: 878 New Cases
2020-09-21,ut,Uttarakhand,New Cases,814,Sep 21,814,Sep 21: 814 New Cases
2020-09-22,ut,Uttarakhand,New Cases,874,Sep 22,874,Sep 22: 874 New Cases
2020-09-23,ut,Uttarakhand,New Cases,1069,Sep 23,"1,069","Sep 23: 1,069 New Cases"
2020-09-24,ut,Uttarakhand,New Cases,684,Sep 24,684,Sep 24: 684 New Cases
2020-09-25,ut,Uttarakhand,New Cases,928,Sep 25,928,Sep 25: 928 New Cases
2020-09-26,ut,Uttarakhand,New Cases,949,Sep 26,949,Sep 26: 949 New Cases
2020-09-27,ut,Uttarakhand,New Cases,764,Sep 27,764,Sep 27: 764 New Cases
2020-09-28,ut,Uttarakhand,New Cases,457,Sep 28,457,Sep 28: 457 New Cases
2020-09-29,ut,Uttarakhand,New Cases,493,Sep 29,493,Sep 29: 493 New Cases
2020-09-30,ut,Uttarakhand,New Cases,1005,Sep 30,"1,005","Sep 30: 1,005 New Cases"
2020-10-01,ut,Uttarakhand,New Cases,248,Oct  1,248,Oct  1: 248 New Cases
2020-10-02,ut,Uttarakhand,New Cases,311,Oct  2,311,Oct  2: 311 New Cases
2020-10-03,ut,Uttarakhand,New Cases,503,Oct  3,503,Oct  3: 503 New Cases
2020-10-04,ut,Uttarakhand,New Cases,1419,Oct  4,"1,419","Oct  4: 1,419 New Cases"
2020-10-05,ut,Uttarakhand,New Cases,510,Oct  5,510,Oct  5: 510 New Cases
2020-10-06,ut,Uttarakhand,New Cases,338,Oct  6,338,Oct  6: 338 New Cases
2020-10-07,ut,Uttarakhand,New Cases,630,Oct  7,630,Oct  7: 630 New Cases
2020-10-08,ut,Uttarakhand,New Cases,400,Oct  8,400,Oct  8: 400 New Cases
2020-10-09,ut,Uttarakhand,New Cases,704,Oct  9,704,Oct  9: 704 New Cases
2020-10-10,ut,Uttarakhand,New Cases,462,Oct 10,462,Oct 10: 462 New Cases
2020-10-11,ut,Uttarakhand,New Cases,526,Oct 11,526,Oct 11: 526 New Cases
2020-10-12,ut,Uttarakhand,New Cases,296,Oct 12,296,Oct 12: 296 New Cases
2020-10-13,ut,Uttarakhand,New Cases,294,Oct 13,294,Oct 13: 294 New Cases
2020-10-14,ut,Uttarakhand,New Cases,429,Oct 14,429,Oct 14: 429 New Cases
2020-10-15,ut,Uttarakhand,New Cases,423,Oct 15,423,Oct 15: 423 New Cases
2020-10-16,ut,Uttarakhand,New Cases,549,Oct 16,549,Oct 16: 549 New Cases
2020-10-17,ut,Uttarakhand,New Cases,606,Oct 17,606,Oct 17: 606 New Cases
2020-10-18,ut,Uttarakhand,New Cases,376,Oct 18,376,Oct 18: 376 New Cases
2020-10-19,ut,Uttarakhand,New Cases,336,Oct 19,336,Oct 19: 336 New Cases
2020-10-20,ut,Uttarakhand,New Cases,241,Oct 20,241,Oct 20: 241 New Cases
2020-10-21,ut,Uttarakhand,New Cases,505,Oct 21,505,Oct 21: 505 New Cases
2020-10-22,ut,Uttarakhand,New Cases,402,Oct 22,402,Oct 22: 402 New Cases
2020-10-23,ut,Uttarakhand,New Cases,288,Oct 23,288,Oct 23: 288 New Cases
2020-10-24,ut,Uttarakhand,New Cases,359,Oct 24,359,Oct 24: 359 New Cases
2020-10-25,ut,Uttarakhand,New Cases,221,Oct 25,221,Oct 25: 221 New Cases
2020-10-26,ut,Uttarakhand,New Cases,368,Oct 26,368,Oct 26: 368 New Cases
2020-10-27,ut,Uttarakhand,New Cases,213,Oct 27,213,Oct 27: 213 New Cases
2020-10-28,ut,Uttarakhand,New Cases,304,Oct 28,304,Oct 28: 304 New Cases
2020-10-29,ut,Uttarakhand,New Cases,305,Oct 29,305,Oct 29: 305 New Cases
2020-10-30,ut,Uttarakhand,New Cases,349,Oct 30,349,Oct 30: 349 New Cases
2020-10-31,ut,Uttarakhand,New Cases,413,Oct 31,413,Oct 31: 413 New Cases
2020-11-01,ut,Uttarakhand,New Cases,222,Nov  1,222,Nov  1: 222 New Cases
2020-11-02,ut,Uttarakhand,New Cases,331,Nov  2,331,Nov  2: 331 New Cases
2020-11-03,ut,Uttarakhand,New Cases,316,Nov  3,316,Nov  3: 316 New Cases
2020-11-04,ut,Uttarakhand,New Cases,388,Nov  4,388,Nov  4: 388 New Cases
2020-11-05,ut,Uttarakhand,New Cases,480,Nov  5,480,Nov  5: 480 New Cases
2020-11-06,ut,Uttarakhand,New Cases,473,Nov  6,473,Nov  6: 473 New Cases
2020-11-07,ut,Uttarakhand,New Cases,498,Nov  7,498,Nov  7: 498 New Cases
2020-11-08,ut,Uttarakhand,New Cases,243,Nov  8,243,Nov  8: 243 New Cases
2020-11-09,ut,Uttarakhand,New Cases,398,Nov  9,398,Nov  9: 398 New Cases
2020-11-10,ut,Uttarakhand,New Cases,328,Nov 10,328,Nov 10: 328 New Cases
2020-11-11,ut,Uttarakhand,New Cases,783,Nov 11,783,Nov 11: 783 New Cases
2020-11-12,ut,Uttarakhand,New Cases,451,Nov 12,451,Nov 12: 451 New Cases
2020-11-13,ut,Uttarakhand,New Cases,467,Nov 13,467,Nov 13: 467 New Cases
2020-11-14,ut,Uttarakhand,New Cases,296,Nov 14,296,Nov 14: 296 New Cases
2020-11-15,ut,Uttarakhand,New Cases,213,Nov 15,213,Nov 15: 213 New Cases
2020-11-16,ut,Uttarakhand,New Cases,243,Nov 16,243,Nov 16: 243 New Cases
2020-11-17,ut,Uttarakhand,New Cases,429,Nov 17,429,Nov 17: 429 New Cases
2020-11-18,ut,Uttarakhand,New Cases,420,Nov 18,420,Nov 18: 420 New Cases
2020-11-19,ut,Uttarakhand,New Cases,386,Nov 19,386,Nov 19: 386 New Cases
2020-11-20,ut,Uttarakhand,New Cases,512,Nov 20,512,Nov 20: 512 New Cases
2020-11-21,ut,Uttarakhand,New Cases,585,Nov 21,585,Nov 21: 585 New Cases
2020-11-22,ut,Uttarakhand,New Cases,466,Nov 22,466,Nov 22: 466 New Cases
2020-11-23,ut,Uttarakhand,New Cases,376,Nov 23,376,Nov 23: 376 New Cases
2020-11-24,ut,Uttarakhand,New Cases,528,Nov 24,528,Nov 24: 528 New Cases
2020-11-25,ut,Uttarakhand,New Cases,482,Nov 25,482,Nov 25: 482 New Cases
2020-11-26,ut,Uttarakhand,New Cases,355,Nov 26,355,Nov 26: 355 New Cases
2020-11-27,ut,Uttarakhand,New Cases,530,Nov 27,530,Nov 27: 530 New Cases
2020-11-28,ut,Uttarakhand,New Cases,424,Nov 28,424,Nov 28: 424 New Cases
2020-11-29,ut,Uttarakhand,New Cases,389,Nov 29,389,Nov 29: 389 New Cases
2020-11-30,ut,Uttarakhand,New Cases,455,Nov 30,455,Nov 30: 455 New Cases
2020-12-01,ut,Uttarakhand,New Cases,473,Dec  1,473,Dec  1: 473 New Cases
2020-12-02,ut,Uttarakhand,New Cases,516,Dec  2,516,Dec  2: 516 New Cases
2020-12-03,ut,Uttarakhand,New Cases,491,Dec  3,491,Dec  3: 491 New Cases
2020-12-04,ut,Uttarakhand,New Cases,618,Dec  4,618,Dec  4: 618 New Cases
2020-12-05,ut,Uttarakhand,New Cases,680,Dec  5,680,Dec  5: 680 New Cases
2020-12-06,ut,Uttarakhand,New Cases,424,Dec  6,424,Dec  6: 424 New Cases
2020-12-07,ut,Uttarakhand,New Cases,512,Dec  7,512,Dec  7: 512 New Cases
2020-12-08,ut,Uttarakhand,New Cases,632,Dec  8,632,Dec  8: 632 New Cases
2020-12-09,ut,Uttarakhand,New Cases,515,Dec  9,515,Dec  9: 515 New Cases
2020-12-10,ut,Uttarakhand,New Cases,830,Dec 10,830,Dec 10: 830 New Cases
2020-12-11,ut,Uttarakhand,New Cases,725,Dec 11,725,Dec 11: 725 New Cases
2020-12-12,ut,Uttarakhand,New Cases,728,Dec 12,728,Dec 12: 728 New Cases
2020-12-13,ut,Uttarakhand,New Cases,490,Dec 13,490,Dec 13: 490 New Cases
2020-12-14,ut,Uttarakhand,New Cases,577,Dec 14,577,Dec 14: 577 New Cases
2020-12-15,ut,Uttarakhand,New Cases,496,Dec 15,496,Dec 15: 496 New Cases
2020-12-16,ut,Uttarakhand,New Cases,567,Dec 16,567,Dec 16: 567 New Cases
2020-12-17,ut,Uttarakhand,New Cases,620,Dec 17,620,Dec 17: 620 New Cases
2020-12-18,ut,Uttarakhand,New Cases,580,Dec 18,580,Dec 18: 580 New Cases
2020-12-19,ut,Uttarakhand,New Cases,584,Dec 19,584,Dec 19: 584 New Cases
2020-12-20,ut,Uttarakhand,New Cases,464,Dec 20,464,Dec 20: 464 New Cases
2020-12-21,ut,Uttarakhand,New Cases,448,Dec 21,448,Dec 21: 448 New Cases
2020-12-22,ut,Uttarakhand,New Cases,611,Dec 22,611,Dec 22: 611 New Cases
2020-12-23,ut,Uttarakhand,New Cases,564,Dec 23,564,Dec 23: 564 New Cases
2020-12-24,ut,Uttarakhand,New Cases,436,Dec 24,436,Dec 24: 436 New Cases
2020-12-25,ut,Uttarakhand,New Cases,468,Dec 25,468,Dec 25: 468 New Cases
2020-12-26,ut,Uttarakhand,New Cases,374,Dec 26,374,Dec 26: 374 New Cases
2020-12-27,ut,Uttarakhand,New Cases,427,Dec 27,427,Dec 27: 427 New Cases
2020-12-28,ut,Uttarakhand,New Cases,205,Dec 28,205,Dec 28: 205 New Cases
2020-12-29,ut,Uttarakhand,New Cases,317,Dec 29,317,Dec 29: 317 New Cases
2020-12-30,ut,Uttarakhand,New Cases,449,Dec 30,449,Dec 30: 449 New Cases
2020-12-31,ut,Uttarakhand,New Cases,304,Dec 31,304,Dec 31: 304 New Cases
2021-01-01,ut,Uttarakhand,New Cases,361,Jan  1,361,Jan  1: 361 New Cases
2021-01-02,ut,Uttarakhand,New Cases,263,Jan  2,263,Jan  2: 263 New Cases
2021-01-03,ut,Uttarakhand,New Cases,267,Jan  3,267,Jan  3: 267 New Cases
2021-01-04,ut,Uttarakhand,New Cases,301,Jan  4,301,Jan  4: 301 New Cases
2021-01-05,ut,Uttarakhand,New Cases,254,Jan  5,254,Jan  5: 254 New Cases
2021-01-06,ut,Uttarakhand,New Cases,227,Jan  6,227,Jan  6: 227 New Cases
2021-01-07,ut,Uttarakhand,New Cases,249,Jan  7,249,Jan  7: 249 New Cases
2021-01-08,ut,Uttarakhand,New Cases,269,Jan  8,269,Jan  8: 269 New Cases
2021-01-09,ut,Uttarakhand,New Cases,287,Jan  9,287,Jan  9: 287 New Cases
2021-01-10,ut,Uttarakhand,New Cases,223,Jan 10,223,Jan 10: 223 New Cases
2021-01-11,ut,Uttarakhand,New Cases,156,Jan 11,156,Jan 11: 156 New Cases
2021-01-12,ut,Uttarakhand,New Cases,184,Jan 12,184,Jan 12: 184 New Cases
2021-01-13,ut,Uttarakhand,New Cases,209,Jan 13,209,Jan 13: 209 New Cases
2021-01-14,ut,Uttarakhand,New Cases,154,Jan 14,154,Jan 14: 154 New Cases
2021-01-15,ut,Uttarakhand,New Cases,141,Jan 15,141,Jan 15: 141 New Cases
2021-01-16,ut,Uttarakhand,New Cases,226,Jan 16,226,Jan 16: 226 New Cases
2021-01-17,ut,Uttarakhand,New Cases,112,Jan 17,112,Jan 17: 112 New Cases
2021-01-18,ut,Uttarakhand,New Cases,120,Jan 18,120,Jan 18: 120 New Cases
2021-01-19,ut,Uttarakhand,New Cases,116,Jan 19,116,Jan 19: 116 New Cases
2021-01-20,ut,Uttarakhand,New Cases,153,Jan 20,153,Jan 20: 153 New Cases
2021-01-21,ut,Uttarakhand,New Cases,162,Jan 21,162,Jan 21: 162 New Cases
2021-01-22,ut,Uttarakhand,New Cases,110,Jan 22,110,Jan 22: 110 New Cases
2021-01-23,ut,Uttarakhand,New Cases,122,Jan 23,122,Jan 23: 122 New Cases
2021-01-24,ut,Uttarakhand,New Cases,54,Jan 24,54,Jan 24: 54 New Cases
2021-01-25,ut,Uttarakhand,New Cases,62,Jan 25,62,Jan 25: 62 New Cases
2021-01-26,ut,Uttarakhand,New Cases,39,Jan 26,39,Jan 26: 39 New Cases
2021-01-27,ut,Uttarakhand,New Cases,85,Jan 27,85,Jan 27: 85 New Cases
2021-01-28,ut,Uttarakhand,New Cases,82,Jan 28,82,Jan 28: 82 New Cases
2021-01-29,ut,Uttarakhand,New Cases,78,Jan 29,78,Jan 29: 78 New Cases
2021-01-30,ut,Uttarakhand,New Cases,82,Jan 30,82,Jan 30: 82 New Cases
2021-01-31,ut,Uttarakhand,New Cases,61,Jan 31,61,Jan 31: 61 New Cases
2021-02-01,ut,Uttarakhand,New Cases,51,Feb  1,51,Feb  1: 51 New Cases
2021-02-02,ut,Uttarakhand,New Cases,47,Feb  2,47,Feb  2: 47 New Cases
2021-02-03,ut,Uttarakhand,New Cases,54,Feb  3,54,Feb  3: 54 New Cases
2021-02-04,ut,Uttarakhand,New Cases,103,Feb  4,103,Feb  4: 103 New Cases
2021-02-05,ut,Uttarakhand,New Cases,47,Feb  5,47,Feb  5: 47 New Cases
2021-02-06,ut,Uttarakhand,New Cases,47,Feb  6,47,Feb  6: 47 New Cases
2021-02-07,ut,Uttarakhand,New Cases,15,Feb  7,15,Feb  7: 15 New Cases
2021-02-08,ut,Uttarakhand,New Cases,43,Feb  8,43,Feb  8: 43 New Cases
2021-02-09,ut,Uttarakhand,New Cases,54,Feb  9,54,Feb  9: 54 New Cases
2021-02-10,ut,Uttarakhand,New Cases,35,Feb 10,35,Feb 10: 35 New Cases
2021-02-11,ut,Uttarakhand,New Cases,48,Feb 11,48,Feb 11: 48 New Cases
2021-02-12,ut,Uttarakhand,New Cases,49,Feb 12,49,Feb 12: 49 New Cases
2021-02-13,ut,Uttarakhand,New Cases,44,Feb 13,44,Feb 13: 44 New Cases
2021-02-14,ut,Uttarakhand,New Cases,54,Feb 14,54,Feb 14: 54 New Cases
2021-02-15,ut,Uttarakhand,New Cases,47,Feb 15,47,Feb 15: 47 New Cases
2021-02-16,ut,Uttarakhand,New Cases,53,Feb 16,53,Feb 16: 53 New Cases
2021-02-17,ut,Uttarakhand,New Cases,44,Feb 17,44,Feb 17: 44 New Cases
2021-02-18,ut,Uttarakhand,New Cases,41,Feb 18,41,Feb 18: 41 New Cases
2021-02-19,ut,Uttarakhand,New Cases,26,Feb 19,26,Feb 19: 26 New Cases
2021-02-20,ut,Uttarakhand,New Cases,0,Feb 20,0,Feb 20: 0 New Cases
2021-02-21,ut,Uttarakhand,New Cases,30,Feb 21,30,Feb 21: 30 New Cases
