stat	value
thetaS_last_obs_p_mean	0.9937705
thetaI_last_obs_p_mean	0.0002332228
thetaR_last_obs_p_mean	0.005996296
thetaS_last_obs_p_ci_low	0.9934588
thetaS_last_obs_p_ci_med	0.9937711
thetaS_last_obs_p_ci_up	0.9940763
thetaI_last_obs_p_ci_low	0.0001761413
thetaI_last_obs_p_ci_med	0.0002322539
thetaI_last_obs_p_ci_up	0.0002957496
thetaR_last_obs_p_ci_low	0.005696642
thetaR_last_obs_p_ci_med	0.005995284
thetaR_last_obs_p_ci_up	0.006302861
R0_p_mean	1.154704
R0_p_ci_low	0.568152
R0_p_ci_med	1.049135
R0_p_ci_up	2.34654
gamma_p_mean	0.04924691
gamma_p_ci_low	0.006208935
gamma_p_ci_med	0.03819497
gamma_p_ci_up	0.1508962
beta_p_mean	0.05024302
beta_p_ci_low	0.00781272
beta_p_ci_med	0.04086679
beta_p_ci_up	0.1451971
incidence_mean	0.006732205
incidence_ci_low	0.0002094095
incidence_ci_median	0.001579739
incidence_ci_up	0.04643587
thetaI_tp1_mean	0.001839966
thetaI_tp1_ci_low	0
thetaI_tp1_ci_med	0
thetaI_tp1_ci_up	0.01504523
thetaR_tp1_mean	0.01036044
thetaR_tp1_ci_low	0.002785664
thetaR_tp1_ci_med	0.007355954
thetaR_tp1_ci_up	0.03643096
Y_tp1_mean	0.001840346
Y_tp1_ci_low	0
Y_tp1_ci_med	0
Y_tp1_ci_up	0.01504902
R_tp1_mean	0.0103602
R_tp1_ci_low	0.002771429
R_tp1_ci_med	0.007356897
R_tp1_ci_up	0.03642945
thetaI_tp2_mean	NA
thetaI_tp2_ci_low	NA
thetaI_tp2_ci_med	NA
thetaI_tp2_ci_up	NA
thetaR_tp2_mean	NA
thetaR_tp2_ci_low	NA
thetaR_tp2_ci_med	NA
thetaR_tp2_ci_up	NA
Y_tp2_mean	NA
Y_tp2_ci_low	NA
Y_tp2_ci_med	NA
Y_tp2_ci_up	NA
R_tp2_mean	NA
R_tp2_ci_low	NA
R_tp2_ci_med	NA
R_tp2_ci_up	NA
thetaR_max_mean	0.01036044
thetaR_max_ci_low	0.002785664
thetaR_max_ci_med	0.007355954
thetaR_max_ci_up	0.03643096
cumInf_mean	0.0122004
cumInf_ci_low	0.002836343
cumInf_ci_med	0.007611508
cumInf_ci_up	0.0514694
dthetaI_tp1_date	05/31/21
first_tp_mean	01/03/21
first_tp_ci_low	11/13/20
first_tp_ci_med	12/17/20
first_tp_ci_up	05/31/21
dthetaI_tp2_date	05/31/21
second_tp_mean	01/06/21
second_tp_ci_low	11/15/20
second_tp_ci_med	12/18/20
second_tp_ci_up	05/31/21
end_p_mean	04/15/21
end_p_ci_low	01/20/21
end_p_ci_med	05/08/21
end_p_ci_up	05/31/21
begin_str	11/13/2020
