stat	value
thetaS_last_obs_p_mean	0.9688694
thetaI_last_obs_p_mean	2.163917e-06
thetaR_last_obs_p_mean	0.03112842
thetaS_last_obs_p_ci_low	0.9680851
thetaS_last_obs_p_ci_med	0.9688687
thetaS_last_obs_p_ci_up	0.9696525
thetaI_last_obs_p_ci_low	1.25277e-07
thetaI_last_obs_p_ci_med	1.499444e-06
thetaI_last_obs_p_ci_up	7.890587e-06
thetaR_last_obs_p_ci_low	0.03034536
thetaR_last_obs_p_ci_med	0.03112916
thetaR_last_obs_p_ci_up	0.03191295
R0_p_mean	0.7773282
R0_p_ci_low	0.5302791
R0_p_ci_med	0.7884563
R0_p_ci_up	0.9616214
gamma_p_mean	0.1977774
gamma_p_ci_low	0.07966125
gamma_p_ci_med	0.1957337
gamma_p_ci_up	0.3270872
beta_p_mean	0.1569211
beta_p_ci_low	0.04889586
beta_p_ci_med	0.1531247
beta_p_ci_up	0.2881961
incidence_mean	0.005893034
incidence_ci_low	0.001834218
incidence_ci_median	0.005751905
incidence_ci_up	0.01079698
thetaI_tp1_mean	1.368296e-09
thetaI_tp1_ci_low	0
thetaI_tp1_ci_med	0
thetaI_tp1_ci_up	0
thetaR_tp1_mean	0.03113329
thetaR_tp1_ci_low	0.01903064
thetaR_tp1_ci_med	0.03080913
thetaR_tp1_ci_up	0.04508875
Y_tp1_mean	1.436624e-09
Y_tp1_ci_low	0
Y_tp1_ci_med	0
Y_tp1_ci_up	0
R_tp1_mean	0.03113301
R_tp1_ci_low	0.01898787
R_tp1_ci_med	0.03080632
R_tp1_ci_up	0.04516979
thetaI_tp2_mean	NA
thetaI_tp2_ci_low	NA
thetaI_tp2_ci_med	NA
thetaI_tp2_ci_up	NA
thetaR_tp2_mean	NA
thetaR_tp2_ci_low	NA
thetaR_tp2_ci_med	NA
thetaR_tp2_ci_up	NA
Y_tp2_mean	NA
Y_tp2_ci_low	NA
Y_tp2_ci_med	NA
Y_tp2_ci_up	NA
R_tp2_mean	NA
R_tp2_ci_low	NA
R_tp2_ci_med	NA
R_tp2_ci_up	NA
thetaR_max_mean	0.03113301
thetaR_max_ci_low	0.0186026
thetaR_max_ci_med	0.03079347
thetaR_max_ci_up	0.04565894
cumInf_mean	0.03113301
cumInf_ci_low	0.0186026
cumInf_ci_med	0.03079347
cumInf_ci_up	0.04565894
dthetaI_tp1_date	05/20/21
first_tp_mean	11/29/20
first_tp_ci_low	11/13/20
first_tp_ci_med	11/21/20
first_tp_ci_up	12/26/20
dthetaI_tp2_date	05/20/21
second_tp_mean	11/30/20
second_tp_ci_low	11/13/20
second_tp_ci_med	11/22/20
second_tp_ci_up	12/28/20
end_p_mean	12/30/20
end_p_ci_low	12/28/20
end_p_ci_med	12/29/20
end_p_ci_up	01/09/21
begin_str	11/13/2020
