Dates,variable,value,upper_ci,color,type,date.fmt,val.fmt,text
2020-05-17,mod_4,1977,8720,Moderate return,solid,May 17,"1,977","May 17: 1,977 projected cases per day"
2020-05-17,mod_5,6161,22590,Normal (pre-intervention),solid,May 17,"6,161","May 17: 6,161 projected cases per day"
2020-05-17,mod_6,1042,5325,Cautious return,solid,May 17,"1,042","May 17: 1,042 projected cases per day"
2020-05-18,mod_2,62390,710851,Soc. Dist. + Travel Ban,solid,May 18,"62,390","May 18: 62,390 projected cases per day"
2020-05-18,mod_4,2438,11307,Moderate return,solid,May 18,"2,438","May 18: 2,438 projected cases per day"
2020-05-18,mod_5,8166,25519,Normal (pre-intervention),solid,May 18,"8,166","May 18: 8,166 projected cases per day"
2020-05-18,mod_6,1187,6034,Cautious return,solid,May 18,"1,187","May 18: 1,187 projected cases per day"
2020-05-19,mod_2,65735,762478,Soc. Dist. + Travel Ban,solid,May 19,"65,735","May 19: 65,735 projected cases per day"
2020-05-19,mod_4,3000,11411,Moderate return,solid,May 19,"3,000","May 19: 3,000 projected cases per day"
2020-05-19,mod_5,10742,31092,Normal (pre-intervention),solid,May 19,"10,742","May 19: 10,742 projected cases per day"
2020-05-19,mod_6,1370,6012,Cautious return,solid,May 19,"1,370","May 19: 1,370 projected cases per day"
2020-05-20,mod_2,69000,860112,Soc. Dist. + Travel Ban,solid,May 20,"69,000","May 20: 69,000 projected cases per day"
2020-05-20,mod_4,3692,13910,Moderate return,solid,May 20,"3,692","May 20: 3,692 projected cases per day"
2020-05-20,mod_5,14038,46035,Normal (pre-intervention),solid,May 20,"14,038","May 20: 14,038 projected cases per day"
2020-05-20,mod_6,1586,7192,Cautious return,solid,May 20,"1,586","May 20: 1,586 projected cases per day"
2020-05-21,mod_2,72083,933958,Soc. Dist. + Travel Ban,solid,May 21,"72,083","May 21: 72,083 projected cases per day"
2020-05-21,mod_4,4534,13691,Moderate return,solid,May 21,"4,534","May 21: 4,534 projected cases per day"
2020-05-21,mod_5,18133,55167,Normal (pre-intervention),solid,May 21,"18,133","May 21: 18,133 projected cases per day"
2020-05-21,mod_6,1835,6500,Cautious return,solid,May 21,"1,835","May 21: 1,835 projected cases per day"
2020-05-22,mod_2,75179,1108246,Soc. Dist. + Travel Ban,solid,May 22,"75,179","May 22: 75,179 projected cases per day"
2020-05-22,mod_4,5451,18381,Moderate return,solid,May 22,"5,451","May 22: 5,451 projected cases per day"
2020-05-22,mod_5,22465,68786,Normal (pre-intervention),solid,May 22,"22,465","May 22: 22,465 projected cases per day"
2020-05-22,mod_6,2110,7102,Cautious return,solid,May 22,"2,110","May 22: 2,110 projected cases per day"
2020-05-23,mod_2,78108,1149807,Soc. Dist. + Travel Ban,solid,May 23,"78,108","May 23: 78,108 projected cases per day"
2020-05-23,mod_4,6447,21374,Moderate return,solid,May 23,"6,447","May 23: 6,447 projected cases per day"
2020-05-23,mod_5,27205,90310,Normal (pre-intervention),solid,May 23,"27,205","May 23: 27,205 projected cases per day"
2020-05-23,mod_6,2421,7875,Cautious return,solid,May 23,"2,421","May 23: 2,421 projected cases per day"
2020-05-24,mod_2,80910,1269449,Soc. Dist. + Travel Ban,solid,May 24,"80,910","May 24: 80,910 projected cases per day"
2020-05-24,mod_4,7559,23260,Moderate return,solid,May 24,"7,559","May 24: 7,559 projected cases per day"
2020-05-24,mod_5,32313,112203,Normal (pre-intervention),solid,May 24,"32,313","May 24: 32,313 projected cases per day"
2020-05-24,mod_6,2733,9505,Cautious return,solid,May 24,"2,733","May 24: 2,733 projected cases per day"
2020-05-25,mod_2,83621,1334549,Soc. Dist. + Travel Ban,solid,May 25,"83,621","May 25: 83,621 projected cases per day"
2020-05-25,mod_4,8792,25727,Moderate return,solid,May 25,"8,792","May 25: 8,792 projected cases per day"
2020-05-25,mod_5,37683,142153,Normal (pre-intervention),solid,May 25,"37,683","May 25: 37,683 projected cases per day"
2020-05-25,mod_6,3089,9616,Cautious return,solid,May 25,"3,089","May 25: 3,089 projected cases per day"
2020-05-26,mod_2,86221,1466874,Soc. Dist. + Travel Ban,solid,May 26,"86,221","May 26: 86,221 projected cases per day"
2020-05-26,mod_4,10130,29618,Moderate return,solid,May 26,"10,130","May 26: 10,130 projected cases per day"
2020-05-26,mod_5,43249,182835,Normal (pre-intervention),solid,May 26,"43,249","May 26: 43,249 projected cases per day"
2020-05-26,mod_6,3463,9875,Cautious return,solid,May 26,"3,463","May 26: 3,463 projected cases per day"
2020-05-27,mod_2,88664,1492037,Soc. Dist. + Travel Ban,solid,May 27,"88,664","May 27: 88,664 projected cases per day"
2020-05-27,mod_4,11529,33991,Moderate return,solid,May 27,"11,529","May 27: 11,529 projected cases per day"
2020-05-27,mod_5,48963,224789,Normal (pre-intervention),solid,May 27,"48,963","May 27: 48,963 projected cases per day"
2020-05-27,mod_6,3870,11442,Cautious return,solid,May 27,"3,870","May 27: 3,870 projected cases per day"
2020-05-28,mod_2,90950,1631780,Soc. Dist. + Travel Ban,solid,May 28,"90,950","May 28: 90,950 projected cases per day"
2020-05-28,mod_4,13036,39320,Moderate return,solid,May 28,"13,036","May 28: 13,036 projected cases per day"
2020-05-28,mod_5,54653,278144,Normal (pre-intervention),solid,May 28,"54,653","May 28: 54,653 projected cases per day"
2020-05-28,mod_6,4322,10906,Cautious return,solid,May 28,"4,322","May 28: 4,322 projected cases per day"
2020-05-29,mod_2,93113,1690793,Soc. Dist. + Travel Ban,solid,May 29,"93,113","May 29: 93,113 projected cases per day"
2020-05-29,mod_4,14627,42637,Moderate return,solid,May 29,"14,627","May 29: 14,627 projected cases per day"
2020-05-29,mod_5,60355,361319,Normal (pre-intervention),solid,May 29,"60,355","May 29: 60,355 projected cases per day"
2020-05-29,mod_6,4761,13606,Cautious return,solid,May 29,"4,761","May 29: 4,761 projected cases per day"
2020-05-30,mod_2,95307,1754135,Soc. Dist. + Travel Ban,solid,May 30,"95,307","May 30: 95,307 projected cases per day"
2020-05-30,mod_4,16279,50675,Moderate return,solid,May 30,"16,279","May 30: 16,279 projected cases per day"
2020-05-30,mod_5,65957,446175,Normal (pre-intervention),solid,May 30,"65,957","May 30: 65,957 projected cases per day"
2020-05-30,mod_6,5228,13580,Cautious return,solid,May 30,"5,228","May 30: 5,228 projected cases per day"
2020-05-31,mod_2,97118,1810756,Soc. Dist. + Travel Ban,solid,May 31,"97,118","May 31: 97,118 projected cases per day"
2020-05-31,mod_4,18046,57296,Moderate return,solid,May 31,"18,046","May 31: 18,046 projected cases per day"
2020-05-31,mod_5,71394,557135,Normal (pre-intervention),solid,May 31,"71,394","May 31: 71,394 projected cases per day"
2020-05-31,mod_6,5720,15901,Cautious return,solid,May 31,"5,720","May 31: 5,720 projected cases per day"
2020-06-01,mod_2,99010,1972920,Soc. Dist. + Travel Ban,solid,Jun 01,"99,010","Jun 01: 99,010 projected cases per day"
2020-06-01,mod_4,19857,69248,Moderate return,solid,Jun 01,"19,857","Jun 01: 19,857 projected cases per day"
2020-06-01,mod_5,76708,661866,Normal (pre-intervention),solid,Jun 01,"76,708","Jun 01: 76,708 projected cases per day"
2020-06-01,mod_6,6251,15130,Cautious return,solid,Jun 01,"6,251","Jun 01: 6,251 projected cases per day"
2020-06-02,mod_2,100621,1899084,Soc. Dist. + Travel Ban,solid,Jun 02,"100,621","Jun 02: 100,621 projected cases per day"
2020-06-02,mod_4,21685,80095,Moderate return,solid,Jun 02,"21,685","Jun 02: 21,685 projected cases per day"
2020-06-02,mod_5,81885,854695,Normal (pre-intervention),solid,Jun 02,"81,885","Jun 02: 81,885 projected cases per day"
2020-06-02,mod_6,6798,14516,Cautious return,solid,Jun 02,"6,798","Jun 02: 6,798 projected cases per day"
2020-06-03,mod_2,102068,2160414,Soc. Dist. + Travel Ban,solid,Jun 03,"102,068","Jun 03: 102,068 projected cases per day"
2020-06-03,mod_4,23541,87600,Moderate return,solid,Jun 03,"23,541","Jun 03: 23,541 projected cases per day"
2020-06-03,mod_5,86699,1005531,Normal (pre-intervention),solid,Jun 03,"86,699","Jun 03: 86,699 projected cases per day"
2020-06-03,mod_6,7311,18343,Cautious return,solid,Jun 03,"7,311","Jun 03: 7,311 projected cases per day"
2020-06-04,mod_2,103498,1954668,Soc. Dist. + Travel Ban,solid,Jun 04,"103,498","Jun 04: 103,498 projected cases per day"
2020-06-04,mod_4,25427,100515,Moderate return,solid,Jun 04,"25,427","Jun 04: 25,427 projected cases per day"
2020-06-04,mod_5,91265,1195437,Normal (pre-intervention),solid,Jun 04,"91,265","Jun 04: 91,265 projected cases per day"
2020-06-04,mod_6,7868,22230,Cautious return,solid,Jun 04,"7,868","Jun 04: 7,868 projected cases per day"
2020-06-05,mod_2,104829,2142578,Soc. Dist. + Travel Ban,solid,Jun 05,"104,829","Jun 05: 104,829 projected cases per day"
2020-06-05,mod_4,27307,120641,Moderate return,solid,Jun 05,"27,307","Jun 05: 27,307 projected cases per day"
2020-06-05,mod_5,95469,1398237,Normal (pre-intervention),solid,Jun 05,"95,469","Jun 05: 95,469 projected cases per day"
2020-06-05,mod_6,8441,24021,Cautious return,solid,Jun 05,"8,441","Jun 05: 8,441 projected cases per day"
2020-06-06,mod_2,105935,1918468,Soc. Dist. + Travel Ban,solid,Jun 06,"105,935","Jun 06: 105,935 projected cases per day"
2020-06-06,mod_4,29166,136677,Moderate return,solid,Jun 06,"29,166","Jun 06: 29,166 projected cases per day"
2020-06-06,mod_5,99234,1571588,Normal (pre-intervention),solid,Jun 06,"99,234","Jun 06: 99,234 projected cases per day"
2020-06-06,mod_6,9019,20769,Cautious return,solid,Jun 06,"9,019","Jun 06: 9,019 projected cases per day"
2020-06-07,mod_2,106908,2010282,Soc. Dist. + Travel Ban,solid,Jun 07,"106,908","Jun 07: 106,908 projected cases per day"
2020-06-07,mod_4,31000,144967,Moderate return,solid,Jun 07,"31,000","Jun 07: 31,000 projected cases per day"
2020-06-07,mod_5,102564,1726449,Normal (pre-intervention),solid,Jun 07,"102,564","Jun 07: 102,564 projected cases per day"
2020-06-07,mod_6,9626,26483,Cautious return,solid,Jun 07,"9,626","Jun 07: 9,626 projected cases per day"
2020-06-08,mod_2,107834,1866637,Soc. Dist. + Travel Ban,solid,Jun 08,"107,834","Jun 08: 107,834 projected cases per day"
2020-06-08,mod_4,32780,184206,Moderate return,solid,Jun 08,"32,780","Jun 08: 32,780 projected cases per day"
2020-06-08,mod_5,105575,1940771,Normal (pre-intervention),solid,Jun 08,"105,575","Jun 08: 105,575 projected cases per day"
2020-06-08,mod_6,10185,26700,Cautious return,solid,Jun 08,"10,185","Jun 08: 10,185 projected cases per day"
2020-06-09,mod_2,108601,1772387,Soc. Dist. + Travel Ban,solid,Jun 09,"108,601","Jun 09: 108,601 projected cases per day"
2020-06-09,mod_4,34538,199513,Moderate return,solid,Jun 09,"34,538","Jun 09: 34,538 projected cases per day"
2020-06-09,mod_5,108206,2142241,Normal (pre-intervention),solid,Jun 09,"108,206","Jun 09: 108,206 projected cases per day"
2020-06-09,mod_6,10778,28410,Cautious return,solid,Jun 09,"10,778","Jun 09: 10,778 projected cases per day"
2020-06-10,mod_2,109377,1867908,Soc. Dist. + Travel Ban,solid,Jun 10,"109,377","Jun 10: 109,377 projected cases per day"
2020-06-10,mod_4,36267,213562,Moderate return,solid,Jun 10,"36,267","Jun 10: 36,267 projected cases per day"
2020-06-10,mod_5,110550,2266360,Normal (pre-intervention),solid,Jun 10,"110,550","Jun 10: 110,550 projected cases per day"
2020-06-10,mod_6,11387,35018,Cautious return,solid,Jun 10,"11,387","Jun 10: 11,387 projected cases per day"
2020-06-11,mod_2,109903,1793356,Soc. Dist. + Travel Ban,solid,Jun 11,"109,903","Jun 11: 109,903 projected cases per day"
2020-06-11,mod_4,37960,253457,Moderate return,solid,Jun 11,"37,960","Jun 11: 37,960 projected cases per day"
2020-06-11,mod_5,112594,2443938,Normal (pre-intervention),solid,Jun 11,"112,594","Jun 11: 112,594 projected cases per day"
2020-06-11,mod_6,11959,34467,Cautious return,solid,Jun 11,"11,959","Jun 11: 11,959 projected cases per day"
2020-06-12,mod_2,110382,1489427,Soc. Dist. + Travel Ban,solid,Jun 12,"110,382","Jun 12: 110,382 projected cases per day"
2020-06-12,mod_4,39459,298085,Moderate return,solid,Jun 12,"39,459","Jun 12: 39,459 projected cases per day"
2020-06-12,mod_5,114104,2439521,Normal (pre-intervention),solid,Jun 12,"114,104","Jun 12: 114,104 projected cases per day"
2020-06-12,mod_6,12581,39834,Cautious return,solid,Jun 12,"12,581","Jun 12: 12,581 projected cases per day"
2020-06-13,mod_2,110687,1525566,Soc. Dist. + Travel Ban,solid,Jun 13,"110,687","Jun 13: 110,687 projected cases per day"
2020-06-13,mod_4,41009,333748,Moderate return,solid,Jun 13,"41,009","Jun 13: 41,009 projected cases per day"
2020-06-13,mod_5,115468,2695367,Normal (pre-intervention),solid,Jun 13,"115,468","Jun 13: 115,468 projected cases per day"
2020-06-13,mod_6,13181,37858,Cautious return,solid,Jun 13,"13,181","Jun 13: 13,181 projected cases per day"
2020-06-14,mod_2,110973,1440722,Soc. Dist. + Travel Ban,solid,Jun 14,"110,973","Jun 14: 110,973 projected cases per day"
2020-06-14,mod_4,42329,372266,Moderate return,solid,Jun 14,"42,329","Jun 14: 42,329 projected cases per day"
2020-06-14,mod_5,116517,2877736,Normal (pre-intervention),solid,Jun 14,"116,517","Jun 14: 116,517 projected cases per day"
2020-06-14,mod_6,13761,43529,Cautious return,solid,Jun 14,"13,761","Jun 14: 13,761 projected cases per day"
2020-06-15,mod_2,111150,1340359,Soc. Dist. + Travel Ban,solid,Jun 15,"111,150","Jun 15: 111,150 projected cases per day"
2020-06-15,mod_4,43687,396913,Moderate return,solid,Jun 15,"43,687","Jun 15: 43,687 projected cases per day"
2020-06-15,mod_5,117278,2901644,Normal (pre-intervention),solid,Jun 15,"117,278","Jun 15: 117,278 projected cases per day"
2020-06-15,mod_6,14349,46315,Cautious return,solid,Jun 15,"14,349","Jun 15: 14,349 projected cases per day"
2020-06-16,mod_2,111205,1346758,Soc. Dist. + Travel Ban,solid,Jun 16,"111,205","Jun 16: 111,205 projected cases per day"
2020-06-16,mod_4,44887,455697,Moderate return,solid,Jun 16,"44,887","Jun 16: 44,887 projected cases per day"
2020-06-16,mod_5,117781,2971458,Normal (pre-intervention),solid,Jun 16,"117,781","Jun 16: 117,781 projected cases per day"
2020-06-16,mod_6,14944,52551,Cautious return,solid,Jun 16,"14,944","Jun 16: 14,944 projected cases per day"
2020-06-17,mod_2,111318,1154948,Soc. Dist. + Travel Ban,solid,Jun 17,"111,318","Jun 17: 111,318 projected cases per day"
2020-06-17,mod_4,46053,492494,Moderate return,solid,Jun 17,"46,053","Jun 17: 46,053 projected cases per day"
2020-06-17,mod_5,118049,3008575,Normal (pre-intervention),solid,Jun 17,"118,049","Jun 17: 118,049 projected cases per day"
2020-06-17,mod_6,15458,55411,Cautious return,solid,Jun 17,"15,458","Jun 17: 15,458 projected cases per day"
2020-06-18,mod_2,111185,1085497,Soc. Dist. + Travel Ban,solid,Jun 18,"111,185","Jun 18: 111,185 projected cases per day"
2020-06-18,mod_4,47122,558446,Moderate return,solid,Jun 18,"47,122","Jun 18: 47,122 projected cases per day"
2020-06-18,mod_5,118127,3170680,Normal (pre-intervention),solid,Jun 18,"118,127","Jun 18: 118,127 projected cases per day"
2020-06-18,mod_6,16006,54138,Cautious return,solid,Jun 18,"16,006","Jun 18: 16,006 projected cases per day"
2020-06-19,mod_2,111087,1071926,Soc. Dist. + Travel Ban,solid,Jun 19,"111,087","Jun 19: 111,087 projected cases per day"
2020-06-19,mod_4,48079,626848,Moderate return,solid,Jun 19,"48,079","Jun 19: 48,079 projected cases per day"
2020-06-19,mod_5,117977,3051047,Normal (pre-intervention),solid,Jun 19,"117,977","Jun 19: 117,977 projected cases per day"
2020-06-19,mod_6,16559,68482,Cautious return,solid,Jun 19,"16,559","Jun 19: 16,559 projected cases per day"
2020-06-20,mod_2,110902,913038,Soc. Dist. + Travel Ban,solid,Jun 20,"110,902","Jun 20: 110,902 projected cases per day"
2020-06-20,mod_4,49032,643240,Moderate return,solid,Jun 20,"49,032","Jun 20: 49,032 projected cases per day"
2020-06-20,mod_5,117607,2954100,Normal (pre-intervention),solid,Jun 20,"117,607","Jun 20: 117,607 projected cases per day"
2020-06-20,mod_6,17098,74766,Cautious return,solid,Jun 20,"17,098","Jun 20: 17,098 projected cases per day"
2020-06-21,mod_2,110554,877790,Soc. Dist. + Travel Ban,solid,Jun 21,"110,554","Jun 21: 110,554 projected cases per day"
2020-06-21,mod_4,49866,717491,Moderate return,solid,Jun 21,"49,866","Jun 21: 49,866 projected cases per day"
2020-06-21,mod_5,117132,2726871,Normal (pre-intervention),solid,Jun 21,"117,132","Jun 21: 117,132 projected cases per day"
2020-06-21,mod_6,17607,70883,Cautious return,solid,Jun 21,"17,607","Jun 21: 17,607 projected cases per day"
2020-06-22,mod_2,110177,931103,Soc. Dist. + Travel Ban,solid,Jun 22,"110,177","Jun 22: 110,177 projected cases per day"
2020-06-22,mod_4,50589,709429,Moderate return,solid,Jun 22,"50,589","Jun 22: 50,589 projected cases per day"
2020-06-22,mod_5,116523,2734695,Normal (pre-intervention),solid,Jun 22,"116,523","Jun 22: 116,523 projected cases per day"
2020-06-22,mod_6,18060,87281,Cautious return,solid,Jun 22,"18,060","Jun 22: 18,060 projected cases per day"
2020-06-23,mod_2,109853,747042,Soc. Dist. + Travel Ban,solid,Jun 23,"109,853","Jun 23: 109,853 projected cases per day"
2020-06-23,mod_4,51391,900967,Moderate return,solid,Jun 23,"51,391","Jun 23: 51,391 projected cases per day"
2020-06-23,mod_5,115685,2619584,Normal (pre-intervention),solid,Jun 23,"115,685","Jun 23: 115,685 projected cases per day"
2020-06-23,mod_6,18543,86718,Cautious return,solid,Jun 23,"18,543","Jun 23: 18,543 projected cases per day"
2020-06-24,mod_2,109509,837427,Soc. Dist. + Travel Ban,solid,Jun 24,"109,509","Jun 24: 109,509 projected cases per day"
2020-06-24,mod_4,51956,838987,Moderate return,solid,Jun 24,"51,956","Jun 24: 51,956 projected cases per day"
2020-06-24,mod_5,114636,2313965,Normal (pre-intervention),solid,Jun 24,"114,636","Jun 24: 114,636 projected cases per day"
2020-06-24,mod_6,18979,81760,Cautious return,solid,Jun 24,"18,979","Jun 24: 18,979 projected cases per day"
2020-06-25,mod_2,108853,704730,Soc. Dist. + Travel Ban,solid,Jun 25,"108,853","Jun 25: 108,853 projected cases per day"
2020-06-25,mod_4,52654,951999,Moderate return,solid,Jun 25,"52,654","Jun 25: 52,654 projected cases per day"
2020-06-25,mod_5,113716,2191614,Normal (pre-intervention),solid,Jun 25,"113,716","Jun 25: 113,716 projected cases per day"
2020-06-25,mod_6,19446,105983,Cautious return,solid,Jun 25,"19,446","Jun 25: 19,446 projected cases per day"
2020-06-26,mod_2,108226,621322,Soc. Dist. + Travel Ban,solid,Jun 26,"108,226","Jun 26: 108,226 projected cases per day"
2020-06-26,mod_4,53159,949039,Moderate return,solid,Jun 26,"53,159","Jun 26: 53,159 projected cases per day"
2020-06-26,mod_5,112560,2055811,Normal (pre-intervention),solid,Jun 26,"112,560","Jun 26: 112,560 projected cases per day"
2020-06-26,mod_6,19884,115821,Cautious return,solid,Jun 26,"19,884","Jun 26: 19,884 projected cases per day"
2020-06-27,mod_2,107585,576545,Soc. Dist. + Travel Ban,solid,Jun 27,"107,585","Jun 27: 107,585 projected cases per day"
2020-06-27,mod_4,53694,1079469,Moderate return,solid,Jun 27,"53,694","Jun 27: 53,694 projected cases per day"
2020-06-27,mod_5,111231,1737241,Normal (pre-intervention),solid,Jun 27,"111,231","Jun 27: 111,231 projected cases per day"
2020-06-27,mod_6,20297,104895,Cautious return,solid,Jun 27,"20,297","Jun 27: 20,297 projected cases per day"
2020-06-28,mod_2,106938,519666,Soc. Dist. + Travel Ban,solid,Jun 28,"106,938","Jun 28: 106,938 projected cases per day"
2020-06-28,mod_4,54066,1098751,Moderate return,solid,Jun 28,"54,066","Jun 28: 54,066 projected cases per day"
2020-06-28,mod_5,109935,1618697,Normal (pre-intervention),solid,Jun 28,"109,935","Jun 28: 109,935 projected cases per day"
2020-06-28,mod_6,20731,134353,Cautious return,solid,Jun 28,"20,731","Jun 28: 20,731 projected cases per day"
2020-06-29,mod_2,106382,540886,Soc. Dist. + Travel Ban,solid,Jun 29,"106,382","Jun 29: 106,382 projected cases per day"
