date	value	incidence	scenario	lower_ci	upper_ci
2020-09-23	5730192	NA	Observed	NA	NA
2020-09-24	5816113	85921	Observed	NA	NA
2020-09-25	5901830	85717	Observed	NA	NA
2020-09-26	5990589	88759	Observed	NA	NA
2020-09-27	6073359	82770	Observed	NA	NA
2020-09-28	6143028	69669	Observed	NA	NA
2020-09-29	6223528	80500	Observed	NA	NA
2020-09-30	6310276	86748	Observed	NA	NA
2020-10-01	6392060	81784	Observed	NA	NA
2020-10-02	6471943	79883	Observed	NA	NA
2020-10-03	6547422	75479	Observed	NA	NA
2020-10-04	6622192	74770	Observed	NA	NA
2020-10-05	6682322	60130	Observed	NA	NA
2020-10-06	6754191	71869	Observed	NA	NA
2020-10-07	6833000	78809	Observed	NA	NA
2020-10-08	6903797	70797	Observed	NA	NA
2020-10-09	6977102	73305	Observed	NA	NA
2020-10-10	7051520	74418	Observed	NA	NA
2020-10-11	7119309	67789	Observed	NA	NA
2020-10-12	7173571	54262	Observed	NA	NA
2020-10-13	7237288	63717	Observed	NA	NA
2020-10-14	7305099	67811	Observed	NA	NA
2020-10-15	7368540	63441	Observed	NA	NA
2020-10-16	7430844	62304	Observed	NA	NA
2020-10-17	7492737	61893	Observed	NA	NA
2020-10-18	7549256	56519	Observed	NA	NA
2020-10-19	7594762	45506	Observed	NA	NA
2020-10-20	7649110	54348	Observed	NA	NA
2020-10-21	7705374	56264	Observed	NA	NA
2020-10-22	7759745	54371	Observed	NA	NA
2020-10-23	7813676	53931	Observed	NA	NA
2020-10-24	7864042	50366	Observed	NA	NA
2020-10-25	7909964	45922	Observed	NA	NA
2020-10-26	7945983	36019	Observed	NA	NA
2020-10-27	7989019	43036	Observed	NA	NA
2020-10-28	8039207	50188	Observed	NA	NA
2020-10-29	8087972	48765	Observed	NA	NA
2020-10-30	8136089	48117	Observed	NA	NA
2020-10-31	8183317	47228	Observed	NA	NA
2020-11-01	8229245	45928	Observed	NA	NA
2020-11-02	8266837	37592	Observed	NA	NA
2020-11-03	8312864	46027	Observed	NA	NA
2020-11-04	8363329	50465	Observed	NA	NA
2020-11-05	8410957	47628	Observed	NA	NA
2020-11-06	8460974	50017	Observed	NA	NA
2020-11-07	8483584	NA	Soc. Dist. + Travel Ban	7479230	9559120
2020-11-08	8506992	23408	Soc. Dist. + Travel Ban	7346888	9760154
2020-11-09	8530381	23389	Soc. Dist. + Travel Ban	7232788	9937401
2020-11-10	8552784	22403	Soc. Dist. + Travel Ban	7138196	10104997
2020-11-11	8574568	21784	Soc. Dist. + Travel Ban	7055851	10254155
2020-11-12	8595982	21414	Soc. Dist. + Travel Ban	6974008	10403253
2020-11-13	8616967	20985	Soc. Dist. + Travel Ban	6899208	10535278
2020-11-14	8637346	20379	Soc. Dist. + Travel Ban	6831361	10682550
2020-11-15	8657308	19962	Soc. Dist. + Travel Ban	6767584	10804420
2020-11-16	8676121	18813	Soc. Dist. + Travel Ban	6704358	10933545
2020-11-17	8694394	18273	Soc. Dist. + Travel Ban	6650760	11047807
2020-11-18	8713323	18929	Soc. Dist. + Travel Ban	6590981	11161361
2020-11-19	8731853	18530	Soc. Dist. + Travel Ban	6547178	11276475
2020-11-20	8750885	19032	Soc. Dist. + Travel Ban	6497072	11385948
