stat	value
thetaS_last_obs_p_mean	0.9819047
thetaI_last_obs_p_mean	0.0006589299
thetaR_last_obs_p_mean	0.01743635
thetaS_last_obs_p_ci_low	0.9813604
thetaS_last_obs_p_ci_med	0.9819038
thetaS_last_obs_p_ci_up	0.9824478
thetaI_last_obs_p_ci_low	0.000554915
thetaI_last_obs_p_ci_med	0.0006573416
thetaI_last_obs_p_ci_up	0.0007704112
thetaR_last_obs_p_ci_low	0.01690312
thetaR_last_obs_p_ci_med	0.01743651
thetaR_last_obs_p_ci_up	0.01796889
R0_p_mean	1.52099
R0_p_ci_low	0.893888
R0_p_ci_med	1.383808
R0_p_ci_up	2.882695
gamma_p_mean	0.06474108
gamma_p_ci_low	0.008857463
gamma_p_ci_med	0.04892602
gamma_p_ci_up	0.2029676
beta_p_mean	0.08588737
beta_p_ci_low	0.01444037
beta_p_ci_med	0.0724911
beta_p_ci_up	0.2313226
incidence_mean	0.1003038
incidence_ci_low	0.001202994
incidence_ci_median	0.0367457
incidence_ci_up	0.5239072
thetaI_tp1_mean	0.01610208
thetaI_tp1_ci_low	0
thetaI_tp1_ci_med	0.005099924
thetaI_tp1_ci_up	0.1021853
thetaR_tp1_mean	0.05818334
thetaR_tp1_ci_low	0.01442358
thetaR_tp1_ci_med	0.03194096
thetaR_tp1_ci_up	0.2687174
Y_tp1_mean	0.0161029
Y_tp1_ci_low	0
Y_tp1_ci_med	0.00510092
Y_tp1_ci_up	0.1022578
R_tp1_mean	0.05818039
R_tp1_ci_low	0.01441148
R_tp1_ci_med	0.03194565
R_tp1_ci_up	0.2685372
thetaI_tp2_mean	NA
thetaI_tp2_ci_low	NA
thetaI_tp2_ci_med	NA
thetaI_tp2_ci_up	NA
thetaR_tp2_mean	NA
thetaR_tp2_ci_low	NA
thetaR_tp2_ci_med	NA
thetaR_tp2_ci_up	NA
Y_tp2_mean	NA
Y_tp2_ci_low	NA
Y_tp2_ci_med	NA
Y_tp2_ci_up	NA
R_tp2_mean	NA
R_tp2_ci_low	NA
R_tp2_ci_med	NA
R_tp2_ci_up	NA
thetaR_max_mean	0.09168937
thetaR_max_ci_low	0.01439585
thetaR_max_ci_med	0.04237354
thetaR_max_ci_up	0.4367183
cumInf_mean	0.1158142
cumInf_ci_low	0.0150051
cumInf_ci_med	0.05291498
cumInf_ci_up	0.5379316
dthetaI_tp1_date	09/26/21
first_tp_mean	07/27/21
first_tp_ci_low	04/18/21
first_tp_ci_med	08/23/21
first_tp_ci_up	10/27/21
dthetaI_tp2_date	09/26/21
second_tp_mean	08/01/21
second_tp_ci_low	04/20/21
second_tp_ci_med	09/18/21
second_tp_ci_up	10/27/21
end_p_mean	10/22/21
end_p_ci_low	08/15/21
end_p_ci_med	10/27/21
end_p_ci_up	10/27/21
begin_str	04/11/2021
