Date,State,Name,Type,Count,date.fmt,count.fmt,text
2020-09-15,wb,West Bengal,Recovered,2919,Sep 15,"2,919","Sep 15: 2,919 Recovered"
2020-09-16,wb,West Bengal,Recovered,2971,Sep 16,"2,971","Sep 16: 2,971 Recovered"
2020-09-17,wb,West Bengal,Recovered,2948,Sep 17,"2,948","Sep 17: 2,948 Recovered"
2020-09-18,wb,West Bengal,Recovered,2960,Sep 18,"2,960","Sep 18: 2,960 Recovered"
2020-09-19,wb,West Bengal,Recovered,2993,Sep 19,"2,993","Sep 19: 2,993 Recovered"
2020-09-20,wb,West Bengal,Recovered,2958,Sep 20,"2,958","Sep 20: 2,958 Recovered"
2020-09-21,wb,West Bengal,Recovered,3011,Sep 21,"3,011","Sep 21: 3,011 Recovered"
2020-09-22,wb,West Bengal,Recovered,3047,Sep 22,"3,047","Sep 22: 3,047 Recovered"
2020-09-23,wb,West Bengal,Recovered,2998,Sep 23,"2,998","Sep 23: 2,998 Recovered"
2020-09-24,wb,West Bengal,Recovered,3014,Sep 24,"3,014","Sep 24: 3,014 Recovered"
2020-09-25,wb,West Bengal,Recovered,2978,Sep 25,"2,978","Sep 25: 2,978 Recovered"
2020-09-26,wb,West Bengal,Recovered,2955,Sep 26,"2,955","Sep 26: 2,955 Recovered"
2020-09-27,wb,West Bengal,Recovered,2946,Sep 27,"2,946","Sep 27: 2,946 Recovered"
2020-09-28,wb,West Bengal,Recovered,2923,Sep 28,"2,923","Sep 28: 2,923 Recovered"
2020-09-29,wb,West Bengal,Recovered,2961,Sep 29,"2,961","Sep 29: 2,961 Recovered"
2020-09-30,wb,West Bengal,Recovered,2954,Sep 30,"2,954","Sep 30: 2,954 Recovered"
2020-10-01,wb,West Bengal,Recovered,2996,Oct  1,"2,996","Oct  1: 2,996 Recovered"
2020-10-02,wb,West Bengal,Recovered,2944,Oct  2,"2,944","Oct  2: 2,944 Recovered"
2020-05-01,wb,West Bengal,Fatalities,8,May  1,8,May  1: 8 Fatalities
2020-05-02,wb,West Bengal,Fatalities,7,May  2,7,May  2: 7 Fatalities
2020-05-03,wb,West Bengal,Fatalities,74,May  3,74,May  3: 74 Fatalities
2020-05-04,wb,West Bengal,Fatalities,11,May  4,11,May  4: 11 Fatalities
2020-05-05,wb,West Bengal,Fatalities,7,May  5,7,May  5: 7 Fatalities
2020-05-06,wb,West Bengal,Fatalities,4,May  6,4,May  6: 4 Fatalities
2020-05-07,wb,West Bengal,Fatalities,7,May  7,7,May  7: 7 Fatalities
2020-05-08,wb,West Bengal,Fatalities,9,May  8,9,May  8: 9 Fatalities
2020-05-09,wb,West Bengal,Fatalities,11,May  9,11,May  9: 11 Fatalities
2020-05-10,wb,West Bengal,Fatalities,14,May 10,14,May 10: 14 Fatalities
2020-05-11,wb,West Bengal,Fatalities,5,May 11,5,May 11: 5 Fatalities
2020-05-12,wb,West Bengal,Fatalities,8,May 12,8,May 12: 8 Fatalities
2020-05-13,wb,West Bengal,Fatalities,9,May 13,9,May 13: 9 Fatalities
2020-05-14,wb,West Bengal,Fatalities,8,May 14,8,May 14: 8 Fatalities
2020-05-15,wb,West Bengal,Fatalities,10,May 15,10,May 15: 10 Fatalities
2020-05-16,wb,West Bengal,Fatalities,7,May 16,7,May 16: 7 Fatalities
2020-05-17,wb,West Bengal,Fatalities,6,May 17,6,May 17: 6 Fatalities
2020-05-18,wb,West Bengal,Fatalities,6,May 18,6,May 18: 6 Fatalities
2020-05-19,wb,West Bengal,Fatalities,6,May 19,6,May 19: 6 Fatalities
2020-05-20,wb,West Bengal,Fatalities,3,May 20,3,May 20: 3 Fatalities
2020-05-21,wb,West Bengal,Fatalities,6,May 21,6,May 21: 6 Fatalities
2020-05-22,wb,West Bengal,Fatalities,6,May 22,6,May 22: 6 Fatalities
2020-05-23,wb,West Bengal,Fatalities,4,May 23,4,May 23: 4 Fatalities
2020-05-24,wb,West Bengal,Fatalities,3,May 24,3,May 24: 3 Fatalities
2020-05-25,wb,West Bengal,Fatalities,6,May 25,6,May 25: 6 Fatalities
2020-05-26,wb,West Bengal,Fatalities,5,May 26,5,May 26: 5 Fatalities
2020-05-27,wb,West Bengal,Fatalities,6,May 27,6,May 27: 6 Fatalities
2020-05-28,wb,West Bengal,Fatalities,6,May 28,6,May 28: 6 Fatalities
2020-05-29,wb,West Bengal,Fatalities,7,May 29,7,May 29: 7 Fatalities
2020-05-30,wb,West Bengal,Fatalities,7,May 30,7,May 30: 7 Fatalities
2020-05-31,wb,West Bengal,Fatalities,8,May 31,8,May 31: 8 Fatalities
2020-06-01,wb,West Bengal,Fatalities,8,Jun  1,8,Jun  1: 8 Fatalities
2020-06-02,wb,West Bengal,Fatalities,10,Jun  2,10,Jun  2: 10 Fatalities
2020-06-03,wb,West Bengal,Fatalities,10,Jun  3,10,Jun  3: 10 Fatalities
2020-06-04,wb,West Bengal,Fatalities,10,Jun  4,10,Jun  4: 10 Fatalities
2020-06-05,wb,West Bengal,Fatalities,11,Jun  5,11,Jun  5: 11 Fatalities
2020-06-06,wb,West Bengal,Fatalities,17,Jun  6,17,Jun  6: 17 Fatalities
2020-06-07,wb,West Bengal,Fatalities,13,Jun  7,13,Jun  7: 13 Fatalities
2020-06-08,wb,West Bengal,Fatalities,9,Jun  8,9,Jun  8: 9 Fatalities
2020-06-09,wb,West Bengal,Fatalities,10,Jun  9,10,Jun  9: 10 Fatalities
2020-06-10,wb,West Bengal,Fatalities,17,Jun 10,17,Jun 10: 17 Fatalities
2020-06-11,wb,West Bengal,Fatalities,10,Jun 11,10,Jun 11: 10 Fatalities
2020-06-12,wb,West Bengal,Fatalities,9,Jun 12,9,Jun 12: 9 Fatalities
2020-06-13,wb,West Bengal,Fatalities,12,Jun 13,12,Jun 13: 12 Fatalities
2020-06-14,wb,West Bengal,Fatalities,12,Jun 14,12,Jun 14: 12 Fatalities
2020-06-15,wb,West Bengal,Fatalities,10,Jun 15,10,Jun 15: 10 Fatalities
2020-06-16,wb,West Bengal,Fatalities,10,Jun 16,10,Jun 16: 10 Fatalities
2020-06-17,wb,West Bengal,Fatalities,11,Jun 17,11,Jun 17: 11 Fatalities
2020-06-18,wb,West Bengal,Fatalities,12,Jun 18,12,Jun 18: 12 Fatalities
2020-06-19,wb,West Bengal,Fatalities,11,Jun 19,11,Jun 19: 11 Fatalities
2020-06-20,wb,West Bengal,Fatalities,11,Jun 20,11,Jun 20: 11 Fatalities
2020-06-21,wb,West Bengal,Fatalities,15,Jun 21,15,Jun 21: 15 Fatalities
2020-06-22,wb,West Bengal,Fatalities,14,Jun 22,14,Jun 22: 14 Fatalities
2020-06-23,wb,West Bengal,Fatalities,11,Jun 23,11,Jun 23: 11 Fatalities
2020-06-24,wb,West Bengal,Fatalities,11,Jun 24,11,Jun 24: 11 Fatalities
2020-06-25,wb,West Bengal,Fatalities,15,Jun 25,15,Jun 25: 15 Fatalities
2020-06-26,wb,West Bengal,Fatalities,10,Jun 26,10,Jun 26: 10 Fatalities
2020-06-27,wb,West Bengal,Fatalities,13,Jun 27,13,Jun 27: 13 Fatalities
2020-06-28,wb,West Bengal,Fatalities,10,Jun 28,10,Jun 28: 10 Fatalities
2020-06-29,wb,West Bengal,Fatalities,14,Jun 29,14,Jun 29: 14 Fatalities
2020-06-30,wb,West Bengal,Fatalities,15,Jun 30,15,Jun 30: 15 Fatalities
2020-07-01,wb,West Bengal,Fatalities,15,Jul  1,15,Jul  1: 15 Fatalities
2020-07-02,wb,West Bengal,Fatalities,16,Jul  2,16,Jul  2: 16 Fatalities
2020-07-03,wb,West Bengal,Fatalities,18,Jul  3,18,Jul  3: 18 Fatalities
2020-07-04,wb,West Bengal,Fatalities,19,Jul  4,19,Jul  4: 19 Fatalities
2020-07-05,wb,West Bengal,Fatalities,21,Jul  5,21,Jul  5: 21 Fatalities
2020-07-06,wb,West Bengal,Fatalities,22,Jul  6,22,Jul  6: 22 Fatalities
2020-07-07,wb,West Bengal,Fatalities,25,Jul  7,25,Jul  7: 25 Fatalities
2020-07-08,wb,West Bengal,Fatalities,23,Jul  8,23,Jul  8: 23 Fatalities
2020-07-09,wb,West Bengal,Fatalities,27,Jul  9,27,Jul  9: 27 Fatalities
2020-07-10,wb,West Bengal,Fatalities,26,Jul 10,26,Jul 10: 26 Fatalities
2020-07-11,wb,West Bengal,Fatalities,26,Jul 11,26,Jul 11: 26 Fatalities
2020-07-12,wb,West Bengal,Fatalities,26,Jul 12,26,Jul 12: 26 Fatalities
2020-07-13,wb,West Bengal,Fatalities,24,Jul 13,24,Jul 13: 24 Fatalities
2020-07-14,wb,West Bengal,Fatalities,24,Jul 14,24,Jul 14: 24 Fatalities
2020-07-15,wb,West Bengal,Fatalities,20,Jul 15,20,Jul 15: 20 Fatalities
2020-07-16,wb,West Bengal,Fatalities,23,Jul 16,23,Jul 16: 23 Fatalities
2020-07-17,wb,West Bengal,Fatalities,26,Jul 17,26,Jul 17: 26 Fatalities
2020-07-18,wb,West Bengal,Fatalities,27,Jul 18,27,Jul 18: 27 Fatalities
2020-07-19,wb,West Bengal,Fatalities,36,Jul 19,36,Jul 19: 36 Fatalities
2020-07-20,wb,West Bengal,Fatalities,35,Jul 20,35,Jul 20: 35 Fatalities
2020-07-21,wb,West Bengal,Fatalities,35,Jul 21,35,Jul 21: 35 Fatalities
2020-07-22,wb,West Bengal,Fatalities,39,Jul 22,39,Jul 22: 39 Fatalities
2020-07-23,wb,West Bengal,Fatalities,34,Jul 23,34,Jul 23: 34 Fatalities
2020-07-24,wb,West Bengal,Fatalities,35,Jul 24,35,Jul 24: 35 Fatalities
2020-07-25,wb,West Bengal,Fatalities,42,Jul 25,42,Jul 25: 42 Fatalities
2020-07-26,wb,West Bengal,Fatalities,40,Jul 26,40,Jul 26: 40 Fatalities
2020-07-27,wb,West Bengal,Fatalities,39,Jul 27,39,Jul 27: 39 Fatalities
2020-07-28,wb,West Bengal,Fatalities,38,Jul 28,38,Jul 28: 38 Fatalities
2020-07-29,wb,West Bengal,Fatalities,41,Jul 29,41,Jul 29: 41 Fatalities
2020-07-30,wb,West Bengal,Fatalities,46,Jul 30,46,Jul 30: 46 Fatalities
2020-07-31,wb,West Bengal,Fatalities,45,Jul 31,45,Jul 31: 45 Fatalities
2020-08-01,wb,West Bengal,Fatalities,48,Aug  1,48,Aug  1: 48 Fatalities
2020-08-02,wb,West Bengal,Fatalities,49,Aug  2,49,Aug  2: 49 Fatalities
2020-08-03,wb,West Bengal,Fatalities,53,Aug  3,53,Aug  3: 53 Fatalities
2020-08-04,wb,West Bengal,Fatalities,54,Aug  4,54,Aug  4: 54 Fatalities
2020-08-05,wb,West Bengal,Fatalities,61,Aug  5,61,Aug  5: 61 Fatalities
2020-08-06,wb,West Bengal,Fatalities,56,Aug  6,56,Aug  6: 56 Fatalities
2020-08-07,wb,West Bengal,Fatalities,52,Aug  7,52,Aug  7: 52 Fatalities
2020-08-08,wb,West Bengal,Fatalities,51,Aug  8,51,Aug  8: 51 Fatalities
2020-08-09,wb,West Bengal,Fatalities,54,Aug  9,54,Aug  9: 54 Fatalities
2020-08-10,wb,West Bengal,Fatalities,41,Aug 10,41,Aug 10: 41 Fatalities
2020-08-11,wb,West Bengal,Fatalities,49,Aug 11,49,Aug 11: 49 Fatalities
2020-08-12,wb,West Bengal,Fatalities,54,Aug 12,54,Aug 12: 54 Fatalities
2020-08-13,wb,West Bengal,Fatalities,56,Aug 13,56,Aug 13: 56 Fatalities
2020-08-14,wb,West Bengal,Fatalities,60,Aug 14,60,Aug 14: 60 Fatalities
2020-08-15,wb,West Bengal,Fatalities,58,Aug 15,58,Aug 15: 58 Fatalities
2020-08-16,wb,West Bengal,Fatalities,51,Aug 16,51,Aug 16: 51 Fatalities
2020-08-17,wb,West Bengal,Fatalities,45,Aug 17,45,Aug 17: 45 Fatalities
2020-08-18,wb,West Bengal,Fatalities,55,Aug 18,55,Aug 18: 55 Fatalities
2020-08-19,wb,West Bengal,Fatalities,53,Aug 19,53,Aug 19: 53 Fatalities
2020-08-20,wb,West Bengal,Fatalities,53,Aug 20,53,Aug 20: 53 Fatalities
2020-08-21,wb,West Bengal,Fatalities,55,Aug 21,55,Aug 21: 55 Fatalities
2020-08-22,wb,West Bengal,Fatalities,48,Aug 22,48,Aug 22: 48 Fatalities
2020-08-23,wb,West Bengal,Fatalities,57,Aug 23,57,Aug 23: 57 Fatalities
2020-08-24,wb,West Bengal,Fatalities,57,Aug 24,57,Aug 24: 57 Fatalities
2020-08-25,wb,West Bengal,Fatalities,58,Aug 25,58,Aug 25: 58 Fatalities
2020-08-26,wb,West Bengal,Fatalities,55,Aug 26,55,Aug 26: 55 Fatalities
2020-08-27,wb,West Bengal,Fatalities,53,Aug 27,53,Aug 27: 53 Fatalities
2020-08-28,wb,West Bengal,Fatalities,56,Aug 28,56,Aug 28: 56 Fatalities
2020-08-29,wb,West Bengal,Fatalities,53,Aug 29,53,Aug 29: 53 Fatalities
2020-08-30,wb,West Bengal,Fatalities,50,Aug 30,50,Aug 30: 50 Fatalities
2020-08-31,wb,West Bengal,Fatalities,52,Aug 31,52,Aug 31: 52 Fatalities
2020-09-01,wb,West Bengal,Fatalities,55,Sep  1,55,Sep  1: 55 Fatalities
2020-09-02,wb,West Bengal,Fatalities,56,Sep  2,56,Sep  2: 56 Fatalities
2020-09-03,wb,West Bengal,Fatalities,55,Sep  3,55,Sep  3: 55 Fatalities
2020-09-04,wb,West Bengal,Fatalities,58,Sep  4,58,Sep  4: 58 Fatalities
2020-09-05,wb,West Bengal,Fatalities,58,Sep  5,58,Sep  5: 58 Fatalities
2020-09-06,wb,West Bengal,Fatalities,52,Sep  6,52,Sep  6: 52 Fatalities
2020-09-07,wb,West Bengal,Fatalities,58,Sep  7,58,Sep  7: 58 Fatalities
2020-09-08,wb,West Bengal,Fatalities,57,Sep  8,57,Sep  8: 57 Fatalities
2020-09-09,wb,West Bengal,Fatalities,53,Sep  9,53,Sep  9: 53 Fatalities
2020-09-10,wb,West Bengal,Fatalities,41,Sep 10,41,Sep 10: 41 Fatalities
2020-09-11,wb,West Bengal,Fatalities,57,Sep 11,57,Sep 11: 57 Fatalities
2020-09-12,wb,West Bengal,Fatalities,59,Sep 12,59,Sep 12: 59 Fatalities
2020-09-13,wb,West Bengal,Fatalities,58,Sep 13,58,Sep 13: 58 Fatalities
2020-09-14,wb,West Bengal,Fatalities,58,Sep 14,58,Sep 14: 58 Fatalities
2020-09-15,wb,West Bengal,Fatalities,59,Sep 15,59,Sep 15: 59 Fatalities
2020-09-16,wb,West Bengal,Fatalities,61,Sep 16,61,Sep 16: 61 Fatalities
2020-09-17,wb,West Bengal,Fatalities,60,Sep 17,60,Sep 17: 60 Fatalities
2020-09-18,wb,West Bengal,Fatalities,59,Sep 18,59,Sep 18: 59 Fatalities
2020-09-19,wb,West Bengal,Fatalities,56,Sep 19,56,Sep 19: 56 Fatalities
2020-09-20,wb,West Bengal,Fatalities,61,Sep 20,61,Sep 20: 61 Fatalities
2020-09-21,wb,West Bengal,Fatalities,62,Sep 21,62,Sep 21: 62 Fatalities
2020-09-22,wb,West Bengal,Fatalities,62,Sep 22,62,Sep 22: 62 Fatalities
2020-09-23,wb,West Bengal,Fatalities,61,Sep 23,61,Sep 23: 61 Fatalities
2020-09-24,wb,West Bengal,Fatalities,62,Sep 24,62,Sep 24: 62 Fatalities
2020-09-25,wb,West Bengal,Fatalities,59,Sep 25,59,Sep 25: 59 Fatalities
2020-09-26,wb,West Bengal,Fatalities,56,Sep 26,56,Sep 26: 56 Fatalities
2020-09-27,wb,West Bengal,Fatalities,60,Sep 27,60,Sep 27: 60 Fatalities
2020-09-28,wb,West Bengal,Fatalities,56,Sep 28,56,Sep 28: 56 Fatalities
2020-09-29,wb,West Bengal,Fatalities,62,Sep 29,62,Sep 29: 62 Fatalities
2020-09-30,wb,West Bengal,Fatalities,59,Sep 30,59,Sep 30: 59 Fatalities
2020-10-01,wb,West Bengal,Fatalities,59,Oct  1,59,Oct  1: 59 Fatalities
2020-10-02,wb,West Bengal,Fatalities,53,Oct  2,53,Oct  2: 53 Fatalities
